timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-04-06T02:47:48,PEWH,b285c400-4bf1-49dd-89d8-58d152342d01,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,418.0293789000716,9.190568603484972e-05,2.1985460992400602e-07,42.5,5.473247907463433,5.732982158660889,0.0046991440174381,0.000413682553168,0.0006312788065719,0.0057441053771781,France,FRA,,,,Windows-11-10.0.26100-SP0,3.12.3,2.8.3,16,AMD Ryzen 7 7840HS w/ Radeon 780M Graphics,1,1 x NVIDIA GeForce RTX 4060 Laptop GPU,2.3387,48.8582,15.287952423095703,machine,N,1.0
2025-04-06T02:58:57,PEWH,d9dbe0e7-9fcb-4d41-b127-3fc3ef5c2bb8,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,541.3995466001797,0.0001213021581635,2.240529363670997e-07,42.5,0.0,5.732982158660889,0.0062091301948609,0.0005383245973259,0.0008339300930372,0.0075813848852241,France,FRA,,,,Windows-11-10.0.26100-SP0,3.12.3,2.8.3,16,AMD Ryzen 7 7840HS w/ Radeon 780M Graphics,1,1 x NVIDIA GeForce RTX 4060 Laptop GPU,2.3387,48.8582,15.287952423095703,machine,N,1.0
2025-04-06T03:04:23,PEWH,d5f7e70e-24f0-4488-b4ce-ef6044548271,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,243.93728079996072,5.0706278106387425e-05,2.0786604630543865e-07,42.5,12.557343247495064,5.732982158660889,0.0027485571170754457,0.0002622913209439637,0.0003695701024064187,0.0033804185404258287,France,FRA,,,,Windows-11-10.0.26100-SP0,3.12.3,2.8.3,16,AMD Ryzen 7 7840HS w/ Radeon 780M Graphics,1,1 x NVIDIA GeForce RTX 4060 Laptop GPU,2.3387,48.8582,15.287952423095703,machine,N,1.0
