production,p_per_m2,panel_area,facade_area,total_panel_area,air_temp_mean,air_temp_std,cloud_opacity_mean,cloud_opacity_min,cloud_opacity_q1,cloud_opacity_q2,cloud_opacity_q3,cloud_opacity_max,dni_mean,dni_std,dni_q3,dni_max,ghi_mean,ghi_std,ghi_q3,ghi_max,gti_mean,gti_std,gti_q3,gti_max,relative_humidity_mean,relative_humidity_std,relative_humidity_min,relative_humidity_q1,stat_type
14.076526999999999,110.2,1.08,74.7,74.7,9.678191489361703,2.6504710794690056,28.96860815602837,1.56,14.125,25.56,44.015,66.3,142.59281914893614,211.72473474330155,188.6,695.8,220.23049645390068,234.81882805192686,396.4,723.8,216.98554964539008,240.28188174149395,391.35,759.8,76.7036524822695,11.187791787047122,59.379999999999995,66.66499999999999,mean
16.045021428571427,110.2,1.08,74.7,74.7,10.244047619047619,2.895273412959386,30.422619047619047,5.785714285714286,18.853571428571428,30.35,40.29642857142857,61.25714285714286,168.95238095238093,210.19208718088234,289.5357142857143,621.7142857142857,240.32738095238093,251.1134368339023,460.10714285714283,684.2857142857143,234.8125,256.7773589641747,450.4642857142857,713.4285714285714,75.38511904761904,13.099260589905777,55.785714285714285,63.596428571428575,mean
18.95857571428572,110.2,1.08,74.7,74.7,14.461309523809524,3.3138080536978167,17.21309523809524,0.7571428571428572,6.885714285714286,13.957142857142857,24.65357142857143,53.42857142857143,316.6488095238095,329.7323185268661,603.6428571428571,849.7142857142857,321.07440476190476,337.54305268428874,652.8571428571429,887.4285714285714,319.9017857142857,356.391550345227,661.25,951.7142857142857,68.39732142857143,13.618643583660587,49.471428571428575,54.70357142857143,mean
14.190750714285715,110.2,1.08,74.7,74.7,12.050595238095239,3.1393988003033124,27.01160714285714,3.057142857142857,10.992857142857144,22.864285714285717,38.56428571428571,73.51428571428572,221.22619047619045,273.1026924791767,446.9642857142857,782.5714285714286,270.05654761904765,299.14170955164815,555.1071428571429,820.7142857142857,265.99107142857144,310.24797252321605,549.3214285714286,869.1428571428571,74.31011904761905,15.318047668218124,52.885714285714286,58.496428571428574,mean
14.562887571428572,110.2,1.08,74.7,74.7,11.683286660528873,2.671694671051767,27.898178034371647,0.3,14.35,26.5,39.050000000000004,72.82857142857144,226.87904199273694,295.8329024205521,390.92857142857144,893.7142857142857,269.98514526111194,297.7538362618151,529.2142857142857,827.8571428571429,267.2125172625441,308.6937552557875,520.9642857142857,874.8571428571429,72.39366592501662,11.865788274740371,55.2,62.18571428571429,mean
12.154597857142859,110.2,1.08,74.7,74.7,11.494047619047619,3.0946415618494796,33.35803571428571,4.757142857142857,17.564285714285713,29.5,49.07857142857143,76.31428571428572,220.59523809523807,255.0116070179554,427.4642857142857,656.4285714285714,223.76190476190476,248.22037394129717,428.17857142857144,728.0,221.36904761904762,260.4327210137953,423.32142857142856,770.8571428571429,78.85684523809525,11.617853567378036,60.02857142857143,68.025,mean
12.042193999999999,110.2,1.08,74.7,74.7,10.863095238095237,2.647455648026262,39.51041666666667,7.057142857142857,23.339285714285715,35.864285714285714,53.65,84.0,139.89583333333331,197.9798550559922,209.75,635.2857142857143,209.69345238095238,236.64898789505804,390.7142857142857,716.8571428571429,206.77380952380955,242.93440411966336,387.4642857142857,752.1428571428571,78.74494047619046,10.210892907839625,63.285714285714285,69.08214285714286,mean
17.193013285714283,110.2,1.08,74.7,74.7,14.1875,3.205230860537037,25.14553571428571,3.685714285714286,12.071428571428571,21.05,35.153571428571425,68.55714285714285,259.5267857142857,271.5956876226915,538.25,655.2857142857143,270.9434523809524,304.43201694262206,542.75,819.7142857142857,276.77976190476187,325.329489091171,557.5,886.7142857142857,72.82053571428571,12.569650778843297,53.67142857142858,61.11785714285714,mean
9.94944842857143,110.2,1.08,74.7,74.7,12.18452380952381,2.5058591989600005,49.74375,11.342857142857142,34.292857142857144,48.285714285714285,68.725,79.71428571428571,119.75,170.74867161405945,183.46428571428572,527.8571428571429,167.20535714285714,198.81229208105174,322.75,619.5714285714286,167.31547619047618,205.58201997683233,320.39285714285717,653.1428571428571,83.84375,9.425048013096983,68.54285714285713,75.30714285714285,mean
11.22567,110.2,1.08,74.7,74.7,9.675595238095239,2.4886769032185865,47.32559523809523,16.785714285714285,31.757142857142856,46.528571428571425,60.91428571428571,85.54285714285713,128.51488095238093,147.92600699293436,237.82142857142858,430.2857142857143,167.25892857142858,195.6418105590556,309.82142857142856,585.8571428571429,170.48809523809524,207.05388204912052,315.60714285714283,628.7142857142857,82.97142857142856,8.47246874834279,70.18571428571428,74.59642857142856,mean
19.114496428571425,110.2,1.08,74.7,74.7,14.473214285714286,3.508464817509275,16.305059523809522,0.5714285714285714,4.1571428571428575,9.714285714285714,21.29642857142857,56.228571428571435,318.61309523809524,343.24422116322233,647.9285714285714,847.2857142857143,279.49107142857144,319.5611728507666,570.75,848.7142857142857,299.63095238095235,358.3070584611519,612.3214285714286,966.8571428571429,69.2904761904762,11.665152336991214,52.528571428571425,57.271428571428565,mean
20.650055714285713,110.2,1.08,74.7,74.7,12.541666666666668,3.2561516653450013,21.73541666666667,0.2285714285714286,7.639285714285713,18.38571428571429,31.967857142857145,58.74285714285714,248.66071428571428,296.13019675661013,504.2857142857143,790.8571428571429,247.14285714285714,288.34809910824885,535.6785714285714,765.2857142857143,266.99107142857144,321.233500646633,573.6785714285714,875.7142857142857,73.38095238095238,12.322043790063756,54.028571428571425,61.61071428571428,mean
19.062380714285716,110.2,1.08,74.7,74.7,9.9375,2.682788611381843,27.728869047619046,2.7857142857142856,12.442857142857141,25.435714285714287,40.574999999999996,64.2,169.5744047619048,247.0124406916571,327.4642857142857,756.8571428571429,211.3422619047619,255.60541048330558,431.10714285714283,719.4285714285714,227.4642857142857,284.9332212818445,446.7857142857143,829.7142857142857,72.3717261904762,13.533535892669986,53.18571428571429,59.675000000000004,mean
22.38238057142857,110.2,1.08,74.7,74.7,8.797619047619047,2.976466330808993,24.598809523809525,1.957142857142857,13.685714285714285,20.88571428571429,35.260714285714286,60.4,184.39583333333331,258.3837516652541,327.57142857142856,781.8571428571429,203.92261904761904,244.0803440768867,437.92857142857144,655.0,224.1547619047619,276.2395055975072,471.82142857142856,765.0,78.23065476190477,12.729835733265025,57.714285714285715,65.01071428571427,mean
20.881467500000003,110.2,1.08,74.7,74.7,9.553571428571429,2.8679418270645667,31.906845238095237,0.942857142857143,18.039285714285715,29.55,46.93214285714286,66.84285714285714,97.39880952380953,181.7061768276391,94.07142857142857,627.8571428571429,160.01190476190476,200.16492125006957,324.32142857142856,568.7142857142857,171.98511904761904,222.26919130644052,335.64285714285717,669.5714285714286,82.47916666666666,11.359548904938807,63.75714285714286,70.81428571428572,mean
