production,p_per_m2,panel_area,facade_area,total_panel_area,air_temp_mean,air_temp_std,cloud_opacity_mean,cloud_opacity_min,cloud_opacity_q1,cloud_opacity_q2,cloud_opacity_q3,cloud_opacity_max,dni_mean,dni_std,dni_q3,dni_max,ghi_mean,ghi_std,ghi_q3,ghi_max,gti_mean,gti_std,gti_q3,gti_max,relative_humidity_mean,relative_humidity_std,relative_humidity_min,relative_humidity_q1,stat_type
6.94,143.0,1.72,243.0,111.8,2.509397163120567,1.2613079071319158,41.69360815602837,12.84,26.545000000000005,39.760000000000005,55.705,77.26,30.69095744680851,79.26716513896778,13.35,362.4,32.85088652482269,54.42354290269937,60.45,180.6,43.93670212765958,77.29881372956756,77.1,309.6,87.42280141843972,4.097640962505089,80.46,84.71000000000001,mean
3.371428571428571,143.0,1.72,243.0,111.8,2.6517857142857144,0.8578609224830015,67.20625,20.228571428571428,52.68928571428571,69.85714285714286,83.89999999999999,94.64285714285714,9.904761904761902,29.669659592809555,0.0,133.71428571428572,25.190476190476186,43.528085422230525,42.035714285714285,145.57142857142858,28.502976190476186,52.69418572803382,40.67857142857143,182.57142857142858,87.87440476190477,3.433441159427886,81.41428571428571,84.84642857142856,mean
17.942857142857143,143.0,1.72,243.0,111.8,3.4583333333333335,1.7830801177413937,41.178869047619045,8.528571428571428,25.082142857142856,41.635714285714286,55.089285714285715,79.5,60.4345238095238,116.27996000517244,87.21428571428571,422.7142857142857,42.0654761904762,71.10280558590132,62.464285714285715,224.28571428571428,63.1220238095238,108.5280745820896,95.67857142857143,369.57142857142856,82.65357142857144,5.996387640809497,71.92857142857143,78.325,mean
6.071428571428571,143.0,1.72,243.0,111.8,-1.2172619047619047,1.177125486144569,47.6922619047619,8.857142857142858,37.028571428571425,48.27857142857143,63.26428571428572,81.65714285714286,14.877976190476188,36.59857947177739,0.21428571428571427,133.0,31.63690476190476,51.52182565749384,54.42857142857143,160.28571428571428,36.032738095238095,60.699598223315675,57.785714285714285,198.28571428571428,80.99315476190476,3.3216910918810756,74.39999999999999,79.01785714285714,mean
11.985714285714286,143.0,1.72,243.0,111.8,2.982142857142857,1.3511517580654235,63.78511904761905,13.242857142857144,52.30357142857143,67.46428571428571,81.70357142857142,92.41428571428571,35.163690476190474,88.64521573190211,0.21428571428571427,354.57142857142856,43.34523809523809,72.25921832013854,74.5,247.57142857142858,54.851190476190474,98.95756339061293,77.82142857142857,368.57142857142856,85.0264880952381,4.9337625106077905,74.52857142857144,82.43214285714285,mean
27.414285714285715,143.0,1.72,243.0,111.8,3.2559523809523805,2.077681805165961,36.43958333333333,3.4857142857142853,20.567857142857143,32.042857142857144,56.375,79.72857142857143,118.4940476190476,179.99184135762317,273.0357142857143,476.14285714285717,69.51190476190476,107.62160495823711,135.14285714285714,320.57142857142856,107.51488095238095,165.73502062726385,213.53571428571428,486.14285714285717,77.26130952380952,9.357399335735034,61.800000000000004,68.76785714285714,mean
37.82857142857143,143.0,1.72,243.0,111.8,4.886904761904761,3.659769321448589,23.09107142857143,6.771428571428571,14.278571428571428,22.935714285714287,29.489285714285717,53.34285714285715,170.27678571428572,243.1063685824451,398.07142857142856,678.1428571428571,93.15476190476191,137.54902634015312,195.17857142857142,388.0,144.44345238095235,211.62654188653977,305.85714285714283,616.4285714285714,73.74553571428571,12.496815919627965,50.457142857142856,63.425000000000004,mean
38.58571428571429,143.0,1.72,243.0,111.8,7.211309523809524,4.0548285862307045,22.98184523809524,1.9142857142857144,8.62142857142857,18.07857142857143,32.121428571428574,66.12857142857142,169.5238095238095,242.2105672964113,387.2857142857143,671.2857142857143,102.38988095238096,148.19403178623043,215.60714285714286,423.0,151.88392857142858,219.0505441764537,324.25,626.4285714285714,71.27410714285715,14.23296088557889,47.885714285714286,58.853571428571435,mean
41.75714285714286,143.0,1.72,243.0,111.8,8.676660401002506,4.149436484665265,17.847443609022555,0.0,6.160714285714286,17.535714285714285,26.674999999999994,48.51428571428572,207.94050751879698,269.77780398500073,509.57142857142856,646.0,118.10701754385966,166.34156316936682,255.25,460.14285714285717,174.27496867167915,243.09886957066504,386.32142857142856,662.8571428571429,64.01883458646617,11.504538171382402,43.94285714285714,53.121428571428574,mean
17.142857142857142,143.0,1.72,243.0,111.8,9.387815840621963,1.850027806091813,53.132962827988344,7.7,36.971428571428575,54.4,70.46785714285714,84.65714285714286,43.035653547133144,103.60368583177822,9.142857142857142,462.57142857142856,73.32294703595724,111.1434653819128,118.42857142857143,384.2857142857143,82.96805150631681,133.52104446785805,127.96428571428571,494.57142857142856,69.19011175898932,9.212018025956597,54.55714285714286,61.68214285714286,mean
21.699999999999996,143.0,1.72,243.0,111.8,8.351190476190476,1.664366919785028,48.495535714285715,11.157142857142857,24.939285714285713,48.23571428571429,71.21071428571429,87.24285714285715,77.01785714285714,154.55313105657297,42.785714285714285,556.2857142857143,96.25,137.73920920780054,174.07142857142858,442.7142857142857,113.08333333333333,169.9978181025653,191.25,581.4285714285714,71.74702380952381,9.469168205167017,57.300000000000004,63.08571428571428,mean
40.31428571428571,143.0,1.72,243.0,111.8,7.342261904761905,4.26682209231308,9.852678571428571,0.0,0.0,2.2214285714285715,16.632142857142856,49.642857142857146,261.76785714285717,330.89408246753504,564.7142857142857,863.0,169.67261904761904,219.26235414915715,359.35714285714283,609.8571428571429,221.22321428571428,289.9796955825054,463.82142857142856,807.7142857142857,66.20238095238095,16.122106870832727,42.41428571428571,50.760714285714286,mean
44.471428571428575,143.0,1.72,243.0,111.8,8.940476190476192,3.9245870631743025,9.38422619047619,0.0,0.0,8.049999999999999,16.039285714285715,35.57142857142857,238.40178571428572,294.66696164643326,518.0,772.7142857142857,190.0238095238095,241.74517204947546,398.7142857142857,656.1428571428571,234.29761904761904,305.00192199352074,481.7857142857143,839.5714285714286,64.58749999999999,16.32243742591762,40.15714285714286,49.625,mean
26.571428571428573,143.0,1.72,243.0,111.8,9.205357142857142,3.583671226830286,36.36279761904762,10.157142857142857,26.657142857142862,36.635714285714286,45.21071428571429,63.614285714285714,136.00892857142858,189.86338678555677,254.67857142857142,543.2857142857143,142.52380952380952,181.5173157064496,285.39285714285717,518.7142857142857,166.3988095238095,218.28881746581243,322.0357142857143,632.4285714285714,71.47857142857143,13.17780093990838,51.614285714285714,58.917857142857144,mean
22.485714285714288,143.0,1.72,243.0,111.8,8.252976190476192,1.981361002145229,40.00982142857142,9.185714285714285,26.510714285714283,38.042857142857144,50.42142857142857,76.58571428571429,92.24702380952381,115.30911348582971,198.5,317.14285714285717,133.92857142857142,166.40584557909648,264.14285714285717,488.0,145.88988095238093,185.3328055517388,287.35714285714283,548.7142857142857,74.6764880952381,8.657798001140128,60.885714285714286,66.96785714285714,mean
37.41428571428571,143.0,1.72,243.0,111.8,12.029761904761903,4.629807577775083,14.381845238095238,0.0,0.3428571428571429,9.314285714285715,26.135714285714283,42.528571428571425,266.95535714285717,306.47025676555734,504.82142857142856,802.1428571428571,224.8005952380952,266.96210620789424,452.64285714285717,725.5714285714286,255.06547619047618,314.79288096295255,509.89285714285717,872.7142857142857,64.13571428571429,15.16077783750404,40.94285714285714,50.53928571428572,mean
29.87142857142857,143.0,1.72,243.0,111.8,13.62202380952381,4.2955038798959295,29.23779761904762,0.0,11.396428571428572,27.400000000000002,44.346428571428575,74.52857142857144,142.35416666666666,224.91272447561144,239.35714285714286,678.4285714285714,186.10119047619045,236.1327672290171,354.25,685.1428571428571,202.8125,267.7582158358351,373.57142857142856,800.7142857142857,64.15,12.674374017020142,43.75714285714286,53.439285714285724,mean
24.47142857142857,143.0,1.72,243.0,111.8,9.723211088946856,3.054208064194079,32.87028067618024,0.9142857142857144,9.74642857142857,32.892857142857146,56.489285714285714,73.54285714285713,144.19134890798423,208.52212001409583,209.78571428571428,632.2857142857143,179.10894391591222,221.4374897342645,320.75,685.2857142857143,188.45180745230422,243.44980200093906,330.42857142857144,781.5714285714286,77.77042095033502,13.038838806314022,57.5,65.21428571428571,mean
21.37142857142857,143.0,1.72,243.0,111.8,10.047619047619047,2.6893197374323576,37.25922619047619,0.0,16.57857142857143,35.33571428571428,55.875,82.14285714285714,86.48809523809523,153.58847346018152,128.39285714285714,599.8571428571429,159.7827380952381,188.62568204640314,276.82142857142856,620.1428571428571,163.36309523809524,200.14452383400902,275.64285714285717,684.5714285714286,75.55833333333332,12.485603537864097,55.885714285714286,64.63928571428572,mean
36.528571428571425,143.0,1.72,243.0,111.8,11.571428571428571,3.587146068287491,11.920833333333333,1.9142857142857144,4.110714285714286,8.235714285714286,16.50357142857143,43.699999999999996,320.14583333333337,346.0254579843578,641.7857142857143,843.7142857142857,286.6666666666667,321.9692797779066,574.0,866.7142857142857,302.47916666666663,359.1029612387377,604.0357142857143,984.7142857142857,61.51934523809524,14.172664400963294,42.05714285714286,47.885714285714286,mean
17.32857142857143,143.0,1.72,243.0,111.8,14.976190476190476,3.061912430260348,34.93690476190476,9.87142857142857,20.76785714285714,32.0,45.18214285714286,73.75714285714285,178.13988095238093,216.80480634754187,308.89285714285717,587.2857142857143,213.25297619047618,236.20180719183674,401.75,660.7142857142857,215.22916666666666,248.3336944632126,407.60714285714283,713.1428571428571,74.43005952380952,13.164618750829689,55.91428571428571,62.239285714285714,mean
6.328571428571428,143.0,1.72,243.0,111.8,16.372023809523807,3.6389594195451584,22.86279761904762,0.8142857142857143,8.339285714285714,18.3,35.214285714285715,62.15714285714285,223.1547619047619,273.02132213309477,430.5,810.7142857142857,249.45238095238093,272.0246649940358,493.7857142857143,783.5714285714286,252.1130952380952,288.9832387782066,496.82142857142856,855.7142857142857,71.07142857142857,15.169314947880592,50.142857142857146,55.84285714285714,mean
5.557142857142857,143.0,1.72,243.0,111.8,19.672619047619047,4.229756557878219,15.768749999999999,0.0,0.0,9.042857142857143,27.55,61.800000000000004,304.985119047619,334.3155723374968,621.2857142857143,824.2857142857143,275.57142857142856,300.72822877227526,539.8571428571429,825.5714285714286,281.0148809523809,325.1342032205554,550.4642857142857,906.7142857142857,62.47619047619048,15.465285394244258,40.31428571428571,48.278571428571425,mean
