production,p_per_m2,panel_area,facade_area,total_panel_area,air_temp_mean,air_temp_std,cloud_opacity_mean,cloud_opacity_min,cloud_opacity_q1,cloud_opacity_q2,cloud_opacity_q3,cloud_opacity_max,dni_mean,dni_std,dni_q3,dni_max,ghi_mean,ghi_std,ghi_q3,ghi_max,gti_mean,gti_std,gti_q3,gti_max,relative_humidity_mean,relative_humidity_std,relative_humidity_min,relative_humidity_q1
54.9086666666667,109.59999999999998,1.91,498.0,405.0,-1.7817671394799053,2.3759360240940564,44.4116134751773,7.066666666666667,31.150000000000002,43.93333333333334,59.93333333333334,76.96666666666667,18.037972813238767,54.336590989795845,0.0,248.33333333333334,80.13135342789599,117.21082718181854,145.33333333333334,382.6666666666667,83.16179078014186,126.19584107491282,141.0,457.3333333333333,71.82557624113474,9.973761107051816,57.166666666666664,65.05
149.37855357142868,109.6,1.91,498.0,405.0,7.363095238095238,2.928589495041831,35.89077380952381,4.385714285714285,9.314285714285715,36.47857142857143,56.51071428571429,77.81428571428572,108.46428571428571,177.61315097243576,184.42857142857142,592.1428571428571,104.0625,147.09467480553442,207.03571428571428,462.85714285714283,130.68154761904762,190.7266616882294,255.0,629.2857142857143,76.84434523809524,12.467151958237524,55.25714285714286,66.10357142857143
93.98588392857133,109.6,1.91,498.0,405.0,7.431547619047619,2.00514848285291,44.99821428571429,8.657142857142857,26.375,45.16428571428571,61.59642857142857,85.77142857142857,65.85416666666667,101.2321727645124,110.85714285714286,324.14285714285717,83.11904761904762,113.79662289139408,168.64285714285714,380.14285714285717,96.04464285714286,134.46074470695493,189.28571428571428,460.7142857142857,81.61696428571429,8.69994714913623,67.4,74.28928571428571
148.5109821428567,109.6,1.91,498.0,405.0,1.3244047619047616,2.4233375481371238,28.747023809523807,4.9142857142857155,20.224999999999998,25.292857142857144,38.021428571428565,65.32857142857144,115.49404761904762,166.7430934960903,224.60714285714286,445.57142857142856,132.33630952380952,177.17242206548323,251.17857142857142,520.7142857142857,153.36011904761904,210.6889898069296,284.0,631.7142857142857,75.55208333333334,10.869063795827596,58.07142857142857,66.0
129.63711120608156,109.6,1.9099999999999997,498.0,405.0,7.441666666666667,2.751686591300022,35.81125,12.38,21.035000000000004,32.739999999999995,51.364999999999995,71.08,88.85,141.70852990992708,162.8,497.0,121.00833333333333,163.09070292666556,230.45,518.0,136.25833333333333,189.6037564662065,255.1,630.0,74.37291666666667,11.7050908531799,54.94,63.529999999999994
160.8814489416417,109.6,1.91,498.0,405.0,10.758928571428571,3.6208043398956087,27.436309523809523,0.0,8.49642857142857,28.12142857142857,42.324999999999996,69.88571428571429,153.2113095238095,211.75812599808063,267.85714285714283,595.7142857142857,154.8720238095238,196.2055453561664,310.9642857142857,591.7142857142857,177.75,233.06591439996166,344.85714285714283,721.8571428571429,67.1029761904762,13.316844236888297,45.642857142857146,56.06071428571429
167.43989285714287,109.6,1.91,498.0,405.0,13.113095238095237,3.9083705302827147,28.42142857142857,0.0,9.875,21.842857142857145,47.15714285714286,77.15714285714286,161.69047619047618,235.7992025408375,322.0357142857143,677.8571428571429,169.18154761904762,216.40296176289937,325.67857142857144,637.4285714285714,191.57440476190476,254.29990893525442,365.82142857142856,765.0,68.00297619047619,14.327443605381202,46.32857142857143,54.603571428571435
229.78149999999965,109.6,1.91,498.0,405.0,17.00595238095238,5.046871106345179,7.889285714285714,0.0,0.10714285714285714,5.742857142857143,9.582142857142857,38.27142857142858,322.3601190476191,351.0693116812378,660.3928571428571,854.4285714285714,251.27380952380955,295.5872064324787,519.5357142857143,783.0,288.7767857142857,352.54120451748673,596.2857142857143,949.7142857142857,60.14970238095238,17.244748202731465,35.857142857142854,43.875
175.03571428571405,109.6,1.91,498.0,405.0,15.565476190476192,3.4939997306978148,28.110416666666662,3.085714285714286,9.992857142857144,24.571428571428573,44.68214285714286,65.35714285714286,191.51190476190476,269.37611656665825,344.25,731.7142857142857,205.25,247.94579916108896,387.92857142857144,721.0,224.44047619047615,283.6660412649222,405.82142857142856,848.1428571428571,64.50059523809524,14.91601764188816,43.68571428571429,50.86785714285714
181.34575000000015,109.6,1.91,498.0,405.0,14.468682548207253,3.6549912733714107,25.430273643291905,3.257142857142857,10.299999999999999,21.107142857142858,36.482142857142854,68.84285714285714,176.27730103319522,241.92193581046973,333.60714285714283,681.5714285714286,219.17116515779244,263.9495009212436,417.35714285714283,763.5714285714286,235.03094279065007,293.8360679467828,438.67857142857144,874.5714285714286,60.044367295790494,11.531924503668973,43.357142857142854,49.646428571428565
190.4799285714283,109.6,1.91,498.0,405.0,18.047619047619044,4.333572580095852,8.701190476190476,0.0,0.0,7.278571428571429,17.360714285714284,29.942857142857147,330.2232142857143,327.5618439805154,657.3928571428571,784.5714285714286,270.7113095238095,299.104678387131,548.5357142857143,799.2857142857143,291.5029761904762,339.2539864252161,596.0357142857143,917.1428571428571,56.70327380952381,14.843006866521609,36.0,42.75714285714286
119.75142857142848,109.6,1.91,498.0,405.0,14.220238095238097,2.611205696782879,36.375,3.942857142857143,23.228571428571428,39.72857142857142,49.08571428571429,69.51428571428572,131.72916666666669,180.29268863146834,219.14285714285714,520.5714285714286,183.50297619047618,208.59548117324115,370.85714285714283,589.1428571428571,188.71428571428572,221.64265891446433,375.5357142857143,641.5714285714286,78.22053571428572,11.570404489950395,59.48571428571429,67.91071428571429
