production,p_per_m2,panel_area,facade_area,total_panel_area,air_temp_mean,air_temp_std,cloud_opacity_mean,cloud_opacity_min,cloud_opacity_q1,cloud_opacity_q2,cloud_opacity_q3,cloud_opacity_max,dni_mean,dni_std,dni_q3,dni_max,ghi_mean,ghi_std,ghi_q3,ghi_max,gti_mean,gti_std,gti_q3,gti_max,relative_humidity_mean,relative_humidity_std,relative_humidity_min,relative_humidity_q1,stat_type
6.14,143.0,1.72,243.0,111.8,2.5052304964539003,1.2586562609651644,41.72350177304965,12.84,26.78,39.62,55.665000000000006,77.28,30.48235815602837,79.16132925324861,13.1,362.6,32.80460992907801,54.335095954236635,60.35,180.2,43.78200354609929,77.09988646145621,76.85,309.2,87.45225177304965,4.089501180304774,80.46,84.71000000000001,mean
3.1714285714285713,143.0,1.72,243.0,111.8,2.639880952380952,0.8707796246591989,67.17946428571429,20.2,52.646428571428565,69.83571428571429,83.88571428571429,94.64285714285714,9.994047619047619,29.996273248660128,0.0,134.42857142857142,25.19345238095238,43.53457167513194,41.92857142857143,145.57142857142858,28.550595238095237,52.83039566245604,40.714285714285715,182.85714285714286,87.86815476190476,3.408798854081006,81.41428571428571,84.875,mean
15.571428571428571,143.0,1.72,243.0,111.8,3.449404761904762,1.7887300841801135,41.19553571428571,8.528571428571428,25.225,41.699999999999996,55.19642857142857,79.5,60.51488095238095,116.375636820288,87.21428571428571,422.42857142857144,42.0595238095238,71.0982015066528,62.32142857142857,224.71428571428572,63.13392857142857,108.5581473391089,95.5,369.2857142857143,82.64434523809526,6.017849772690533,71.87142857142858,78.34642857142856,mean
5.8999999999999995,143.0,1.72,243.0,111.8,-1.2172619047619047,1.177125486144569,47.5889880952381,8.828571428571427,37.14999999999999,48.02142857142858,63.160714285714285,81.65714285714286,15.026785714285717,36.87007415522903,0.21428571428571427,131.85714285714286,31.657738095238095,51.57876943449635,54.392857142857146,161.14285714285714,36.07440476190476,60.82246871704668,57.82142857142857,199.14285714285714,80.96517857142858,3.308550491728,74.39999999999999,78.99285714285715,mean
11.228571428571428,143.0,1.72,243.0,111.8,2.979166666666667,1.3545500130186554,63.81875000000001,13.271428571428572,52.24285714285715,67.54285714285714,81.77857142857144,92.44285714285715,35.13392857142857,88.82147268307624,0.21428571428571427,355.42857142857144,43.279761904761905,72.198689090932,74.39285714285714,247.28571428571428,54.79166666666667,98.93060807859221,77.85714285714286,367.7142857142857,85.01607142857144,4.942511344056201,74.48571428571428,82.41785714285713,mean
26.914285714285715,143.0,1.72,243.0,111.8,3.2559523809523805,2.0741906431125896,36.46755952380953,3.4857142857142853,20.717857142857145,32.2,56.30357142857143,79.65714285714286,118.47023809523809,180.1480293818556,273.0357142857143,478.14285714285717,69.51488095238095,107.68404103439431,135.03571428571428,321.14285714285717,107.52083333333333,165.8860739630286,213.17857142857142,487.2857142857143,77.26041666666666,9.358556195409877,61.699999999999996,68.83214285714286,mean
39.114285714285714,143.0,1.72,243.0,111.8,4.886904761904761,3.659769321448589,23.116964285714285,6.828571428571428,14.285714285714286,22.978571428571428,29.582142857142856,53.25714285714286,170.1994047619048,243.19132416322438,398.2857142857143,680.4285714285714,93.10416666666667,137.48588016123884,195.07142857142858,388.2857142857143,144.3392857142857,211.5161280991987,306.25,617.4285714285714,73.72827380952381,12.499133238046467,50.457142857142856,63.403571428571425,mean
40.371428571428574,143.0,1.72,243.0,111.8,7.205357142857143,4.047940445998668,22.947916666666664,1.8142857142857143,8.62142857142857,18.0,32.09285714285714,66.15714285714286,169.5505952380952,242.21404791512447,388.67857142857144,671.2857142857143,102.41964285714286,148.23213161718832,215.60714285714286,423.42857142857144,151.91964285714286,219.09758480897557,324.64285714285717,626.7142857142857,71.23035714285713,14.213709373336751,47.857142857142854,58.85,mean
45.24285714285714,143.0,1.72,243.0,111.8,8.676660401002506,4.154787994603913,17.8778007518797,0.0,6.357142857142857,17.585714285714285,26.74285714285714,48.39999999999999,208.01788847117794,269.92024105109266,511.60714285714283,646.8571428571429,118.0860588972431,166.30699095383085,255.39285714285714,460.0,174.27192982456137,243.10241225059485,386.4642857142857,663.1428571428571,64.01532894736842,11.514176818247098,43.92857142857143,53.082142857142856,mean
17.514285714285712,143.0,1.72,243.0,111.8,9.38490038872692,1.8488867034321994,53.152842565597666,7.742857142857142,36.96785714285714,54.37857142857143,70.53571428571429,84.81428571428572,42.969873663751216,103.4531219909021,10.107142857142858,463.2857142857143,73.31687317784257,111.15206510805923,118.46428571428571,383.57142857142856,82.95887998056365,133.5344141677011,128.03571428571428,493.2857142857143,69.14234086491739,9.1988740633313,54.528571428571425,61.653571428571425,mean
22.914285714285715,143.0,1.72,243.0,111.8,8.348214285714286,1.6622879289957564,48.53541666666667,11.157142857142857,24.92142857142857,48.214285714285715,71.39285714285714,87.34285714285714,76.72023809523809,154.3776364971753,41.607142857142854,555.1428571428571,96.07738095238095,137.4858034789701,173.75,442.14285714285717,112.82142857142857,169.64567877888243,191.07142857142858,580.8571428571429,71.75,9.476871477933232,57.271428571428565,63.08571428571428,mean
44.214285714285715,143.0,1.72,243.0,111.8,7.342261904761905,4.26682209231308,9.857738095238094,0.0,0.0,2.2142857142857144,16.710714285714285,49.82857142857143,261.86011904761904,331.03118004289445,564.3214285714286,864.1428571428571,169.65178571428572,219.33354706534374,358.92857142857144,611.0,221.22321428571428,290.1388784718111,463.14285714285717,810.1428571428571,66.21071428571429,16.134954759904424,42.41428571428571,50.778571428571425,mean
47.41428571428571,143.0,1.72,243.0,111.8,8.934523809523808,3.9302954375488803,9.406845238095238,0.0,0.0,8.049999999999999,16.053571428571427,35.785714285714285,238.19345238095235,294.3508546352678,516.6071428571429,772.4285714285714,189.93749999999997,241.6604116046879,398.7142857142857,656.2857142857143,234.1845238095238,304.8655676562085,481.57142857142856,839.5714285714286,64.5985119047619,16.325937318574134,40.15714285714286,49.625,mean
27.885714285714283,143.0,1.72,243.0,111.8,9.205357142857142,3.583671226830286,36.35654761904762,10.2,26.75357142857143,36.6,45.25,63.642857142857146,136.07440476190476,190.0442490873791,253.39285714285714,543.2857142857143,142.46428571428572,181.4692111587958,285.2142857142857,518.7142857142857,166.33333333333334,218.24232131969367,321.5,632.4285714285714,71.4595238095238,13.184753774680832,51.614285714285714,58.903571428571425,mean
22.985714285714288,143.0,1.72,243.0,111.8,8.252976190476192,1.981361002145229,40.05267857142858,9.314285714285715,26.75,38.028571428571425,50.475,76.74285714285715,92.2172619047619,115.33504527986703,198.5,317.57142857142856,133.8720238095238,166.3588850998861,264.67857142857144,488.2857142857143,145.83035714285714,185.25910302740388,287.82142857142856,548.1428571428571,74.70059523809525,8.646890859881983,60.957142857142856,66.96785714285714,mean
39.628571428571426,143.0,1.72,243.0,111.8,12.029761904761903,4.636698702607343,14.392857142857142,0.0,0.3392857142857143,9.385714285714286,26.060714285714287,42.6,266.94940476190476,306.43041800592334,504.2857142857143,801.1428571428571,224.73809523809524,266.88402704443325,452.32142857142856,724.5714285714286,254.9970238095238,314.6975581899823,509.42857142857144,871.2857142857143,64.12470238095237,15.1692659609933,40.91428571428571,50.503571428571426,mean
30.857142857142858,143.0,1.72,243.0,111.8,13.625,4.294882638671887,29.251785714285713,0.0,11.275,27.428571428571427,44.41428571428571,74.5,142.25892857142858,224.91351732311188,239.82142857142858,678.4285714285714,185.97916666666666,235.9649255613096,354.64285714285717,684.2857142857143,202.67857142857142,267.58897281107915,374.0,800.7142857142857,64.13363095238095,12.67471124466506,43.74285714285714,53.42142857142858,mean
25.24285714285714,143.0,1.72,243.0,111.8,9.717258707994475,3.0486251976162,32.89163437931564,0.8714285714285713,9.653571428571428,33.0,56.42142857142857,73.88571428571429,144.35830200501252,209.04481416169773,210.92857142857142,631.5714285714286,179.06654646821133,221.42827168836763,319.7857142857143,683.7142857142857,188.44193839189808,243.4990686674811,329.25,779.2857142857143,77.76835136310163,13.0254092049574,57.6,65.19642857142857,mean
21.75714285714286,143.0,1.72,243.0,111.8,10.05952380952381,2.6784298774808946,37.25535714285714,0.0,16.567857142857143,35.34285714285714,55.80357142857143,82.11428571428571,86.72321428571429,154.18797456921374,128.46428571428572,602.8571428571429,159.7797619047619,188.7580255969952,275.85714285714283,621.8571428571429,163.42261904761904,200.39828477417146,274.85714285714283,685.8571428571429,75.53214285714286,12.492313081643287,55.885714285714286,64.59285714285714,mean
38.15714285714286,143.0,1.72,243.0,111.8,11.56547619047619,3.5876984691278495,11.908035714285715,1.9142857142857144,3.9714285714285715,8.22857142857143,16.360714285714288,43.885714285714286,320.3720238095238,346.21971720128886,641.8928571428571,844.7142857142857,286.7470238095238,322.0566290850806,574.1428571428571,867.5714285714286,302.55654761904765,359.2448643218981,604.0357142857143,985.7142857142857,61.53273809523809,14.175966591733992,42.05714285714286,47.9,mean
25.12857142857143,143.0,1.72,243.0,111.8,14.973214285714286,3.0633397870877137,34.965178571428574,9.828571428571427,20.810714285714283,31.985714285714288,45.271428571428565,73.87142857142858,177.83928571428572,216.3810565707643,308.75,587.2857142857143,213.11607142857142,236.02139962760762,401.57142857142856,659.5714285714286,215.07440476190476,248.11783907611198,407.39285714285717,712.0,74.45089285714286,13.153736499781818,55.94285714285714,62.275,mean
28.67142857142857,143.0,1.72,243.0,111.8,16.366071428571427,3.639338433653451,22.88363095238095,0.7142857142857143,8.246428571428572,18.321428571428573,35.089285714285715,62.357142857142854,223.47916666666669,273.67968986512193,433.14285714285717,812.8571428571429,249.42261904761907,272.09144308984844,493.67857142857144,784.5714285714286,252.09821428571428,289.0807536557847,497.0,856.8571428571429,71.07232142857143,15.178493421990757,50.128571428571426,55.875,mean
28.5,143.0,1.72,243.0,111.8,19.672619047619047,4.229756557878219,15.755059523809523,0.0,0.0,8.92142857142857,27.439285714285713,61.871428571428574,305.19047619047615,334.4397345337302,622.7142857142857,824.2857142857143,275.6547619047619,300.8077900533266,540.4642857142857,825.0,281.11607142857144,325.28468964774896,550.3571428571429,906.2857142857143,62.470238095238095,15.468167303693665,40.31428571428571,48.27499999999999,mean
19.928571428571427,143.0,1.72,243.0,111.8,16.964285714285715,2.926562184286606,38.63154761904762,8.257142857142856,20.835714285714285,36.371428571428574,55.13928571428572,78.25714285714285,115.72619047619047,158.66913894644765,181.60714285714286,511.14285714285717,184.13690476190476,203.1746325461874,338.32142857142856,637.5714285714286,182.33630952380955,209.45585694918296,333.42857142857144,671.1428571428571,75.31815476190476,12.145829490825305,55.94285714285714,64.12142857142858,mean
