production,p_per_m2,panel_area,facade_area,total_panel_area,air_temp_mean,air_temp_std,cloud_opacity_mean,cloud_opacity_min,cloud_opacity_q1,cloud_opacity_q2,cloud_opacity_q3,cloud_opacity_max,dni_mean,dni_std,dni_q3,dni_max,ghi_mean,ghi_std,ghi_q3,ghi_max,gti_mean,gti_std,gti_q3,gti_max,relative_humidity_mean,relative_humidity_std,relative_humidity_min,relative_humidity_q1,stat_type
5.44,143.0,1.72,251.0,111.8,2.5052304964539003,1.2586562609651644,41.712739361702134,12.84,26.604999999999997,39.760000000000005,55.735,77.26,30.720212765957445,79.34914446546126,13.35,362.6,32.859219858156024,54.430354387104465,60.45,180.6,43.93661347517731,77.30520893239063,77.1,309.6,87.44267730496453,4.101878910668413,80.46,84.71000000000001,mean
2.6,143.0,1.72,251.0,111.8,2.642857142857143,0.8630205776304167,67.21071428571427,20.228571428571428,52.767857142857146,69.88571428571429,83.89999999999999,94.64285714285714,9.928571428571429,29.73030399904291,0.0,133.85714285714286,25.196428571428573,43.539021985077284,41.92857142857143,145.57142857142858,28.514880952380953,52.7126431259462,40.67857142857143,182.57142857142858,87.86934523809524,3.4207888413986827,81.41428571428571,84.85000000000001,mean
16.333333333333332,143.0,1.72,251.0,111.8,2.84375,1.8168376592590516,34.06875,1.8,16.429166666666667,33.641666666666666,48.44166666666666,76.73333333333333,70.55902777777777,135.75341020178465,101.91666666666667,493.6666666666667,46.711805555555564,78.83672793231915,69.5,248.66666666666666,71.37152777777777,122.65633706230052,108.70833333333333,418.3333333333333,81.21805555555555,6.63686958187806,69.25,76.50416666666666,mean
4.785714285714286,143.0,1.72,251.0,111.8,-1.2172619047619047,1.177125486144569,47.69255952380952,8.828571428571427,37.028571428571425,48.27857142857143,63.18214285714286,81.65714285714286,14.92559523809524,36.710350439228776,0.21428571428571427,133.0,31.64285714285714,51.53095517438988,54.42857142857143,160.28571428571428,36.05654761904762,60.76020722999295,57.857142857142854,198.42857142857142,80.98154761904762,3.3152857190325378,74.39999999999999,79.00357142857142,mean
9.157142857142857,143.0,1.72,251.0,111.8,2.979166666666667,1.3545500130186554,63.802976190476194,13.242857142857144,52.28214285714286,67.47142857142856,81.74285714285715,92.41428571428571,35.13690476190476,88.62459309188496,0.21428571428571427,354.57142857142856,43.33333333333333,72.2473695938985,74.39285714285714,247.57142857142858,54.842261904761905,98.97011521491221,77.82142857142857,368.57142857142856,85.01517857142858,4.9326509330828845,74.52857142857144,82.44285714285715,mean
22.0,143.0,1.72,251.0,111.8,3.2559523809523805,2.077681805165961,36.462202380952384,3.4857142857142853,20.657142857142855,32.15,56.375,79.72857142857143,118.50595238095237,180.02023829525163,273.17857142857144,476.2857142857143,69.50892857142858,107.62007104713258,135.14285714285714,320.7142857142857,107.51190476190474,165.7459265857072,213.53571428571428,486.14285714285717,77.26666666666667,9.362476603228531,61.800000000000004,68.76785714285714,mean
32.142857142857146,143.0,1.72,251.0,111.8,4.886904761904761,3.659769321448589,23.101785714285715,6.771428571428571,14.296428571428573,22.935714285714287,29.54285714285714,53.24285714285714,170.34226190476193,243.19547818338427,399.0357142857143,678.1428571428571,93.16071428571429,137.5563968132091,195.39285714285714,388.0,144.46726190476187,211.65823332980167,306.39285714285717,616.5714285714286,73.73095238095239,12.50102220562467,50.457142857142856,63.403571428571425,mean
33.542857142857144,143.0,1.72,251.0,111.8,7.208333333333334,4.050807763427642,22.988392857142856,1.9142857142857144,8.62142857142857,18.09285714285714,32.13214285714286,66.12857142857142,169.54464285714286,242.22271951483074,387.39285714285717,671.2857142857143,102.41964285714286,148.22905218392808,215.60714285714286,423.14285714285717,151.91369047619045,219.07622342369197,324.2857142857143,626.4285714285714,71.26517857142856,14.231469268995275,47.87142857142857,58.871428571428574,mean
37.65714285714285,143.0,1.72,251.0,111.8,8.673684210526316,4.149640766952745,17.85964598997494,0.0,6.160714285714286,17.535714285714285,26.696428571428573,48.728571428571435,208.0297932330827,269.889114275026,511.7142857142857,646.0,118.13079573934837,166.3871189688666,255.25,460.14285714285717,174.32559523809522,243.17640230813575,386.32142857142856,663.0,64.02002506265664,11.50871337350273,43.94285714285714,53.121428571428574,mean
14.385714285714286,143.0,1.72,251.0,111.8,9.38490038872692,1.8488867034321994,53.14535957240039,7.7,37.09285714285714,54.42142857142857,70.47500000000001,84.65714285714286,43.00291545189504,103.62060038076223,9.25,462.85714285714283,73.31401846452866,111.13589632158735,118.53571428571429,384.2857142857143,82.944120505345,133.51665998870814,127.96428571428571,494.57142857142856,69.17116132167153,9.212658965735375,54.54285714285714,61.68214285714286,mean
