production,p_per_m2,p_max,panel_area,facade_area,total_panel_area,exploitation_ratio,air_temp_mean,air_temp_max,clearsky_ghi_mean,clearsky_gti_mean,cloud_opacity_mean,ghi_mean,ghi_max,gti_mean,gti_max,precipitable_water_mean,precipitable_water_min,precipitable_water_max,precipitation_rate_mean,precipitation_rate_min,precipitation_rate_max,relative_humidity_mean,relative_humidity_min,relative_humidity_max,surface_pressure_mean,surface_pressure_min,surface_pressure_max,wind_direction_100m_mean,wind_direction_100m_min,wind_direction_100m_max,wind_speed_100m_mean,wind_speed_100m_min,wind_speed_100m_max,stat_type
24.900000000000002,143.0,210.0,1.72,243.0,111.8,0.46,8.345238095238097,10.857142857142858,179.9255952380952,251.65178571428572,48.59255952380953,95.87202380952382,441.14285714285717,112.50892857142857,577.4285714285714,14.256845238095238,8.914285714285715,20.585714285714285,0.3068452380952381,0.014285714285714287,1.2857142857142858,71.76309523809523,57.271428571428565,85.10000000000001,1015.75,1010.5714285714286,1020.6285714285714,234.4285714285714,207.0,262.2857142857143,9.433035714285714,6.357142857142857,12.342857142857143,mean
47.714285714285715,143.0,210.0,1.72,243.0,111.8,0.46,7.339285714285714,13.857142857142858,204.74999999999997,276.5238095238095,9.84672619047619,169.7172619047619,612.7142857142857,221.38690476190476,813.5714285714286,8.94672619047619,7.328571428571428,10.914285714285715,0.03988095238095236,0.0,0.24285714285714285,66.21220238095238,42.385714285714286,87.15714285714286,1025.9267857142856,1023.5142857142857,1028.9571428571428,141.38095238095235,81.57142857142857,215.57142857142858,3.7669642857142853,1.8857142857142857,5.685714285714285,mean
49.84285714285714,143.0,210.0,1.72,243.0,111.8,0.46,8.931547619047619,14.285714285714286,217.25297619047615,280.1011904761905,9.464285714285714,189.8005952380952,656.4285714285714,233.98511904761904,840.0,11.17172619047619,9.357142857142858,13.700000000000001,0.00833333333333333,0.0,0.042857142857142864,64.59136904761905,40.12857142857143,86.85714285714286,1028.0925595238095,1026.242857142857,1030.2142857142858,134.95833333333331,19.285714285714285,221.42857142857142,3.9437500000000005,1.9714285714285715,6.028571428571429,mean
26.321428571428573,143.0,210.0,1.72,243.0,111.8,0.46,9.205357142857142,14.428571428571429,231.13095238095235,287.0386904761905,36.38214285714286,142.40773809523807,519.7142857142857,166.29761904761904,633.7142857142857,14.232142857142858,12.342857142857143,16.542857142857144,0.10773809523809523,0.0,0.38571428571428573,71.45029761904762,51.542857142857144,89.37142857142858,1008.7127976190477,1006.4571428571428,1011.2428571428571,133.91666666666666,83.0,209.14285714285714,3.6601190476190477,1.5571428571428572,6.028571428571429,mean
23.885714285714283,143.0,210.0,1.72,243.0,111.8,0.46,8.261904761904763,11.142857142857142,235.8005952380952,279.2440476190476,40.09017857142857,133.77678571428572,487.2857142857143,145.69940476190476,546.7142857142857,14.418154761904761,12.814285714285715,16.942857142857143,0.14464285714285713,0.0,0.42857142857142855,74.7110119047619,61.0,86.94285714285715,1013.7428571428571,1012.1714285714286,1015.6428571428571,119.37797619047618,61.0,162.42857142857142,3.9598214285714284,2.2714285714285714,5.742857142857143,mean
40.771428571428565,143.0,210.0,1.72,243.0,111.8,0.46,12.032738095238093,18.571428571428573,266.45535714285717,310.9226190476191,14.372321428571427,224.75595238095238,725.0,255.0505952380952,871.8571428571429,13.729464285714286,9.571428571428571,17.157142857142855,0.03690476190476187,0.0,0.17142857142857143,64.14255952380952,40.91428571428571,85.2,1022.0681547619048,1020.1714285714286,1024.1142857142856,79.58928571428571,41.42857142857143,121.42857142857143,3.881845238095238,1.8571428571428572,6.085714285714286,mean
31.985714285714288,143.0,210.0,1.72,243.0,111.8,0.46,13.630952380952381,20.285714285714285,276.27976190476187,312.8452380952381,29.25,185.88392857142853,685.1428571428571,202.5863095238095,802.0,16.58690476190476,12.1,21.228571428571428,0.13065476190476188,0.0,0.7000000000000001,64.12142857142858,43.714285714285715,82.18571428571428,1009.9833333333333,1006.3285714285714,1013.8857142857142,140.53273809523807,75.42857142857143,210.85714285714286,4.3809523809523805,2.0142857142857142,7.985714285714287,mean
26.771428571428572,143.0,210.0,1.72,243.0,111.8,0.46,9.711306327042095,14.285714285714286,296.33082131348783,328.49865096414504,32.864180540637314,178.9187381719605,684.8571428571429,188.33285190015854,781.1428571428571,15.227807656897344,12.542857142857143,18.557142857142857,0.1433430515063168,0.0,0.6571428571428571,77.75170784103115,57.55714285714286,94.64285714285714,1016.3643834714337,1014.7571428571429,1018.6,239.725067132116,132.42857142857142,343.85714285714283,2.9779434555777198,1.2142857142857142,4.828571428571428,mean
23.414285714285715,143.0,210.0,1.72,243.0,111.8,0.46,10.053571428571429,13.857142857142858,310.41964285714283,335.94642857142856,37.290773809523806,159.47023809523807,624.0,163.0863095238095,688.0,15.908630952380951,12.62857142857143,18.928571428571427,0.1857142857142857,0.0,0.6857142857142857,75.53363095238095,55.82857142857143,91.68571428571428,1013.0360119047618,1009.6714285714286,1017.2428571428571,222.0297619047619,136.14285714285714,292.85714285714283,4.995833333333333,2.3857142857142857,7.3428571428571425,mean
38.48571428571428,143.0,210.0,1.72,243.0,111.8,0.46,11.55952380952381,16.428571428571427,325.11309523809524,344.5386904761905,11.921428571428569,286.65773809523813,867.7142857142857,302.5,986.0,14.557142857142859,12.6,16.9,0.026190476190476174,0.0,0.18571428571428572,61.53333333333334,42.05714285714286,83.62857142857142,1020.261011904762,1017.2857142857143,1023.1428571428571,84.68154761904762,27.142857142857142,180.14285714285714,4.991071428571429,3.742857142857143,6.485714285714286,mean
26.228571428571428,143.0,210.0,1.72,243.0,111.8,0.46,14.970238095238097,19.142857142857142,321.7738095238095,335.68154761904765,34.98571428571428,212.94642857142858,660.2857142857143,214.82142857142858,712.2857142857143,21.869642857142857,19.714285714285715,24.928571428571427,0.16785714285714284,0.014285714285714287,0.5428571428571428,74.48363095238095,55.92857142857143,92.65714285714286,1013.7199404761905,1011.8285714285714,1015.9428571428572,222.47023809523807,83.42857142857143,313.85714285714283,3.081547619047619,1.4142857142857144,4.8999999999999995,mean
29.285714285714285,143.0,210.0,1.72,243.0,111.8,0.46,16.357142857142858,21.142857142857142,337.04464285714283,346.13392857142856,22.929761904761904,249.19940476190476,786.1428571428571,251.88095238095235,859.2857142857143,21.419642857142858,19.02857142857143,24.7,0.027976190476190457,0.0,0.1142857142857143,71.09791666666666,50.15714285714286,91.68571428571428,1019.0660714285714,1016.5142857142857,1021.8285714285714,216.29464285714286,126.28571428571429,298.57142857142856,2.44375,0.9142857142857144,4.128571428571428,mean
28.8,143.0,210.0,1.72,243.0,111.8,0.46,19.678571428571427,26.285714285714285,338.5327380952381,344.9404761904762,15.754761904761905,275.6845238095238,825.1428571428571,281.1666666666667,906.4285714285714,23.31517857142857,18.87142857142857,29.071428571428573,0.07083333333333332,0.0,0.9285714285714286,62.43511904761905,40.24285714285714,86.07142857142857,1014.44375,1010.3571428571429,1017.4714285714286,184.66964285714286,52.285714285714285,297.7142857142857,3.794642857142857,0.7142857142857143,7.757142857142857,mean
21.02857142857143,143.0,210.0,1.72,243.0,111.8,0.46,16.952380952380953,21.285714285714285,329.6607142857143,334.3095238095238,38.62291666666666,184.08928571428572,638.2857142857143,182.32738095238093,671.4285714285714,26.34702380952381,20.057142857142857,32.08571428571429,0.24017857142857138,0.0,1.2428571428571427,75.33720238095238,55.94285714285714,90.8,1015.1107142857143,1012.1,1017.9,194.27083333333331,67.71428571428571,271.85714285714283,3.237202380952381,1.2857142857142858,5.471428571428571,mean
26.942857142857143,143.0,210.0,1.72,243.0,111.8,0.46,20.535714285714285,25.428571428571427,341.63392857142856,344.0148809523809,23.95654761904762,259.04166666666663,771.8571428571429,259.36607142857144,833.5714285714286,27.861011904761906,24.985714285714288,33.0,0.07113095238095236,0.0,0.8142857142857143,68.52113095238096,48.48571428571428,90.94285714285715,1016.8360119047619,1015.1714285714286,1018.6,165.0625,69.42857142857143,239.42857142857142,3.0160714285714287,1.3571428571428572,5.042857142857143,mean
32.528571428571425,143.0,210.0,1.72,243.0,111.8,0.46,25.190476190476193,31.714285714285715,342.55059523809524,344.3154761904762,5.743154761904762,330.5892857142857,896.2857142857143,335.30654761904765,987.8571428571429,26.745238095238097,21.428571428571427,30.2,0.0005952380952380856,0.0,0.014285714285714287,60.5485119047619,38.42857142857143,84.77142857142857,1020.2196428571427,1018.8000000000001,1021.7714285714285,78.93452380952381,31.571428571428573,158.28571428571428,3.4482142857142857,2.0571428571428574,5.142857142857143,mean
34.028571428571425,143.0,210.0,1.72,243.0,111.8,0.46,23.953168635875404,30.142857142857142,341.45222878625134,344.4261163111861,7.059729425604829,320.4158809012327,898.5714285714286,325.0860557004757,992.5714285714286,24.04984342233134,17.814285714285713,30.457142857142856,0.0106782261776891,0.0,0.17142857142857143,45.90628088077336,26.657142857142855,70.97142857142858,1018.0448455961332,1016.2714285714285,1019.7714285714285,157.77000600992275,86.42857142857143,260.0,3.804145951613728,1.9714285714285715,5.714285714285714,mean
28.185714285714287,143.0,210.0,1.72,243.0,111.8,0.46,18.75595238095238,23.142857142857142,336.7023809523809,342.05357142857144,27.163095238095234,230.91369047619045,782.8571428571429,231.15773809523807,850.5714285714286,25.276190476190475,21.74285714285714,29.400000000000002,0.054166666666666655,0.0,0.2857142857142857,58.17142857142858,39.48571428571428,78.47142857142858,1016.7598214285714,1015.1999999999999,1018.5,164.93154761904762,95.71428571428571,217.14285714285714,3.580654761904762,1.8571428571428572,5.714285714285714,mean
31.157142857142855,143.0,210.0,1.72,243.0,111.8,0.46,20.532738095238095,26.714285714285715,327.08035714285717,336.0773809523809,22.78095238095238,253.40178571428572,765.4285714285714,258.17559523809524,834.4285714285714,26.161309523809525,23.599999999999998,30.057142857142857,0.0339285714285714,0.0,0.2285714285714286,60.485416666666666,36.94285714285714,87.07142857142857,1015.81875,1014.5285714285714,1017.5428571428572,138.7202380952381,48.57142857142857,257.42857142857144,3.225,1.7571428571428573,5.028571428571429,mean
33.07142857142857,143.0,210.0,1.72,243.0,111.8,0.46,26.68154761904762,33.57142857142857,316.30059523809524,329.6577380952381,16.914285714285715,274.0059523809524,823.1428571428571,283.3690476190476,921.4285714285714,32.00833333333333,28.485714285714288,37.75714285714286,0.08422619047619047,0.0,0.7142857142857143,49.81011904761905,27.17142857142857,77.48571428571428,1015.7690476190476,1013.342857142857,1018.0,161.69642857142853,46.714285714285715,256.7142857142857,2.566666666666667,1.1142857142857143,4.5285714285714285,mean
30.37142857142857,143.0,210.0,1.72,243.0,111.8,0.46,20.9375,25.857142857142858,305.7529761904762,324.55357142857144,25.244642857142857,225.22023809523807,713.0,236.2142857142857,800.1428571428571,29.5875,26.67142857142857,33.77142857142857,0.05684523809523807,0.0,0.2571428571428572,62.73958333333333,41.871428571428574,87.51428571428572,1014.3931547619047,1012.6857142857143,1016.6999999999999,203.28571428571425,69.0,325.85714285714283,2.879166666666667,1.0142857142857145,5.3428571428571425,mean
32.42857142857143,143.0,210.0,1.72,243.0,111.8,0.46,22.178571428571427,27.714285714285715,292.1636904761905,316.360119047619,26.511011904761904,217.30654761904762,713.0,232.07738095238093,815.5714285714286,34.53184523809524,28.142857142857142,42.371428571428574,0.26726190476190476,0.0,1.4142857142857144,68.56160714285714,46.58571428571429,88.82857142857142,1013.6101190476192,1011.5857142857143,1015.4142857142857,191.67261904761904,122.14285714285714,244.14285714285714,3.4422619047619043,1.5285714285714285,5.371428571428572,mean
31.02857142857143,143.0,210.0,1.72,243.0,111.8,0.46,17.934523809523807,22.714285714285715,285.26488095238096,315.7113095238095,31.800892857142856,191.0625,705.4285714285714,204.9910714285714,801.8571428571429,27.796130952380945,23.071428571428573,33.75714285714286,0.03214285714285712,0.0,0.2857142857142857,69.68601190476191,49.0,90.28571428571429,1017.7154761904761,1015.4285714285714,1019.8000000000001,217.76488095238093,124.0,285.85714285714283,3.361607142857143,1.2857142857142858,5.785714285714286,mean
37.6,143.0,210.0,1.72,243.0,111.8,0.46,19.267857142857142,24.857142857142858,273.625,310.4732142857143,21.410119047619048,218.43154761904762,686.0,244.2529761904762,811.4285714285714,24.236011904761906,20.2,28.557142857142857,0.10357142857142855,0.0,0.9285714285714286,71.9139880952381,50.08571428571429,92.47142857142856,1021.5913690476191,1019.5285714285714,1024.0428571428572,145.23511904761904,54.142857142857146,235.14285714285714,3.007440476190476,1.2857142857142858,4.828571428571428,mean
41.271428571428565,143.0,210.0,1.72,243.0,111.8,0.46,23.8125,30.428571428571427,250.7142857142857,291.6815476190476,11.536904761904763,235.92261904761904,758.4285714285714,273.06845238095235,922.5714285714286,30.837797619047617,26.82857142857143,35.25714285714286,0.0214285714285714,0.0,0.12857142857142856,62.35178571428572,37.41428571428571,86.89999999999999,1018.186607142857,1016.3142857142857,1020.0142857142857,161.1875,45.857142857142854,299.2857142857143,2.0366071428571426,0.5142857142857143,4.414285714285714,mean
41.01428571428572,143.0,210.0,1.72,243.0,111.8,0.46,17.178571428571427,22.428571428571427,244.69345238095235,294.4107142857143,22.60297619047619,193.2053571428571,691.4285714285714,222.36309523809524,841.2857142857143,21.636309523809523,18.17142857142857,26.957142857142856,0.027083333333333327,0.0,0.2571428571428572,60.21339285714286,37.81428571428571,83.72857142857143,1020.8672619047619,1018.1714285714286,1023.6999999999999,208.05654761904762,64.57142857142857,342.7142857142857,2.836309523809524,0.8714285714285713,4.985714285714286,mean
36.92857142857143,143.0,210.0,1.72,243.0,111.8,0.46,15.898809523809522,21.285714285714285,223.84821428571425,277.5892857142857,27.668749999999996,164.11607142857142,586.5714285714286,193.79166666666666,730.2857142857143,24.441369047619048,21.457142857142856,28.67142857142857,0.08482142857142856,0.0,0.2285714285714286,75.29434523809525,53.957142857142856,93.82857142857144,1024.3339285714285,1022.3714285714286,1026.3142857142857,169.19047619047618,95.85714285714286,262.7142857142857,2.6333333333333333,0.8714285714285713,4.942857142857143,mean
51.542857142857144,143.0,210.0,1.72,243.0,111.8,0.46,15.87202380952381,22.571428571428573,214.24999999999997,277.10714285714283,9.465773809523808,197.91666666666666,681.5714285714286,252.45535714285714,892.2857142857143,19.277380952380952,16.87142857142857,23.014285714285712,0.0,0.0,0.0,60.169642857142854,37.542857142857144,82.88571428571429,1023.092261904762,1020.7428571428572,1025.257142857143,99.12202380952381,26.857142857142858,202.71428571428572,3.8354166666666667,2.5857142857142854,5.3,mean
14.542857142857143,143.0,210.0,1.72,243.0,111.8,0.46,15.9375,19.285714285714285,189.94047619047618,253.90178571428572,51.41934523809523,82.19047619047618,381.42857142857144,82.91964285714286,432.42857142857144,27.791071428571424,22.271428571428572,33.971428571428575,0.1708333333333333,0.0,1.2142857142857142,80.78779761904762,64.17142857142856,93.22857142857143,1014.2467261904761,1012.1142857142858,1016.1999999999999,203.3005952380952,171.14285714285714,248.28571428571428,5.029166666666667,3.357142857142857,7.528571428571429,mean
21.428571428571427,143.0,210.0,1.72,243.0,111.8,0.46,13.450787044140965,17.285714285714285,174.8547970692036,243.1233933046903,41.03328461459772,86.67575699452712,408.7142857142857,99.90344163981383,519.8571428571429,22.41942068180656,18.085714285714285,26.75714285714286,0.18815751112475063,0.0,0.9571428571428572,78.33619725333743,63.07142857142857,90.11428571428571,1012.7886740448058,1008.4857142857143,1017.8714285714286,215.155296404276,145.28571428571428,280.42857142857144,5.919285650350366,3.1,8.714285714285714,mean
18.857142857142858,143.0,210.0,1.72,243.0,111.8,0.46,13.139880952380953,16.571428571428573,156.78571428571428,226.62797619047618,46.03452380952381,73.99702380952381,347.85714285714283,86.09821428571429,431.2857142857143,23.833035714285717,17.52857142857143,29.114285714285717,0.23214285714285715,0.0,1.1,82.6077380952381,71.38571428571429,90.82857142857142,1016.2053571428571,1013.342857142857,1018.842857142857,208.9255952380952,177.28571428571428,255.85714285714286,6.167261904761905,4.085714285714285,8.27142857142857,mean
26.457142857142856,143.0,210.0,1.72,243.0,111.8,0.46,15.154761904761903,19.714285714285715,137.88690476190476,206.48511904761904,45.18958333333334,81.91071428571429,355.85714285714283,104.90773809523809,482.14285714285717,25.665178571428573,20.942857142857143,30.25714285714286,0.2169642857142857,0.0,0.8571428571428571,80.28660714285715,64.05714285714285,91.18571428571428,1013.057738095238,1011.4714285714286,1015.1,188.55654761904756,157.14285714285714,215.42857142857142,6.038690476190476,3.4857142857142853,8.0,mean
24.642857142857142,143.0,210.0,1.72,243.0,111.8,0.46,13.62202380952381,17.714285714285715,122.60416666666667,191.03571428571428,40.60029761904762,74.29464285714286,336.85714285714283,97.4315476190476,466.85714285714283,25.20863095238095,22.214285714285715,28.47142857142857,0.0657738095238095,0.0,0.4857142857142857,86.24255952380952,70.52857142857142,96.94285714285715,1017.3238095238095,1013.8000000000001,1020.6999999999999,152.97619047619045,90.71428571428571,252.42857142857142,3.656547619047619,1.457142857142857,5.771428571428571,mean
11.700000000000001,143.0,210.0,1.72,243.0,111.8,0.46,9.946428571428571,12.571428571428571,110.63988095238096,182.45238095238093,66.13095238095238,50.092261904761905,243.0,55.035714285714285,309.57142857142856,23.071428571428573,19.02857142857143,27.2,0.09880952380952378,0.0,0.41428571428571426,84.80386904761905,75.55714285714285,93.31428571428572,1016.6196428571428,1013.7285714285715,1019.6428571428571,114.7738095238095,71.0,159.42857142857142,5.308333333333333,3.542857142857143,6.8999999999999995,mean
11.842857142857143,143.0,210.0,1.72,243.0,111.8,0.46,8.827380952380953,11.142857142857142,100.24702380952382,174.75,55.28005952380953,48.226190476190474,254.42857142857142,52.892857142857146,330.7142857142857,16.314880952380953,13.714285714285714,18.657142857142855,0.10952380952380948,0.0,0.5,85.6657738095238,73.05714285714285,92.62857142857142,1001.0925595238095,999.0,1003.8142857142857,188.35714285714283,141.85714285714286,245.0,5.391369047619047,3.3285714285714287,7.457142857142857,mean
12.457142857142857,143.0,210.0,1.72,243.0,111.8,0.46,4.032738095238095,7.285714285714286,89.47023809523809,162.54166666666669,39.47529761904762,46.8125,240.14285714285714,54.994047619047606,343.14285714285717,11.31904761904762,9.814285714285715,13.442857142857141,0.014880952380952371,0.0,0.15714285714285717,86.33422619047619,72.51428571428572,95.62857142857142,1006.4803571428572,1002.6857142857143,1009.8285714285714,154.11011904761904,74.14285714285714,229.14285714285714,3.642261904761905,1.3714285714285714,5.742857142857143,mean
4.871428571428572,143.0,210.0,1.72,243.0,111.8,0.46,3.830357142857143,6.285714285714286,75.56547619047619,138.41071428571428,51.73392857142857,33.205357142857146,168.28571428571428,34.76488095238095,180.42857142857142,13.688988095238097,10.528571428571428,16.1,0.09404761904761903,0.0,0.41428571428571426,90.9889880952381,83.41428571428571,96.14285714285714,1009.1220238095237,1005.8857142857142,1012.5857142857143,144.76190476190476,66.0,253.71428571428572,3.6595238095238094,1.842857142857143,5.285714285714286,mean
16.02857142857143,143.0,210.0,1.72,243.0,111.8,0.46,7.336309523809524,10.142857142857142,69.91369047619048,136.88095238095238,48.648511904761904,43.1220238095238,250.14285714285714,63.142857142857146,408.7142857142857,17.075892857142858,14.214285714285714,19.271428571428572,0.08095238095238091,0.0,0.35714285714285715,86.49613095238097,77.61428571428571,94.15714285714286,1008.3008928571428,1004.5428571428572,1011.8714285714286,210.41369047619045,153.42857142857142,260.7142857142857,5.004761904761905,3.0285714285714285,7.114285714285714,mean
29.928571428571427,143.0,210.0,1.72,243.0,111.8,0.46,2.1184037900874637,5.428571428571429,66.60290522223927,137.4445124290318,26.2484583269398,49.997537849726356,266.57142857142856,88.09556352616234,467.42857142857144,10.528003426934685,7.971428571428571,13.514285714285714,0.016666666666666656,0.0,0.1142857142857143,85.27700929619968,74.12857142857142,92.24285714285715,1021.7275326070278,1018.6714285714286,1024.3142857142857,128.1235499462943,100.42857142857143,211.14285714285714,4.116145146028336,2.1999999999999997,6.328571428571428,mean
11.685714285714285,143.0,210.0,1.72,243.0,111.8,0.46,5.642857142857143,7.571428571428571,59.357142857142854,120.93154761904762,58.84196428571429,28.5952380952381,170.28571428571428,40.511904761904766,257.7142857142857,13.572916666666668,9.614285714285714,17.928571428571427,0.22083333333333327,0.0,0.8571428571428571,81.22113095238095,70.0142857142857,89.58571428571429,1006.7360119047618,1000.0714285714286,1014.1999999999999,214.97916666666666,183.71428571428572,261.85714285714283,8.257440476190476,6.071428571428571,10.242857142857144,mean
10.700000000000001,143.0,210.0,1.72,243.0,111.8,0.46,7.928571428571429,11.142857142857142,56.3779761904762,117.68452380952381,42.98898809523809,29.0297619047619,166.85714285714286,38.142857142857146,262.14285714285717,18.490773809523805,15.057142857142859,22.042857142857144,0.10416666666666664,0.014285714285714287,0.6428571428571429,87.11101190476191,77.54285714285713,93.39999999999999,1005.9324404761904,1001.2571428571429,1010.2571428571429,183.35119047619045,149.85714285714286,214.0,5.159821428571428,2.9571428571428577,7.814285714285715,mean
10.085714285714285,143.0,210.0,1.72,243.0,111.8,0.46,6.050595238095238,7.857142857142857,57.70535714285713,121.59821428571429,47.15238095238095,29.139880952380953,197.0,39.67261904761905,323.14285714285717,13.525,10.87142857142857,17.414285714285715,0.1994047619047619,0.0,0.9428571428571428,87.87589285714286,81.88571428571429,92.67142857142858,1018.739880952381,1014.0,1024.142857142857,182.65773809523807,137.42857142857142,226.28571428571428,6.183630952380952,3.7285714285714286,8.342857142857143,mean
14.033333333333333,143.0,210.0,1.72,243.0,111.8,0.46,-0.020833333333333332,4.666666666666667,61.46527777777778,134.36805555555554,14.197222222222221,35.333333333333336,169.33333333333334,55.5,300.6666666666667,10.527777777777779,7.833333333333333,13.1,0.0,0.0,0.0,88.10833333333333,73.06666666666666,94.76666666666667,1035.236111111111,1033.9333333333334,1036.8,137.7152777777778,50.333333333333336,209.0,2.0930555555555554,0.6,3.8333333333333335,mean
8.450000000000001,143.0,210.0,1.72,243.0,111.8,0.46,3.1510416666666665,5.75,61.0,128.01041666666669,36.35677083333333,29.187499999999996,166.5,36.713541666666664,242.0,11.803125,9.075,14.774999999999999,0.0520833333333333,0.0,0.325,87.63489583333333,78.9,94.1,1030.4072916666667,1028.1,1032.625,206.44270833333331,158.5,253.75,4.569791666666666,3.275,6.4,mean
