Dataset,MAE e-base,MSE e-base,R2 e-base,T(entrainement-e-base)[s],Optuna best R2,Paramètres optimisés,T(entrainement-optimisé)[s],MAE optimisé,MSE optimisé,R2 optimisé,Graph_scatter,Graph_hist,Graph_courbe,T(evaluation-inference)[s],Nombre d'époques e-base,Nombre d'époques optimisé
batiment_2,0.12718513630543188,0.03120488959684692,-0.2361216995683182,13.922072887420654,0.18827355830501424,"lr=0.00672, f1=118, f2=101, dense=39",37.55876851081848,0.10085400637440717,0.020491375569880524,0.18827355830501424,plots\batiment_2_scatter.png,plots\batiment_2_hist.png,plots\batiment_2_courbe.png,0.7940835952758789,50,100
