Dataset,MAE e-base,MSE e-base,R2 e-base,T(entrainement-e-base)[s],Optuna best R2,Paramètres optimisés,T(entrainement-optimisé)[s],MAE optimisé,MSE optimisé,R2 optimisé,Graph_scatter,Graph_hist,Graph_courbe,T(evaluation-inference)[s],Nombre d'époques e-base,Nombre d'époques optimisé
batiment_6,0.22108034151983877,0.07513708067324355,-0.014825939713214664,44.67570519447327,0.06045537979221682,"lr=0.00145, f1=98, f2=55, dense=32",118.8877956867218,0.21254658844568144,0.06956329865258856,0.06045537979221682,plots\batiment_6_scatter.png,plots\batiment_6_hist.png,plots\batiment_6_courbe.png,0.8196709156036377,50,100
