date,production,p_per_m2,p_max,panel_area,facade_area,total_panel_area,exploitation_ratio,air_temp_mean,air_temp_max,clearsky_ghi_mean,clearsky_gti_mean,cloud_opacity_mean,ghi_mean,ghi_max,gti_mean,gti_max,precipitable_water_mean,precipitable_water_min,precipitable_water_max,precipitation_rate_mean,precipitation_rate_min,precipitation_rate_max,relative_humidity_mean,relative_humidity_min,relative_humidity_max,surface_pressure_mean,surface_pressure_min,surface_pressure_max,wind_direction_100m_mean,wind_direction_100m_min,wind_direction_100m_max,wind_speed_100m_mean,wind_speed_100m_min,wind_speed_100m_max,building_id
2019-12-01,2.7,143.0,210,1.72,243.0,111.8,0.46,2.2,4,65.66315789473684,127.9578947368421,66.86842105263158,23.2,170,23.45263157894737,191,12.210526315789474,5.8,15.1,0.0,0.0,0.0,82.98736842105264,77.5,85.7,1016.8726315789472,1015.1,1019.5,50.87368421052632,9,110,2.8400000000000003,1.0,4.6,6
2019-12-02,32.5,143.0,210,1.72,243.0,111.8,0.46,1.816326530612245,4,69.26530612244898,144.6122448979592,19.748979591836736,67.51020408163265,329,136.87755102040816,637,9.177551020408163,6.5,13.1,0.0,0.0,0.0,80.98367346938775,65.8,91.5,1025.4346938775511,1019.5,1029.1,40.326530612244895,2,360,3.371428571428571,0.9,4.8,6
2019-12-03,40.7,143.0,210,1.72,243.0,111.8,0.46,1.1041666666666667,6,68.41666666666667,142.58333333333334,0.0,68.41666666666667,320,142.58333333333334,621,9.45,8.2,10.2,0.0,0.0,0.0,86.8125,68.9,96.9,1027.9625,1025.0,1029.6,56.10416666666666,38,87,2.783333333333333,0.8,4.6,6
2019-12-04,44.6,143.0,210,1.72,243.0,111.8,0.46,-0.7708333333333334,3,68.91666666666667,146.27083333333334,2.027083333333333,65.20833333333333,321,129.60416666666666,629,8.43125,7.5,9.5,0.0,0.0,0.0,88.05833333333334,73.4,94.0,1021.6916666666666,1019.7,1024.9,96.95833333333331,55,210,2.06875,1.2,3.4,6
2019-12-05,22.2,143.0,210,1.72,243.0,111.8,0.46,-0.7708333333333334,3,66.54166666666667,136.97916666666666,10.760416666666666,43.4375,226,55.10416666666666,348,7.102083333333333,6.3,7.9,0.0,0.0,0.0,90.61875,81.9,94.8,1022.96875,1021.7,1023.7,226.54166666666663,204,265,2.9333333333333336,1.2,4.8,6
2019-12-06,27.0,143.0,210,1.72,243.0,111.8,0.46,2.895833333333333,8,64.375,132.39583333333334,30.116666666666664,56.54166666666666,296,99.41666666666669,564,12.5375,7.6,20.1,0.0541666666666666,0.0,0.4,83.41875,70.9,94.1,1018.96875,1014.7,1023.0,208.29166666666663,202,219,7.558333333333334,4.7,11.1,6
2019-12-07,3.0,143.0,210,1.72,243.0,111.8,0.46,8.375,10,63.083333333333336,131.27083333333334,54.65833333333333,24.08333333333333,190,24.229166666666668,222,14.797916666666666,13.8,18.7,0.0625,0.0,0.4,84.47500000000001,81.0,88.4,1017.9895833333334,1014.7,1020.3,217.1875,195,227,7.258333333333333,5.6,10.9,6
2019-12-08,1.5,143.0,210,1.72,243.0,111.8,0.46,9.791666666666666,12,62.66666666666666,132.58333333333334,65.35208333333334,17.645833333333332,82,17.0625,79,17.914583333333333,12.9,26.0,0.1708333333333333,0.0,0.6,79.49791666666667,70.2,87.0,1012.0770833333332,1007.0,1019.2,209.5208333333333,196,245,9.733333333333333,7.1,11.8,6
2019-12-09,2.4,143.0,210,1.72,243.0,111.8,0.46,7.395833333333333,9,57.1875,109.20833333333331,63.60833333333333,14.541666666666666,115,14.041666666666666,111,14.220833333333331,10.1,15.9,0.4145833333333333,0.0,1.3,81.7375,72.5,88.9,1008.1416666666668,1004.4,1020.4,246.5833333333333,212,336,9.1125,7.0,11.1,6
2019-12-10,41.3,143.0,210,1.72,243.0,111.8,0.46,2.6666666666666665,6,62.35416666666666,129.83333333333334,2.560416666666667,61.6875,299,126.08333333333331,585,8.285416666666666,7.5,9.0,0.0020833333333333,0.0,0.1,84.12708333333333,70.2,91.6,1025.8854166666667,1021.3,1029.8,222.5625,171,316,4.460416666666666,2.4,7.1,6
2019-12-11,0.7,143.0,210,1.72,243.0,111.8,0.46,2.395833333333333,4,59.458333333333336,124.02083333333331,79.53750000000001,15.0625,74,14.604166666666666,72,15.297916666666666,8.5,20.7,0.1916666666666666,0.0,0.9,82.85416666666667,72.5,91.9,1012.8666666666668,1008.4,1021.0,197.0,184,213,6.270833333333333,4.8,7.4,6
2019-12-12,10.6,143.0,210,1.72,243.0,111.8,0.46,3.5625,5,60.22916666666666,125.3125,53.62708333333333,34.166666666666664,208,37.833333333333336,265,11.022916666666667,8.4,14.3,0.1104166666666666,0.0,0.4,84.91250000000001,77.1,91.4,1002.8541666666666,990.6,1008.1,193.125,161,223,6.7250000000000005,5.5,7.9,6
2019-12-13,4.8,143.0,210,1.72,243.0,111.8,0.46,5.270833333333333,7,53.91666666666666,101.08333333333331,80.19375000000001,20.5,126,19.77083333333333,122,14.0875,10.7,18.3,0.4729166666666666,0.0,1.7,82.25833333333334,74.6,90.1,986.0895833333334,978.9,994.7,215.22916666666663,170,248,10.477083333333333,8.1,12.5,6
2019-12-14,14.9,143.0,210,1.72,243.0,111.8,0.46,8.416666666666666,10,59.520833333333336,123.875,66.49583333333334,36.97916666666666,289,54.72916666666666,572,14.189583333333331,9.3,21.4,0.1833333333333333,0.0,1.0,73.27916666666667,53.4,85.9,998.9666666666668,989.7,1006.0,221.54166666666663,193,253,11.010416666666666,7.4,13.8,6
2019-12-15,0.3,143.0,210,1.72,243.0,111.8,0.46,11.125,13,57.125,119.52083333333331,86.74791666666665,13.5625,73,13.104166666666666,71,22.45833333333333,20.8,23.4,0.3374999999999999,0.1,1.0,82.24791666666667,70.7,92.1,1006.7791666666668,1002.5,1011.0,210.7708333333333,176,243,8.247916666666667,4.4,12.1,6
2019-12-16,20.3,143.0,210,1.72,243.0,111.8,0.46,8.854166666666666,12,58.333333333333336,123.72916666666669,38.28125,40.91666666666666,231,54.60416666666666,402,18.09583333333333,14.6,22.1,0.0041666666666666,0.0,0.2,87.93124999999999,77.3,92.1,1008.3229166666666,1005.0,1010.5,181.1875,154,195,5.147916666666666,3.2,7.2,6
2019-12-17,10.3,143.0,210,1.72,243.0,111.8,0.46,8.458333333333334,12,58.3125,124.8125,32.329166666666666,38.520833333333336,191,50.60416666666666,344,18.641666666666666,17.2,21.6,0.0,0.0,0.0,83.30624999999999,72.3,89.3,1007.6375,1004.8,1012.1,189.1458333333333,165,220,4.366666666666666,3.1,6.1,6
2019-12-18,12.0,143.0,210,1.72,243.0,111.8,0.46,8.708333333333334,12,47.60416666666666,82.91666666666667,35.65625,31.541666666666668,217,42.3125,343,20.73333333333333,17.5,22.6,0.0541666666666666,0.0,0.4,89.30624999999999,79.0,97.8,1017.1458333333334,1012.2,1018.9,174.52083333333334,126,211,3.85625,1.1,6.6,6
2019-12-19,2.5,143.0,210,1.72,243.0,111.8,0.46,6.520833333333333,11,57.35416666666666,121.77083333333331,22.866666666666664,20.875,123,20.229166666666668,119,17.272916666666667,15.5,18.4,0.0,0.0,0.0,89.75625000000001,76.5,96.2,1012.3833333333332,1005.0,1017.9,169.47916666666666,132,206,2.670833333333333,1.0,4.7,6
2019-12-20,0.4,143.0,210,1.72,243.0,111.8,0.46,6.104166666666667,9,57.1875,124.08333333333331,55.875,13.479166666666666,77,12.979166666666666,74,18.885416666666668,10.3,25.7,0.2625,0.0,1.7,89.98541666666667,87.5,93.5,995.2270833333332,991.1,1004.4,180.85416666666663,144,227,5.539583333333333,3.1,8.6,6
2019-12-21,23.1,143.0,210,1.72,243.0,111.8,0.46,5.666666666666667,9,58.625,126.9375,29.7375,43.85416666666666,256,71.85416666666667,470,13.43125,9.9,20.4,0.075,0.0,1.2,87.85000000000001,80.5,93.2,993.73125,988.2,996.7,179.625,156,196,6.266666666666667,4.9,9.4,6
2019-12-22,1.2,143.0,210,1.72,243.0,111.8,0.46,7.729166666666667,9,55.1875,112.95833333333331,64.94375000000001,17.041666666666668,103,16.416666666666668,100,16.191666666666666,14.6,19.0,0.3020833333333333,0.0,1.3,84.33749999999999,79.3,89.4,991.2375,986.3,1001.0,213.9583333333333,180,253,8.741666666666667,7.5,10.1,6
2019-12-23,2.6,143.0,210,1.72,243.0,111.8,0.46,7.395833333333333,8,56.208333333333336,116.39583333333331,69.08333333333333,22.52083333333333,150,22.89583333333333,153,14.125,12.7,15.7,0.19375,0.0,0.5,85.01458333333333,82.2,87.5,1011.50625,1001.3,1020.1,243.5208333333333,227,263,7.935416666666666,6.7,9.6,6
2019-12-24,9.9,143.0,210,1.72,243.0,111.8,0.46,7.666666666666667,10,57.395833333333336,122.70833333333331,39.33541666666667,28.791666666666668,209,43.5625,446,15.5125,12.1,20.8,0.24375,0.0,1.4,83.7,78.7,89.5,1016.6291666666666,1013.1,1020.4,218.3958333333333,192,250,8.225,6.6,10.1,6
2019-12-25,8.4,143.0,210,1.72,243.0,111.8,0.46,7.5,9,58.97916666666666,125.89583333333331,44.48333333333333,30.8125,279,42.66666666666666,550,13.433333333333332,10.5,16.9,0.29375,0.0,1.0,85.22083333333333,76.5,94.4,1021.7229166666666,1017.0,1026.6,262.5208333333333,222,295,6.316666666666666,1.2,9.2,6
2019-12-26,6.6,143.0,210,1.72,243.0,111.8,0.46,3.395833333333333,6,58.10416666666666,122.125,40.34166666666667,28.33333333333333,178,27.9375,194,12.43125,10.3,18.9,0.0333333333333333,0.0,0.4,94.06875,89.5,99.1,1025.0083333333334,1023.7,1026.1,163.6875,93,224,3.3854166666666665,0.2,7.1,6
2019-12-27,3.2,143.0,210,1.72,243.0,111.8,0.46,6.625,8,55.47916666666666,113.47916666666669,53.49166666666667,23.89583333333333,167,26.604166666666668,227,16.4375,10.4,20.7,0.3291666666666666,0.0,2.0,93.67708333333331,89.9,95.1,1026.6916666666666,1021.1,1035.1,124.10416666666669,19,216,4.810416666666667,1.2,7.5,6
2019-12-28,31.4,143.0,210,1.72,243.0,111.8,0.46,2.0416666666666665,5,62.5625,137.64583333333334,18.539583333333333,52.79166666666666,293,96.22916666666669,586,6.5875,5.6,10.0,0.0,0.0,0.0,89.15416666666665,77.3,94.4,1038.15,1035.3,1039.4,52.66666666666666,29,83,3.8541666666666665,2.7,4.7,6
2019-12-29,5.5,143.0,210,1.72,243.0,111.8,0.46,-0.9166666666666666,3,62.66666666666666,138.95833333333334,23.5,25.39583333333333,109,31.291666666666668,186,8.770833333333334,7.0,12.1,0.0,0.0,0.0,90.22708333333333,73.7,96.2,1037.68125,1036.7,1038.7,72.60416666666667,47,103,1.6145833333333333,0.7,2.7,6
2019-12-30,2.3,143.0,210,1.72,243.0,111.8,0.46,0.4791666666666667,6,60.5625,132.54166666666666,15.945833333333333,24.75,105,28.45833333333333,133,13.864583333333334,10.2,16.0,0.0,0.0,0.0,86.11874999999999,68.5,93.3,1034.1916666666668,1032.4,1036.7,181.4583333333333,90,235,2.052083333333333,1.0,4.0,6
2019-12-31,28.3,143.0,210,1.72,243.0,111.8,0.46,0.3125,5,61.145833333333336,131.60416666666666,3.1625,55.8125,292,106.85416666666669,581,8.952083333333333,6.3,11.3,0.0,0.0,0.0,88.28750000000001,77.7,95.0,1033.7541666666666,1032.6,1034.9,159.20833333333334,8,291,2.5875,0.1,4.8,6
2020-01-01,0.4,143.0,210,1.72,243.0,111.8,0.46,-0.5,2,64.125,139.20833333333334,20.539583333333333,18.52083333333333,77,19.14583333333333,74,5.722916666666666,5.2,7.4,0.0,0.0,0.0,93.45,86.2,97.6,1032.8416666666667,1032.1,1034.0,142.60416666666666,48,234,1.1291666666666669,0.3,2.7,6
2020-01-02,1.1,143.0,210,1.72,243.0,111.8,0.46,0.9166666666666666,4,60.020833333333336,125.72916666666669,19.725,24.854166666666668,147,24.58333333333333,144,11.99375,7.5,14.7,0.0,0.0,0.0,90.71875,84.3,95.1,1029.8083333333334,1027.6,1032.0,200.0833333333333,164,226,4.379166666666666,2.6,7.0,6
2020-01-03,6.2,143.0,210,1.72,243.0,111.8,0.46,6.0625,8,59.1875,122.14583333333331,63.78125,26.70833333333333,193,30.75,279,15.475,11.3,19.3,0.1395833333333333,0.0,0.8,85.91041666666666,78.6,90.4,1026.0875,1024.4,1028.2,212.3333333333333,198,233,7.779166666666666,6.7,8.7,6
2020-01-04,22.8,143.0,210,1.72,243.0,111.8,0.46,6.083333333333333,8,60.5625,124.91666666666669,41.677083333333336,46.333333333333336,242,71.60416666666667,465,14.045833333333334,12.4,17.8,0.0645833333333333,0.0,0.5,80.56041666666667,67.1,93.2,1032.7416666666666,1028.2,1036.3,271.6458333333333,224,323,4.98125,3.4,7.1,6
2020-01-05,3.7,143.0,210,1.72,243.0,111.8,0.46,3.8125,7,61.29166666666666,127.72916666666669,25.266666666666666,32.354166666666664,191,37.47916666666666,215,15.077083333333334,12.3,16.2,0.0,0.0,0.0,87.68958333333335,76.9,97.0,1035.8208333333334,1033.3,1037.0,150.33333333333334,57,241,1.8666666666666665,0.3,4.4,6
2020-01-06,18.5,143.0,210,1.72,243.0,111.8,0.46,1.1458333333333333,5,65.95833333333333,142.66666666666666,8.841666666666667,45.083333333333336,273,77.91666666666667,549,9.260416666666666,7.8,12.4,0.0,0.0,0.0,89.07708333333333,74.5,97.1,1029.0395833333334,1026.2,1032.9,181.22916666666663,91,213,3.664583333333333,1.0,7.4,6
2020-01-07,5.1,143.0,210,1.72,243.0,111.8,0.46,4.083333333333333,7,64.29166666666667,135.27083333333334,20.95833333333333,30.479166666666668,164,34.166666666666664,197,11.983333333333334,10.0,14.9,0.0458333333333333,0.0,0.2,88.675,81.4,93.6,1030.0,1026.8,1031.7,211.0,172,238,4.783333333333333,1.6,7.3,6
2020-01-08,2.1,143.0,210,1.72,243.0,111.8,0.46,5.083333333333333,8,60.833333333333336,125.04166666666669,60.2375,21.729166666666668,137,21.041666666666668,136,24.23333333333333,14.7,29.6,0.0333333333333333,0.0,0.2,85.66458333333333,79.6,93.2,1029.2395833333333,1027.1,1030.3,202.6875,195,220,5.99375,4.5,7.0,6
2020-01-09,4.2,143.0,210,1.72,243.0,111.8,0.46,10.125,13,61.0,123.27083333333331,72.51458333333333,32.333333333333336,172,32.354166666666664,175,25.566666666666663,19.9,29.7,0.0416666666666666,0.0,0.3,75.39583333333333,54.0,91.5,1020.7333333333332,1016.3,1026.8,197.125,190,211,7.104166666666667,6.3,7.8,6
2020-01-10,2.6,143.0,210,1.72,243.0,111.8,0.46,8.833333333333334,11,63.375,127.08333333333331,45.68125,23.791666666666668,133,25.854166666666668,213,15.69375,10.7,22.1,0.1208333333333333,0.0,0.6,80.71458333333332,65.0,90.2,1022.6479166666668,1017.4,1031.8,235.25,196,294,6.966666666666666,3.3,9.2,6
2020-01-11,19.0,143.0,210,1.72,243.0,111.8,0.46,4.1875,7,68.14583333333333,140.79166666666666,19.90625,45.3125,305,61.875,566,8.329166666666667,7.5,10.4,0.0,0.0,0.0,86.37708333333335,66.3,95.7,1033.0354166666666,1030.8,1034.9,178.97916666666666,2,360,1.2458333333333331,0.2,3.4,6
2020-01-12,17.2,143.0,210,1.72,243.0,111.8,0.46,2.5625,5,69.27083333333333,142.9375,27.1375,52.41666666666666,310,84.14583333333333,595,10.110416666666667,7.8,15.2,0.0,0.0,0.0,84.3625,73.7,95.0,1028.79375,1027.9,1030.5,213.66666666666663,199,234,4.314583333333333,0.9,5.8,6
2020-01-13,12.7,143.0,210,1.72,243.0,111.8,0.46,6.0625,9,67.4375,136.20833333333334,48.520833333333336,38.16666666666666,239,54.645833333333336,451,12.2875,10.8,14.6,0.0,0.0,0.0,82.28125,72.5,88.1,1022.0354166666666,1017.2,1027.7,193.16666666666663,178,208,5.041666666666667,3.7,8.1,6
2020-01-14,5.6,143.0,210,1.72,243.0,111.8,0.46,8.208333333333334,12,67.5625,137.27083333333334,58.14375,31.979166666666668,158,32.604166666666664,190,17.739583333333332,10.7,22.4,0.0,0.0,0.0,61.48333333333333,50.4,83.7,1016.4729166666666,1015.5,1017.7,196.3333333333333,186,206,8.56875,6.8,9.2,6
2020-01-15,43.7,143.0,210,1.72,243.0,111.8,0.46,9.625,14,71.41666666666667,146.72916666666666,19.129166666666663,66.8125,319,130.91666666666666,596,14.816666666666668,11.1,20.1,0.0,0.0,0.0,60.8125,47.0,69.7,1020.1958333333332,1017.8,1025.7,195.75,187,201,7.602083333333333,4.9,8.5,6
2020-01-16,41.0,143.0,210,1.72,243.0,111.8,0.46,9.104166666666666,14,70.47916666666667,140.6875,9.185416666666669,68.41666666666667,320,131.6875,599,13.554166666666667,10.4,19.7,0.0,0.0,0.0,74.08749999999999,56.0,91.9,1026.7145833333334,1024.0,1029.0,178.5625,150,201,4.258333333333334,1.3,7.6,6
2020-01-17,1.8,143.0,210,1.72,243.0,111.8,0.46,5.916666666666667,9,67.77083333333333,130.33333333333334,47.17916666666667,22.02083333333333,141,22.291666666666668,136,15.029166666666669,10.9,19.2,0.1208333333333333,0.0,0.4,85.2375,74.7,92.1,1021.4979166666668,1019.2,1024.3,205.9583333333333,185,264,6.277083333333334,5.1,7.3,6
2020-01-18,9.5,143.0,210,1.72,243.0,111.8,0.46,4.520833333333333,6,71.79166666666667,139.52083333333334,19.425,30.70833333333333,170,32.020833333333336,196,9.7,7.7,12.6,0.0541666666666666,0.0,0.2,84.34375,72.7,92.5,1027.8020833333333,1024.5,1030.3,252.3333333333333,217,325,4.20625,2.2,5.6,6
2020-01-19,6.4,143.0,210,1.72,243.0,111.8,0.46,1.7708333333333333,4,72.14583333333333,137.91666666666666,21.68125,34.875,171,33.8125,165,8.935416666666667,7.8,9.8,0.0416666666666666,0.0,0.4,91.07083333333333,81.1,98.4,1036.54375,1030.5,1043.2,212.97916666666663,7,359,3.727083333333333,2.4,5.5,6
2020-01-20,48.8,143.0,210,1.72,243.0,111.8,0.46,2.9375,6,76.625,150.64583333333334,0.1916666666666666,75.97916666666667,343,148.66666666666666,637,7.677083333333333,5.8,8.3,0.0,0.0,0.0,77.64999999999999,58.2,93.0,1043.75625,1042.6,1045.2,47.8125,31,61,5.920833333333333,4.8,7.7,6
2020-01-21,45.0,143.0,210,1.72,243.0,111.8,0.46,-0.6875,4,80.25,160.3125,0.1166666666666666,79.83333333333333,354,159.02083333333334,660,6.510416666666667,5.8,7.7,0.0,0.0,0.0,88.05,73.6,96.1,1040.1083333333331,1037.3,1042.5,50.66666666666666,26,94,2.6645833333333333,0.7,5.0,6
2020-01-22,0.7,143.0,210,1.72,243.0,111.8,0.46,-1.8333333333333333,1,80.5,157.22916666666666,23.450000000000003,20.39583333333333,86,20.291666666666668,83,6.433333333333334,5.0,7.7,0.0,0.0,0.0,90.76875,80.0,96.0,1035.2833333333333,1034.2,1037.3,40.4375,12,166,2.129166666666667,0.2,4.0,6
2020-01-23,3.1,143.0,210,1.72,243.0,111.8,0.46,-1.0208333333333333,1,83.14583333333333,164.125,20.73958333333333,29.916666666666668,139,29.70833333333333,134,6.2625,5.0,7.9,0.0,0.0,0.0,90.03750000000001,81.8,94.2,1030.01875,1026.7,1035.3,68.75,40,196,2.4145833333333333,1.0,3.7,6
2020-01-24,39.7,143.0,210,1.72,243.0,111.8,0.46,0.7916666666666666,6,68.08333333333333,111.77083333333331,0.0,68.08333333333333,318,111.77083333333331,532,12.641666666666666,7.2,16.8,0.0,0.0,0.0,88.59583333333335,74.9,97.1,1024.5916666666667,1022.9,1027.5,202.9375,186,224,2.783333333333333,1.5,3.8,6
2020-01-25,22.4,143.0,210,1.72,243.0,111.8,0.46,2.2916666666666665,7,65.14583333333333,101.10416666666669,18.04583333333333,53.10416666666666,298,67.95833333333333,472,16.243750000000002,15.3,17.1,0.0041666666666666,0.0,0.1,92.2125,77.7,97.8,1022.0916666666668,1020.9,1023.5,183.72916666666663,137,245,1.5854166666666665,0.6,3.8,6
2020-01-26,27.7,143.0,210,1.72,243.0,111.8,0.46,3.6041666666666665,8,76.02083333333333,132.66666666666666,12.741666666666667,60.895833333333336,321,90.39583333333331,561,14.572916666666666,13.5,15.5,0.0,0.0,0.0,88.49374999999999,76.4,96.6,1019.4291666666668,1018.3,1020.9,190.4583333333333,179,201,4.335416666666666,2.0,6.5,6
2020-01-27,2.6,143.0,210,1.72,243.0,111.8,0.46,7.145833333333333,9,78.14583333333333,138.64583333333334,75.99374999999999,26.75,168,25.791666666666668,162,16.654166666666665,13.8,18.9,0.19375,0.0,0.8,84.55624999999999,74.3,91.8,1012.7479166666668,1004.4,1018.4,196.10416666666663,192,203,7.833333333333333,6.5,10.4,6
2020-01-28,18.5,143.0,210,1.72,243.0,111.8,0.46,6.208333333333333,9,82.70833333333333,148.97916666666666,67.67291666666667,46.04166666666666,332,64.77083333333333,571,11.979166666666666,8.4,17.5,0.5229166666666667,0.0,2.1,78.59583333333333,65.8,92.5,1003.5916666666668,998.9,1007.4,226.5208333333333,198,250,10.122916666666669,7.3,12.9,6
2020-01-29,11.9,143.0,210,1.72,243.0,111.8,0.46,4.75,6,84.58333333333333,152.14583333333334,60.38541666666666,40.208333333333336,247,54.16666666666666,376,10.922916666666666,8.8,13.1,0.1541666666666666,0.0,1.2,82.48958333333333,78.9,88.6,1013.0666666666666,1005.4,1019.0,239.16666666666663,212,258,7.59375,6.4,9.7,6
2020-01-30,22.4,143.0,210,1.72,243.0,111.8,0.46,7.520833333333333,11,90.58333333333331,169.33333333333334,44.23541666666667,62.60416666666666,302,89.04166666666667,533,16.7375,10.4,26.5,0.1291666666666666,0.0,1.8,79.62708333333333,60.7,91.5,1015.0,1011.4,1019.2,203.97916666666663,193,222,7.9375,5.2,10.0,6
2020-01-31,2.7,143.0,210,1.72,243.0,111.8,0.46,12.3125,14,90.66666666666669,169.08333333333334,44.80833333333334,32.104166666666664,155,31.354166666666668,150,19.67083333333333,17.2,24.4,0.0458333333333333,0.0,0.3,85.62083333333334,79.7,90.6,1014.8291666666668,1012.1,1016.2,215.0,195,226,7.820833333333333,5.7,10.1,6
2020-02-01,1.4,143.0,210,1.72,243.0,111.8,0.46,12.458333333333334,14,88.35416666666667,159.8125,41.9,21.354166666666668,117,20.89583333333333,113,21.022916666666667,15.2,26.1,0.4312499999999999,0.0,1.4,82.3625,76.9,88.4,1012.36875,1009.8,1016.3,218.8125,197,245,9.102083333333333,7.6,11.2,6
2020-02-02,1.5,143.0,210,1.72,243.0,111.8,0.46,12.291666666666666,15,89.6875,162.52083333333334,67.78541666666666,26.4375,122,25.52083333333333,118,25.7875,14.4,30.0,0.6104166666666667,0.1,1.8,85.02083333333333,80.6,89.1,1014.94375,1011.8,1017.3,226.8958333333333,199,252,8.922916666666667,5.2,10.9,6
2020-02-03,1.0,143.0,210,1.72,243.0,111.8,0.46,11.625,14,90.60416666666669,159.625,84.54375,22.3125,101,21.58333333333333,97,25.370833333333334,21.0,29.1,0.8333333333333334,0.0,3.0,85.28750000000001,66.5,92.9,1016.3708333333334,1005.9,1020.1,247.6458333333333,209,302,7.377083333333334,3.0,15.2,6
2020-02-04,16.6,143.0,210,1.72,243.0,111.8,0.46,5.625,14,96.1875,169.33333333333334,58.38333333333333,58.625,373,77.5625,613,12.247916666666669,9.0,26.4,0.5645833333333333,0.1,3.6,81.19791666666667,64.3,92.2,1017.1041666666666,1004.6,1025.9,277.4791666666667,224,300,8.247916666666667,4.9,14.9,6
2020-02-05,43.5,143.0,210,1.72,243.0,111.8,0.46,4.208333333333333,8,103.75,187.3125,6.74375,101.85416666666669,425,182.10416666666663,730,6.570833333333333,5.8,8.8,0.0020833333333333,0.0,0.1,75.15208333333334,47.0,90.4,1033.725,1026.3,1036.5,266.0208333333333,35,354,3.2729166666666667,0.4,6.2,6
2020-02-06,56.6,143.0,210,1.72,243.0,111.8,0.46,1.1458333333333333,7,107.47916666666669,195.0,14.689583333333331,107.29166666666669,444,194.1458333333333,760,6.191666666666666,5.2,7.6,0.0,0.0,0.0,77.39583333333333,46.0,91.3,1032.2083333333333,1030.1,1035.8,99.58333333333331,42,160,1.839583333333333,0.9,3.9,6
2020-02-07,46.6,143.0,210,1.72,243.0,111.8,0.46,1.0208333333333333,7,109.4375,197.5208333333333,8.564583333333333,81.5625,405,117.83333333333331,683,6.320833333333333,5.9,6.6,0.0,0.0,0.0,79.0875,56.2,89.9,1027.0354166666666,1024.5,1030.1,117.72916666666669,78,182,1.8791666666666669,0.8,4.6,6
2020-02-08,46.8,143.0,210,1.72,243.0,111.8,0.46,3.4375,10,101.5,172.79166666666666,15.35,96.60416666666669,422,157.75,693,12.014583333333334,6.3,16.5,0.0,0.0,0.0,76.91875,60.9,84.5,1024.4604166666666,1023.4,1025.3,191.79166666666663,180,203,5.0,3.4,7.5,6
2020-02-09,30.1,143.0,210,1.72,243.0,111.8,0.46,9.5,15,104.79166666666669,179.45833333333334,39.13125,79.64583333333333,428,117.54166666666669,707,17.73125,13.5,24.7,0.0,0.0,0.0,64.15416666666667,41.5,86.0,1017.2625,1004.6,1024.5,200.1875,190,212,10.972916666666668,7.7,17.4,6
2020-02-10,47.5,143.0,210,1.72,243.0,111.8,0.46,10.916666666666666,14,105.20833333333331,174.79166666666666,52.21666666666667,89.89583333333333,433,131.64583333333334,695,15.7125,9.3,22.0,0.5708333333333334,0.0,3.2,64.73541666666667,46.6,79.2,1006.5145833333332,1001.8,1011.6,234.8125,209,262,14.114583333333334,9.6,18.3,6
2020-02-11,31.9,143.0,210,1.72,243.0,111.8,0.46,6.395833333333333,9,105.70833333333331,171.29166666666666,36.87916666666667,77.60416666666667,427,108.6875,667,10.19375,7.0,18.2,0.3208333333333333,0.0,1.8,69.51041666666667,58.9,76.4,1013.14375,1005.8,1018.5,247.8125,229,269,10.375,8.6,13.9,6
2020-02-12,29.0,143.0,210,1.72,243.0,111.8,0.46,5.270833333333333,7,105.79166666666669,170.3125,43.51666666666667,79.14583333333333,363,100.20833333333331,513,10.258333333333333,7.6,12.1,0.0791666666666666,0.0,0.2,74.30416666666666,69.0,82.3,1020.2833333333332,1018.4,1022.0,230.6875,209,241,8.114583333333334,5.9,9.7,6
2020-02-13,2.9,143.0,210,1.72,243.0,111.8,0.46,5.458333333333333,9,112.60416666666669,188.75,50.19583333333333,34.666666666666664,147,33.479166666666664,142,14.014583333333334,9.8,21.3,0.3,0.0,1.0,79.37083333333334,58.3,88.7,1011.13125,1004.3,1021.5,203.72916666666663,178,248,9.01875,6.0,12.5,6
2020-02-14,9.0,143.0,210,1.72,243.0,111.8,0.46,7.3125,10,116.47916666666669,193.9583333333333,31.2375,50.645833333333336,279,50.375,283,12.404166666666669,11.1,14.3,0.1333333333333333,0.0,0.6,81.60208333333334,68.8,92.7,1022.0041666666666,1011.4,1027.4,244.0,196,269,5.920833333333333,2.6,9.9,6
2020-02-15,49.6,143.0,210,1.72,243.0,111.8,0.46,6.479166666666667,12,122.79166666666669,207.125,21.597916666666663,118.54166666666669,477,194.5625,769,10.94375,8.6,17.1,0.0,0.0,0.0,76.66875,58.6,94.4,1023.4375,1020.3,1027.1,194.0833333333333,183,203,5.345833333333334,2.7,8.2,6
2020-02-16,20.3,143.0,210,1.72,243.0,111.8,0.46,13.479166666666666,18,118.14583333333331,194.125,50.97083333333333,71.52083333333333,385,93.91666666666669,594,19.14583333333333,15.6,23.3,0.0,0.0,0.0,49.05,35.1,61.5,1015.9333333333334,1013.2,1020.4,203.75,195,216,10.166666666666666,8.3,12.0,6
2020-02-17,0.9,143.0,210,1.72,243.0,111.8,0.46,10.208333333333334,15,117.58333333333331,190.60416666666663,67.28541666666666,26.6875,103,25.791666666666668,100,21.329166666666666,11.7,27.4,0.5645833333333333,0.0,1.5,78.96458333333334,48.7,88.4,1019.53125,1014.6,1025.2,238.25,211,269,6.560416666666666,2.5,11.9,6
