production,p_per_m2,panel_area,facade_area,total_panel_area,air_temp_mean,air_temp_std,cloud_opacity_mean,cloud_opacity_min,cloud_opacity_q1,cloud_opacity_q2,cloud_opacity_q3,cloud_opacity_max,dni_mean,dni_std,dni_q3,dni_max,ghi_mean,ghi_std,ghi_q3,ghi_max,gti_mean,gti_std,gti_q3,gti_max,relative_humidity_mean,relative_humidity_std,relative_humidity_min,relative_humidity_q1
0.9,143.0,1.72,243.0,111.8,6.25531914893617,0.440754546026174,42.761702127659575,0.0,21.4,53.8,62.05,80.2,18.76595744680851,78.98657364331736,0.0,389,24.0,36.89055493589464,59.0,115,29.53191489361702,52.71698474909275,58.0,245,90.05531914893618,3.847800529870117,84.7,86.6
27.4,143.0,1.72,243.0,111.8,3.375,1.5659270926752842,4.345833333333333,0.0,0.0,0.0,0.175,43.3,88.14583333333333,167.52186133404408,103.25,583,49.16666666666666,81.80161090161543,84.75,279,82.54166666666667,141.1549560986283,154.5,524,75.21249999999999,4.29431217091592,67.1,72.975
1.6,143.0,1.72,243.0,111.8,-0.6666666666666666,1.848902300369616,22.285416666666663,0.0,0.0,8.1,50.375,70.2,15.8125,58.35352867231457,0.0,315,33.4375,54.1541952364,59.5,148,38.10416666666666,62.14644324337008,58.0,205,89.1375,4.0582789036209,80.6,87.05
9.0,143.0,1.72,243.0,111.8,1.0833333333333333,1.217484908960312,57.15,10.9,37.6,54.7,73.525,96.7,29.604166666666668,88.92591695154881,0.0,517,43.395833333333336,75.22611010708962,68.0,268,54.85416666666666,104.9642268510549,82.75,478,89.77291666666667,5.344782286963193,80.6,86.2
0.2,143.0,1.72,243.0,111.8,2.4791666666666665,1.2202124567944357,82.45,53.5,76.35,82.2,91.4,96.4,0.0,0.0,0.0,0,13.354166666666666,22.359242539727383,31.0,86,12.854166666666666,21.500113392410864,30.0,83,93.19375,2.915870458699241,89.3,90.6
0.7,143.0,1.72,243.0,111.8,3.75,0.4375949744936837,74.70625,47.4,67.575,71.85,81.19999999999999,95.9,0.0,0.0,0.0,0,20.916666666666668,34.142899534932326,43.25,98,20.20833333333333,32.86850547990081,42.25,94,92.87708333333336,0.8288006159462707,91.4,92.0
1.4,143.0,1.72,243.0,111.8,3.333333333333333,0.4763930673403308,58.41458333333333,3.9,51.475,57.5,68.55,95.9,1.3125,5.975682102969055,0.0,31,24.4375,38.50609581473584,54.0,112,24.08333333333333,37.67714659958374,52.0,108,89.55624999999999,3.688793047723888,82.2,86.7
12.3,143.0,1.72,243.0,111.8,4.833333333333333,1.0175760378997736,68.11458333333333,6.6,54.4,69.25,95.5,96.5,47.35416666666666,138.92773103435687,0.0,562,41.3125,80.96365253565882,35.75,270,60.458333333333336,134.65921657996188,34.5,500,85.91458333333333,4.505976626061208,78.6,81.975
7.6,143.0,1.72,243.0,111.8,2.708333333333333,1.030561370122446,66.27499999999999,8.2,55.05,68.4,84.0,95.9,24.041666666666668,73.65762034888849,0.0,386,32.833333333333336,57.30520504127609,55.0,224,41.270833333333336,77.20482279702847,53.0,292,82.70416666666667,5.096430053555155,72.5,78.65
0.6,143.0,1.72,243.0,111.8,1.0,1.0105823052798224,45.23125,0.0,0.0,61.35,74.64999999999999,88.2,0.0,0.0,0.0,0,17.375,28.380113654878656,35.25,110,16.75,27.38030041953209,34.25,106,84.60416666666667,4.954342961927162,75.3,79.7
1.4,143.0,1.72,243.0,111.8,-0.0625,0.8850111190550457,74.34375,17.2,65.025,71.6,91.525,93.4,0.0,0.0,0.0,0,21.125,35.91516303972757,30.0,111,20.39583333333333,34.699769809361776,29.0,107,89.12916666666666,2.128325516349912,84.3,87.625
1.1,143.0,1.72,243.0,111.8,2.895833333333333,1.2245638968990773,83.31875000000001,56.2,76.3,88.35,91.75,96.7,0.0,0.0,0.0,0,18.77083333333333,30.716437891422053,41.0,104,18.104166666666668,29.66998596858257,39.0,101,90.82708333333332,2.950495060034977,85.8,87.85000000000001
0.1,143.0,1.72,243.0,111.8,7.083333333333333,1.595650115401288,84.06041666666667,49.3,78.25,89.6,95.3,96.1,0.0,0.0,0.0,0,14.145833333333334,24.566011447520665,19.5,78,13.625,23.661284474405093,18.5,75,91.25625,2.116491099548496,88.0,89.475
9.8,143.0,1.72,243.0,111.8,5.4375,1.8090346549966152,45.79791666666667,8.5,41.175,49.45,58.15,78.1,2.083333333333333,9.50886111562852,0.0,53,31.416666666666668,52.14743147969109,42.0,167,31.08333333333333,51.02391318109634,41.5,161,83.88958333333333,2.794465623436333,78.7,82.57499999999999
6.1,143.0,1.72,243.0,111.8,3.4375,1.8439810078866885,25.625,0.0,0.0,15.05,49.525,67.9,13.8125,54.99580496574068,0.0,282,35.520833333333336,57.25418857978059,51.5,169,39.41666666666666,65.90994285671842,58.75,246,84.325,7.63866146233555,70.6,78.1
28.9,143.0,1.72,243.0,111.8,3.6041666666666665,2.090908214896237,42.55,0.5,23.075,52.45,58.25,72.0,95.25,197.6669776228523,13.5,735,52.9375,91.43964554062828,69.5,278,87.5,158.1919114590371,96.25,515,75.91458333333334,9.445318317588216,60.9,68.65
18.4,143.0,1.72,243.0,111.8,5.791666666666667,1.529265340701052,53.45416666666667,2.0,34.825,66.05000000000001,70.175,81.1,54.833333333333336,133.74449017616493,0.0,574,43.41666666666666,80.09909642578342,52.0,270,63.29166666666666,124.02624264746647,50.0,464,77.81666666666666,4.402771532014865,71.3,73.975
15.5,143.0,1.72,243.0,111.8,0.9791666666666666,1.804127458503091,27.925,0.0,0.0,19.45,55.725,77.1,30.604166666666668,85.99078119400131,0.0,486,38.0625,65.41468579012879,57.75,263,48.6875,91.80533434879273,71.75,457,81.05416666666666,7.180527993783159,65.2,77.425
56.5,143.0,1.72,243.0,111.8,-2.2291666666666665,1.8593018975140347,9.410416666666666,0.0,0.0,0.0,0.0,85.5,230.47916666666663,338.7201185428373,598.75,828,78.77083333333333,126.79254954675916,142.25,356,159.4375,247.68759546414208,332.25,671,84.45,8.485281374238578,68.8,78.425
2.0,143.0,1.72,243.0,111.8,-2.083333333333333,1.5275252316519463,60.61041666666667,0.0,59.575,68.05000000000001,69.225,84.9,0.0,0.0,0.0,0,29.0,47.437304648772205,52.75,154,27.979166666666668,45.738614248065424,51.5,148,82.95416666666667,4.026188648767092,76.0,80.125
28.8,143.0,1.72,243.0,111.8,-2.9791666666666665,1.1575760318456607,8.535416666666666,0.0,0.0,0.0,4.1,60.2,98.66666666666669,219.90175111136327,1.5,680,59.60416666666666,100.39384985472208,88.75,333,94.33333333333331,172.44886177959543,113.5,597,86.74166666666667,4.180646052757837,77.5,84.2
