production,p_per_m2,p_max,panel_area,facade_area,total_panel_area,exploitation_ratio,air_temp_mean,air_temp_max,clearsky_ghi_mean,clearsky_gti_mean,cloud_opacity_mean,ghi_mean,ghi_max,gti_mean,gti_max,precipitable_water_mean,precipitable_water_min,precipitable_water_max,precipitation_rate_mean,precipitation_rate_min,precipitation_rate_max,relative_humidity_mean,relative_humidity_min,relative_humidity_max,surface_pressure_mean,surface_pressure_min,surface_pressure_max,wind_direction_100m_mean,wind_direction_100m_min,wind_direction_100m_max,wind_speed_100m_mean,wind_speed_100m_min,wind_speed_100m_max
9.0,143.0,210,1.72,251.0,111.8,0.445,18.041666666666668,22,311.3125,316.75,41.4375,95.45833333333331,399,92.1875,385,27.92708333333333,16.2,34.5,0.0791666666666666,0.0,0.5,71.56458333333333,58.1,84.7,1014.4145833333332,1009.9,1017.6,119.29166666666669,9,211,3.395833333333333,0.7,6.2
24.0,143.0,210,1.72,251.0,111.8,0.445,19.3125,24,331.375,336.4583333333333,28.96875,238.3958333333333,859,239.3958333333333,940,29.683333333333334,24.6,36.1,0.2729166666666666,0.0,2.0,72.37291666666667,52.2,92.1,1015.5333333333332,1009.6,1020.2,253.0208333333333,4,328,3.79375,1.2,7.1
15.8,143.0,210,1.72,251.0,111.8,0.445,18.27083333333333,23,344.0416666666667,346.6458333333333,30.135416666666668,228.125,739,221.97916666666663,787,26.25208333333333,21.5,36.1,0.1520833333333333,0.0,1.7,74.07083333333334,53.0,93.0,1021.7395833333334,1020.4,1022.8,188.8333333333333,1,340,1.825,0.5,3.6
24.8,143.0,210,1.72,251.0,111.8,0.445,20.125,26,347.5625,349.3541666666667,0.6,347.0,911,350.0416666666667,1005,22.089583333333334,20.1,24.5,0.0,0.0,0.0,68.11666666666666,46.2,92.4,1018.9083333333332,1016.5,1021.4,48.16666666666666,27,89,3.7854166666666655,2.1,5.4
25.3,143.0,210,1.72,251.0,111.8,0.445,22.666666666666668,28,344.2916666666667,346.0833333333333,15.302083333333334,307.75,903,310.0833333333333,996,25.697916666666668,23.7,28.6,0.0,0.0,0.0,65.07291666666667,44.1,86.1,1014.4041666666668,1012.4,1016.5,153.9375,90,225,1.6541666666666668,0.7,3.8
26.2,143.0,210,1.72,251.0,111.8,0.445,23.791666666666668,30,343.2708333333333,346.1041666666667,10.73125,331.1875,901,336.125,994,27.775,24.7,34.7,0.1020833333333333,0.0,1.2,57.625,31.0,87.3,1010.7770833333334,1008.9,1012.4,223.2708333333333,160,315,3.88125,1.8,6.5
16.1,143.0,210,1.72,251.0,111.8,0.445,19.875,24,338.7916666666667,341.3958333333333,38.84375,189.375,681,183.5208333333333,715,30.84166666666667,28.1,35.3,0.1770833333333333,0.0,2.2,76.00416666666666,56.9,91.5,1014.3083333333334,1012.5,1017.1,228.8125,187,283,2.96875,1.4,4.3
23.5,143.0,210,1.72,251.0,111.8,0.445,20.0,24,342.4166666666667,344.375,19.383333333333333,323.875,862,330.625,944,26.19375,24.5,31.7,0.0,0.0,0.0,65.38333333333334,44.8,92.0,1018.1604166666666,1017.2,1019.0,276.0416666666667,1,360,3.127083333333333,1.9,5.7
7.9,143.0,210,1.72,251.0,111.8,0.445,19.0625,23,331.5208333333333,334.6875,52.4375,87.70833333333333,410,84.95833333333333,402,35.99583333333333,32.3,39.9,0.0666666666666666,0.0,0.7,73.35000000000001,63.4,94.3,1017.525,1016.2,1018.9,29.0625,11,47,3.875,1.2,6.1
26.2,143.0,210,1.72,251.0,111.8,0.445,21.14583333333333,27,337.0416666666667,339.8333333333333,18.964583333333334,277.7708333333333,891,285.3958333333333,982,32.22708333333333,28.0,36.7,0.0041666666666666,0.0,0.1,75.30833333333334,50.2,97.1,1017.6541666666668,1016.7,1018.7,63.91666666666666,18,100,3.616666666666666,2.0,5.0
26.0,143.0,210,1.72,251.0,111.8,0.445,24.39583333333333,31,345.0416666666667,346.375,8.81875,338.25,903,342.5416666666667,997,28.679166666666664,24.3,30.2,0.0,0.0,0.0,67.67083333333333,43.2,92.9,1018.125,1017.1,1019.1,86.47916666666667,59,111,3.1437500000000003,1.6,5.6
25.7,143.0,210,1.72,251.0,111.8,0.445,26.666666666666668,33,331.5625,334.8958333333333,6.722916666666666,321.125,867,327.4166666666667,951,29.672916666666666,22.9,34.9,0.0,0.0,0.0,62.75833333333333,38.4,88.2,1019.1708333333332,1017.6,1021.3,140.3125,25,360,1.65,0.3,3.7
26.6,143.0,210,1.72,251.0,111.8,0.445,28.25,35,336.5625,338.7916666666667,2.2729166666666667,334.25,883,340.6041666666667,972,32.88125,28.4,37.6,0.0,0.0,0.0,62.76041666666666,37.7,90.0,1022.0583333333334,1020.9,1023.3,117.60416666666669,26,290,1.6916666666666669,0.1,4.7
26.8,143.0,210,1.72,251.0,111.8,0.445,26.916666666666668,33,332.4791666666667,334.2708333333333,1.7958333333333334,330.3958333333333,874,335.1875,961,31.641666666666666,19.5,36.6,0.0,0.0,0.0,59.62291666666667,44.3,84.4,1022.6541666666668,1021.3,1024.0,31.666666666666668,20,50,5.122916666666667,3.7,6.5
26.5,143.0,210,1.72,251.0,111.8,0.445,23.75,30,356.8541666666667,357.25,0.6041666666666666,356.3125,928,358.0,1026,16.747916666666665,13.8,18.8,0.0,0.0,0.0,46.34583333333333,28.7,65.3,1021.7375,1020.2,1023.1,44.833333333333336,34,65,5.0625,4.2,5.9
26.3,143.0,210,1.72,251.0,111.8,0.445,25.229166666666668,33,358.625,359.0625,0.75625,357.8333333333333,933,359.9583333333333,1032,15.216666666666669,13.0,16.8,0.0,0.0,0.0,49.10625,26.8,75.0,1017.9833333333332,1015.8,1020.7,68.79166666666667,39,136,3.883333333333333,2.5,4.7
26.2,143.0,210,1.72,251.0,111.8,0.445,28.291666666666668,36,341.9791666666667,343.9583333333333,0.9,341.2083333333333,897,344.9375,991,26.81875,12.8,40.5,0.0083333333333333,0.0,0.2,53.9625,30.7,77.6,1015.7041666666668,1014.7,1016.6,216.7708333333333,143,327,3.4104166666666664,2.5,4.4
27.8,143.0,210,1.72,251.0,111.8,0.445,25.957894736842107,30,325.4947368421053,330.1894736842105,19.02947368421053,270.4,855,277.53684210526313,938,36.98421052631579,31.0,42.5,0.0084210526315789,0.0,0.2,51.251578947368415,34.3,76.1,1017.5473684210526,1015.8,1019.6,298.5473684210526,194,349,3.741052631578947,1.0,6.6
27.8,143.0,210,1.72,251.0,111.8,0.445,22.714285714285715,28,339.734693877551,342.9183673469388,4.785714285714286,336.3469387755102,916,341.6938775510204,1013,21.857142857142858,16.3,30.2,0.0163265306122449,0.0,0.2,45.0734693877551,25.8,72.6,1019.973469387755,1018.4,1021.2,58.38775510204081,0,358,4.967346938775511,3.6,6.5
29.0,143.0,210,1.72,251.0,111.8,0.445,21.729166666666668,27,350.7083333333333,352.75,4.283333333333333,343.9583333333333,918,353.2291666666667,1016,18.70208333333333,15.7,20.8,0.0,0.0,0.0,42.88125,27.6,66.7,1020.6104166666668,1019.6,1021.7,43.72916666666666,37,54,5.641666666666667,4.7,6.9
27.6,143.0,210,1.72,251.0,111.8,0.445,21.75,28,353.8541666666667,355.875,1.0458333333333334,352.7291666666667,925,357.0,1025,16.814583333333335,14.6,21.0,0.0,0.0,0.0,40.77291666666667,22.5,58.9,1020.8020833333334,1018.6,1022.8,44.35416666666666,34,58,4.23125,1.2,6.1
27.1,143.0,210,1.72,251.0,111.8,0.445,23.354166666666668,31,348.6041666666667,350.625,4.785416666666666,343.2708333333333,911,346.8541666666667,1010,19.67083333333333,16.2,23.5,0.0,0.0,0.0,41.0,18.8,75.3,1017.29375,1014.6,1019.2,206.0833333333333,2,359,1.3333333333333333,0.1,2.9
25.4,143.0,210,1.72,251.0,111.8,0.445,23.916666666666668,31,330.0833333333333,334.875,14.56875,255.3958333333333,868,254.60416666666663,957,27.4125,18.4,34.6,0.0458333333333333,0.0,0.7,46.23125,26.7,70.0,1012.2958333333332,1009.9,1015.2,236.41666666666663,196,314,3.2916666666666665,0.7,6.6
18.5,143.0,210,1.72,251.0,111.8,0.445,21.125,25,333.4375,338.6458333333333,33.98125,201.4583333333333,855,201.10416666666663,941,30.985416666666666,27.7,35.4,0.0375,0.0,0.3,60.40625,42.5,80.0,1013.2125,1011.3,1016.0,316.0416666666667,3,359,2.56875,0.3,4.9
23.4,143.0,210,1.72,251.0,111.8,0.445,18.6875,23,340.0,343.9791666666667,34.922916666666666,198.625,785,195.0208333333333,847,23.39583333333333,18.1,27.7,0.0,0.0,0.0,51.125,36.0,67.4,1017.4166666666666,1015.8,1019.0,20.541666666666668,1,36,3.8791666666666655,2.2,6.2
28.9,143.0,210,1.72,251.0,111.8,0.445,17.3125,22,345.4583333333333,349.3958333333333,2.01875,343.7916666666667,910,350.3125,1011,18.654166666666665,16.5,20.2,0.0,0.0,0.0,48.39166666666667,31.2,68.4,1018.9458333333332,1017.7,1020.0,34.166666666666664,26,46,5.0875,4.2,5.9
28.7,143.0,210,1.72,251.0,111.8,0.445,18.45833333333333,25,348.0833333333333,352.7916666666667,9.1,346.875,919,354.1666666666667,1023,19.175,15.8,28.2,0.0,0.0,0.0,44.177083333333336,23.6,75.9,1018.8125,1017.0,1020.5,64.66666666666667,32,175,2.7125,0.9,5.2
14.7,143.0,210,1.72,251.0,111.8,0.445,18.02083333333333,20,331.2916666666667,336.2291666666667,48.79583333333333,140.22916666666666,586,136.5,594,29.70833333333333,28.0,32.7,0.0375,0.0,0.4,63.2125,53.6,75.9,1015.4333333333334,1014.6,1016.9,185.35416666666663,156,241,2.9791666666666665,0.9,5.7
20.3,143.0,210,1.72,251.0,111.8,0.445,19.479166666666668,25,324.1875,330.8541666666667,35.95,182.22916666666663,796,181.16666666666663,871,30.75625,23.5,34.3,0.2916666666666667,0.0,1.2,70.35416666666667,44.1,85.7,1013.575,1011.6,1016.2,229.10416666666663,185,308,4.883333333333334,2.7,7.7
22.8,143.0,210,1.72,251.0,111.8,0.445,18.229166666666668,22,334.9375,342.6666666666667,24.870833333333334,207.0,641,203.5,674,24.116666666666664,22.4,27.0,0.0166666666666666,0.0,0.1,69.25833333333334,45.3,95.5,1017.8854166666666,1016.4,1019.0,305.3125,267,357,2.9770833333333333,1.8,4.5
14.2,143.0,210,1.72,251.0,111.8,0.445,17.458333333333332,21,324.1875,331.4375,43.81875,135.47916666666666,515,131.20833333333334,506,27.7,26.0,29.8,0.0999999999999999,0.0,0.6,73.65625,59.2,93.4,1016.9833333333332,1016.2,1018.0,22.02083333333333,4,37,4.804166666666666,2.8,7.2
26.3,143.0,210,1.72,251.0,111.8,0.445,17.708333333333332,23,334.0416666666667,340.9375,10.608333333333333,272.0833333333333,760,269.375,824,22.31041666666667,21.2,25.8,0.0,0.0,0.0,66.53958333333334,44.6,86.0,1017.2583333333332,1016.5,1018.8,22.3125,6,35,4.964583333333334,4.0,6.0
30.5,143.0,210,1.72,251.0,111.8,0.445,18.666666666666668,26,338.3333333333333,346.375,7.3,335.1666666666667,903,348.2916666666667,1011,20.652083333333334,19.5,22.4,0.0,0.0,0.0,62.645833333333336,36.0,90.2,1017.44375,1015.8,1019.0,65.22916666666667,1,359,2.275,0.9,5.1
30.4,143.0,210,1.72,251.0,111.8,0.445,20.83333333333333,28,335.0833333333333,344.2291666666667,10.279166666666669,330.6875,897,345.0208333333333,1004,19.75,17.2,22.3,0.0,0.0,0.0,54.12708333333333,26.2,87.9,1013.96875,1011.9,1016.2,168.125,2,355,1.38125,0.4,2.2
26.4,143.0,210,1.72,251.0,111.8,0.445,21.83333333333333,29,318.25,329.1875,34.354166666666664,252.625,861,265.0,960,26.4625,21.6,32.4,0.0,0.0,0.0,53.00208333333333,28.8,85.0,1013.1375,1012.0,1014.6,268.875,191,349,1.9083333333333328,0.3,3.5
19.0,143.0,210,1.72,251.0,111.8,0.445,22.416666666666668,27,319.2708333333333,329.6666666666667,35.81875,190.8125,666,185.375,709,33.94166666666667,32.3,35.9,0.0,0.0,0.0,59.09166666666667,40.3,81.5,1015.4625,1014.5,1016.6,216.2083333333333,12,355,2.9770833333333333,1.7,4.1
25.1,143.0,210,1.72,251.0,111.8,0.445,24.83333333333333,33,320.7291666666667,330.9166666666667,17.056250000000002,258.8541666666667,757,264.5416666666667,825,32.206250000000004,27.3,41.6,0.1374999999999999,0.0,1.0,54.46041666666667,23.6,85.5,1014.3520833333332,1012.5,1017.6,209.1875,124,313,4.25,2.0,7.1
23.1,143.0,210,1.72,251.0,111.8,0.445,23.58333333333333,29,320.1666666666667,332.3125,21.825,230.91666666666663,832,230.625,928,30.8375,27.1,40.6,0.2333333333333333,0.0,1.9,62.71666666666667,36.3,91.3,1021.2645833333332,1017.9,1023.7,216.29166666666663,4,355,3.270833333333333,2.0,6.4
27.3,143.0,210,1.72,251.0,111.8,0.445,23.666666666666668,30,325.3125,336.7916666666667,13.53125,298.7291666666667,875,308.0,987,27.508333333333336,24.3,29.1,0.0,0.0,0.0,53.13125,27.8,82.8,1023.5958333333332,1022.3,1025.0,222.4375,3,357,1.8041666666666665,0.9,3.1
28.9,143.0,210,1.72,251.0,111.8,0.445,26.625,35,324.2083333333333,336.125,0.75625,323.5833333333333,874,336.8541666666667,987,28.822916666666668,26.2,32.0,0.0,0.0,0.0,46.18125,21.7,78.0,1019.6083333333332,1016.9,1022.5,67.25,51,110,3.0500000000000003,1.7,5.2
29.5,143.0,210,1.72,251.0,111.8,0.445,29.5,38,321.6458333333333,334.7916666666667,5.935416666666666,320.5625,873,335.7291666666667,987,28.791666666666668,26.5,30.9,0.0,0.0,0.0,38.922916666666666,16.2,68.6,1015.8354166666668,1014.4,1016.8,121.89583333333331,0,184,1.6083333333333334,0.1,2.3
29.9,143.0,210,1.72,251.0,111.8,0.445,30.791666666666668,39,317.875,331.9375,5.15625,315.1666666666667,865,333.4583333333333,977,29.1625,26.2,37.2,0.0,0.0,0.0,36.55833333333333,17.2,65.7,1014.4666666666668,1012.3,1016.5,73.22916666666667,42,152,2.975,1.0,4.5
28.7,143.0,210,1.72,251.0,111.8,0.445,29.666666666666668,36,307.9375,322.2083333333333,18.92083333333333,271.1458333333333,774,280.75,858,34.895833333333336,29.1,46.7,0.0375,0.0,0.5,40.77916666666667,24.0,61.1,1009.4479166666666,1006.1,1012.4,180.6458333333333,20,339,2.3229166666666665,0.9,4.3
17.9,143.0,210,1.72,251.0,111.8,0.445,22.9375,28,297.25,313.7291666666667,52.25,159.33333333333334,670,159.75,727,43.833333333333336,39.9,47.7,0.31875,0.0,2.7,70.15625,47.1,94.8,1004.0583333333334,1001.3,1007.2,250.79166666666663,209,300,2.9479166666666665,1.3,6.0
5.7,143.0,210,1.72,251.0,111.8,0.445,18.541666666666668,20,294.8333333333333,310.8125,66.23958333333333,66.8125,207,64.60416666666667,200,42.6375,39.8,45.3,0.2270833333333333,0.0,0.5,89.98333333333333,80.7,95.1,1004.93125,1001.2,1011.4,273.0625,224,301,4.158333333333333,2.6,8.8
31.1,143.0,210,1.72,251.0,111.8,0.445,21.541666666666668,27,311.5416666666667,328.5833333333333,3.341666666666667,310.1458333333333,856,329.125,976,34.15625,32.0,39.3,0.0,0.0,0.0,65.84791666666666,38.1,97.5,1011.6375,1010.3,1012.9,136.33333333333334,8,352,1.5916666666666668,0.4,3.4
22.0,143.0,210,1.72,251.0,111.8,0.445,23.0625,29,309.9791666666667,328.125,29.98333333333333,204.79166666666663,854,217.3333333333333,974,32.208333333333336,26.3,36.6,0.1541666666666666,0.0,1.2,60.15625,35.4,89.7,1014.0291666666668,1012.6,1017.0,239.4375,13,291,2.891666666666667,0.1,5.8
24.6,143.0,210,1.72,251.0,111.8,0.445,20.875,26,311.5,330.9791666666667,17.181250000000002,216.1458333333333,616,215.3333333333333,659,23.69375,21.1,30.6,0.0,0.0,0.0,59.72083333333333,32.9,93.9,1018.06875,1017.0,1019.6,252.29166666666663,195,327,3.725,2.3,5.3
32.0,143.0,210,1.72,251.0,111.8,0.445,20.5,27,314.7708333333333,334.5,11.86875,310.5,869,334.0833333333333,995,22.2,20.3,28.7,0.0,0.0,0.0,48.97916666666666,27.9,76.9,1017.83125,1015.5,1019.8,112.35416666666669,11,330,2.0458333333333334,0.2,5.0
27.6,143.0,210,1.72,251.0,111.8,0.445,21.729166666666668,27,300.7916666666667,320.8333333333333,26.004166666666663,232.2708333333333,838,246.9375,957,26.03333333333333,22.7,28.5,0.0,0.0,0.0,52.3125,36.5,69.6,1015.26875,1014.2,1016.2,183.47916666666663,24,318,2.658333333333333,0.5,4.8
25.6,143.0,210,1.72,251.0,111.8,0.445,20.354166666666668,25,297.3125,318.1666666666667,22.047916666666666,236.7708333333333,753,246.8125,843,25.960416666666664,24.5,27.0,0.0125,0.0,0.1,61.85416666666666,40.9,89.1,1016.825,1015.8,1017.8,227.4375,4,360,3.0979166666666664,1.1,4.4
33.1,143.0,210,1.72,251.0,111.8,0.445,22.375,30,303.75,325.9791666666667,16.006249999999998,298.0208333333333,852,324.2291666666667,980,26.383333333333336,23.8,31.2,0.0,0.0,0.0,51.458333333333336,24.4,87.2,1015.775,1013.8,1017.5,96.39583333333331,47,141,1.5354166666666669,0.5,3.2
23.5,143.0,210,1.72,251.0,111.8,0.445,24.14583333333333,31,291.2916666666667,313.6458333333333,36.302083333333336,186.91666666666663,801,192.125,916,34.6375,31.4,38.3,0.0291666666666666,0.0,0.4,52.99166666666667,33.6,70.7,1013.2083333333334,1011.8,1014.5,219.85416666666663,16,302,3.11875,0.5,5.7
29.0,143.0,210,1.72,251.0,111.8,0.445,22.979166666666668,28,286.0833333333333,308.5,28.52916666666667,230.6458333333333,747,241.3125,843,38.96041666666667,34.8,42.3,0.19375,0.0,2.0,67.36874999999999,46.0,88.1,1012.2979166666668,1010.1,1013.9,211.0833333333333,134,243,3.529166666666667,1.1,4.8
4.4,143.0,210,1.72,251.0,111.8,0.445,18.9375,20,284.3125,307.2291666666667,54.87708333333333,53.270833333333336,176,50.79166666666666,170,38.61666666666667,26.8,47.4,1.29375,0.0,4.0,91.82708333333332,85.3,94.8,1010.9854166666668,1009.6,1013.1,209.7708333333333,200,238,3.9625,2.8,5.8
33.0,143.0,210,1.72,251.0,111.8,0.445,21.02083333333333,27,297.5208333333333,322.8125,3.53125,288.1666666666667,836,314.3333333333333,972,28.01458333333333,24.4,30.8,0.0041666666666666,0.0,0.1,76.20625,48.7,96.9,1013.6979166666666,1013.1,1014.6,189.0625,112,264,2.583333333333333,0.2,4.6
25.3,143.0,210,1.72,251.0,111.8,0.445,23.75,32,286.4375,313.0625,23.914583333333336,214.1458333333333,757,227.85416666666663,871,42.9125,29.8,56.9,0.35,0.0,3.2,69.81041666666667,44.0,91.8,1010.9083333333332,1008.0,1013.2,191.5833333333333,153,279,3.9479166666666665,2.8,6.6
32.8,143.0,210,1.72,251.0,111.8,0.445,22.02083333333333,26,295.8541666666667,323.5833333333333,22.727083333333336,248.8958333333333,820,272.75,955,32.03541666666667,25.7,49.6,0.0166666666666666,0.0,0.2,70.54375,44.7,92.2,1016.3145833333332,1012.8,1018.9,223.54166666666663,195,245,5.425,2.7,7.0
24.8,143.0,210,1.72,251.0,111.8,0.445,19.166666666666668,26,286.25,314.4791666666667,27.275,206.35416666666663,821,225.04166666666663,960,32.46458333333333,24.6,44.1,0.075,0.0,0.9,70.41458333333334,48.8,90.6,1017.1416666666668,1013.4,1019.1,232.10416666666663,10,359,3.3979166666666667,0.3,9.0
26.3,143.0,210,1.72,251.0,111.8,0.445,17.0,21,287.5416666666667,315.9375,27.2625,195.66666666666663,788,213.625,916,26.933333333333334,22.8,33.2,0.0041666666666666,0.0,0.1,77.92083333333333,56.8,95.4,1017.89375,1015.9,1019.1,205.7708333333333,50,310,2.05625,0.2,3.9
30.4,143.0,210,1.72,251.0,111.8,0.445,16.5,21,289.4791666666667,319.3125,25.49791666666667,225.1458333333333,689,239.91666666666663,771,20.2375,18.1,23.7,0.0166666666666666,0.0,0.2,67.64999999999999,41.2,91.6,1019.94375,1019.0,1021.4,256.7916666666667,213,289,2.94375,1.6,4.2
28.0,143.0,210,1.72,251.0,111.8,0.445,16.979166666666668,23,289.0,319.6458333333333,11.8875,234.5,733,250.375,840,22.5625,20.0,26.1,0.0,0.0,0.0,63.56458333333333,39.8,89.4,1019.2125,1016.2,1021.2,200.0833333333333,135,267,2.245833333333333,1.1,5.4
18.0,143.0,210,1.72,251.0,111.8,0.445,17.979166666666668,22,282.1666666666667,312.875,42.85208333333333,126.41666666666669,718,130.70833333333334,823,28.225,24.7,31.7,0.05,0.0,0.4,68.34375,53.1,81.4,1015.9895833333334,1014.8,1020.1,229.3333333333333,185,274,5.933333333333334,3.7,7.1
34.4,143.0,210,1.72,251.0,111.8,0.445,18.791666666666668,24,287.0625,319.4791666666667,19.4375,267.7916666666667,744,296.2083333333333,866,24.51875,21.5,30.3,0.0,0.0,0.0,66.49583333333334,42.6,91.8,1018.0916666666668,1014.9,1020.6,206.7708333333333,131,249,2.65,0.9,4.6
9.0,143.0,210,1.72,251.0,111.8,0.445,19.125,22,275.6666666666667,308.3958333333333,68.30624999999999,81.29166666666667,434,78.47916666666667,419,39.47708333333333,29.6,47.0,0.0833333333333333,0.0,0.4,73.67291666666667,60.8,92.3,1013.58125,1011.8,1014.8,192.9375,135,232,4.2625,1.3,6.2
26.7,143.0,210,1.72,251.0,111.8,0.445,22.5,30,274.625,308.3958333333333,28.041666666666668,219.8333333333333,801,239.875,952,36.94583333333333,28.0,44.3,0.2041666666666667,0.0,2.6,72.98958333333333,43.5,94.5,1010.7208333333332,1008.7,1014.7,229.54166666666663,182,329,4.427083333333333,2.3,6.0
25.1,143.0,210,1.72,251.0,111.8,0.445,19.83333333333333,23,277.5625,313.0625,37.05416666666667,191.3958333333333,635,198.1875,721,29.13958333333333,23.7,39.6,0.5083333333333333,0.0,3.8,77.8,59.2,96.0,1018.11875,1015.2,1021.5,274.2291666666667,35,357,1.90625,0.7,5.3
3.5,143.0,210,1.72,251.0,111.8,0.445,16.458333333333332,18,269.7708333333333,304.7708333333333,62.775,48.0625,152,46.375,146,26.975,21.3,32.4,0.0083333333333333,0.0,0.1,78.19583333333334,68.2,94.7,1024.2208333333333,1021.3,1028.1,245.41666666666663,1,359,2.3354166666666667,1.1,4.1
39.3,143.0,210,1.72,251.0,111.8,0.445,17.020833333333332,23,279.5416666666667,317.3125,18.85,260.0625,813,298.4583333333333,975,18.1125,16.4,20.9,0.0,0.0,0.0,71.33333333333333,43.7,99.2,1027.1979166666667,1025.5,1028.8,84.70833333333333,44,186,3.375,0.3,5.8
38.7,143.0,210,1.72,251.0,111.8,0.445,18.229166666666668,25,277.3333333333333,316.1041666666667,0.9854166666666666,276.8541666666667,813,316.2083333333333,978,17.647916666666667,16.2,18.9,0.0,0.0,0.0,67.92291666666667,48.4,84.6,1024.8854166666667,1023.8,1025.7,56.958333333333336,43,123,3.685416666666667,2.3,4.9
38.7,143.0,210,1.72,251.0,111.8,0.445,19.83333333333333,27,275.1666666666667,314.9375,0.5166666666666667,274.7291666666667,808,315.0416666666667,975,18.42708333333333,17.2,19.8,0.0,0.0,0.0,66.23541666666667,42.9,90.0,1023.7583333333332,1021.7,1025.7,66.14583333333333,39,125,3.2875,1.2,4.8
38.5,143.0,210,1.72,251.0,111.8,0.445,21.0,28,261.6666666666667,299.1666666666667,1.4104166666666669,259.8958333333333,779,297.8958333333333,935,22.172916666666666,18.7,23.7,0.0,0.0,0.0,69.02499999999999,45.0,88.3,1020.1291666666666,1018.4,1021.6,60.333333333333336,37,167,2.0416666666666665,0.9,3.0
38.7,143.0,210,1.72,251.0,111.8,0.445,23.125,30,265.9791666666667,306.5625,0.8604166666666666,265.2083333333333,790,306.4166666666667,957,21.160416666666663,19.3,23.4,0.0,0.0,0.0,61.7,36.1,85.7,1018.8645833333334,1018.1,1019.7,106.0,1,307,0.9145833333333332,0.3,2.5
37.7,143.0,210,1.72,251.0,111.8,0.445,23.64583333333333,31,254.0833333333333,293.0625,0.63125,253.60416666666663,762,293.0833333333333,921,30.266666666666666,23.8,34.1,0.0041666666666666,0.0,0.1,62.96041666666667,37.8,83.9,1017.9479166666666,1016.4,1019.3,118.20833333333331,3,329,1.6083333333333334,0.3,4.1
38.3,143.0,210,1.72,251.0,111.8,0.445,24.291666666666668,31,255.875,297.2291666666667,14.127083333333331,254.04166666666663,774,296.4375,940,28.2375,23.8,31.8,0.0,0.0,0.0,59.05,30.6,86.1,1016.45,1014.8,1017.7,178.72916666666666,142,235,2.1708333333333334,0.6,4.4
29.2,143.0,210,1.72,251.0,111.8,0.445,24.729166666666668,31,244.35416666666663,283.7291666666667,37.42916666666667,202.3125,746,230.10416666666663,906,34.99583333333333,30.9,41.2,0.0,0.0,0.0,57.55,33.7,80.2,1016.43125,1015.1,1017.4,183.3125,47,291,2.7,0.4,6.3
24.8,143.0,210,1.72,251.0,111.8,0.445,23.229166666666668,28,237.04166666666663,275.0208333333333,26.51458333333333,179.95833333333334,728,199.91666666666663,881,38.5,36.5,41.1,0.1416666666666666,0.0,0.7,69.63333333333334,51.5,91.6,1019.4104166666666,1017.0,1021.9,224.9375,74,338,2.3270833333333334,0.4,3.8
39.1,143.0,210,1.72,251.0,111.8,0.445,23.166666666666668,30,247.60416666666663,290.75,0.6583333333333333,247.0625,749,290.6041666666667,917,32.06666666666667,28.7,37.8,0.0,0.0,0.0,64.58333333333333,34.7,93.7,1021.41875,1019.2,1023.3,158.27083333333334,1,348,1.7041666666666666,0.8,2.9
39.8,143.0,210,1.72,251.0,111.8,0.445,24.4375,32,250.3958333333333,296.1041666666667,0.4958333333333333,249.91666666666663,761,295.9375,938,30.33125,24.7,37.5,0.0041666666666666,0.0,0.1,61.04166666666666,37.4,85.7,1014.6666666666666,1011.4,1018.9,152.91666666666666,42,230,2.875,0.8,7.1
27.6,143.0,210,1.72,251.0,111.8,0.445,20.916666666666668,24,242.0833333333333,286.5625,34.43541666666667,181.9583333333333,630,201.8333333333333,738,31.422916666666666,23.9,37.8,0.0,0.0,0.0,58.98541666666667,42.9,78.0,1015.4583333333334,1012.0,1019.4,298.3541666666667,224,357,4.129166666666666,1.9,7.4
38.9,143.0,210,1.72,251.0,111.8,0.445,17.729166666666668,22,252.0,300.2708333333333,6.987500000000001,224.85416666666663,731,261.4166666666667,895,18.375,15.6,23.6,0.0,0.0,0.0,56.5,36.4,78.0,1022.5125,1019.5,1025.3,65.4375,0,360,3.10625,0.7,4.9
41.6,143.0,210,1.72,251.0,111.8,0.445,17.104166666666668,25,250.35416666666663,300.625,0.3395833333333333,249.6875,763,299.8125,952,20.425,18.9,21.5,0.0,0.0,0.0,56.66875,27.4,87.0,1024.3333333333333,1022.5,1026.3,215.16666666666663,2,354,0.7458333333333332,0.0,1.4
42.6,143.0,210,1.72,251.0,111.8,0.445,18.5,27,251.2708333333333,303.2291666666667,0.30625,251.0208333333333,767,303.1666666666667,961,19.94375,16.3,29.8,0.0,0.0,0.0,57.03333333333333,29.1,90.1,1017.9625,1014.6,1022.4,248.41666666666663,18,352,2.2895833333333333,0.2,5.3
22.2,143.0,210,1.72,251.0,111.8,0.445,16.354166666666668,19,247.10416666666663,299.7708333333333,43.39791666666667,132.5,541,139.3125,598,20.42083333333333,16.6,30.5,0.0166666666666666,0.0,0.2,60.925,43.9,78.2,1020.98125,1017.0,1024.7,280.4166666666667,1,359,4.308333333333334,2.3,6.1
35.7,143.0,210,1.72,251.0,111.8,0.445,15.520833333333334,20,239.1458333333333,290.125,15.91875,191.125,726,215.16666666666663,910,18.23333333333333,16.6,20.4,0.0,0.0,0.0,60.91875,40.1,78.4,1022.95625,1021.1,1024.9,78.875,14,272,3.435416666666667,0.6,6.5
