production,p_per_m2,panel_area,facade_area,total_panel_area,air_temp_mean,air_temp_std,cloud_opacity_mean,cloud_opacity_min,cloud_opacity_q1,cloud_opacity_q2,cloud_opacity_q3,cloud_opacity_max,dni_mean,dni_std,dni_q3,dni_max,ghi_mean,ghi_std,ghi_q3,ghi_max,gti_mean,gti_std,gti_q3,gti_max,relative_humidity_mean,relative_humidity_std,relative_humidity_min,relative_humidity_q1
0.8,143.0,1.72,218.0,94.6,6.25531914893617,0.440754546026174,42.61914893617021,0.0,21.55,53.8,61.400000000000006,80.2,18.76595744680851,79.28572785815965,0.0,389,24.106382978723403,37.07174832118482,59.0,115,29.638297872340427,52.90369656350354,57.5,246,90.04042553191489,3.9013743160733214,84.7,86.6
16.9,143.0,1.72,218.0,94.6,3.375,1.5659270926752842,4.558333333333334,0.0,0.0,0.0,1.0,43.3,85.85416666666667,166.08674862064066,64.25,583,49.0625,81.78446147220062,83.5,279,81.70833333333333,140.9319978364899,155.25,523,75.19583333333334,4.301754136684505,67.1,72.975
1.4,143.0,1.72,218.0,94.6,-0.6666666666666666,1.848902300369616,22.277083333333334,0.0,0.0,8.1,51.05,70.2,15.791666666666666,58.24451698542316,0.0,314,33.4375,54.14280025219362,59.5,150,38.0625,62.07901836592291,58.75,205,89.16041666666666,4.039261549497415,80.6,87.1
6.6,143.0,1.72,218.0,94.6,1.0833333333333333,1.217484908960312,57.04791666666667,10.9,36.5,54.7,73.525,96.8,30.70833333333333,89.63138658412525,1.25,517,43.708333333333336,75.7245732434842,68.0,268,55.625,106.06413655816836,82.75,478,89.77291666666667,5.344782286963193,80.6,86.2
0.3,143.0,1.72,218.0,94.6,2.4791666666666665,1.2202124567944357,82.42291666666667,53.5,76.5,82.2,91.4,96.4,0.0,0.0,0.0,0,13.416666666666666,22.45357701052052,31.0,87,12.958333333333334,21.64801433902646,30.0,84,93.13958333333332,2.902657592498771,89.3,90.6
0.7,143.0,1.72,218.0,94.6,3.75,0.4375949744936837,74.675,47.4,67.55,71.8,81.19999999999999,95.9,0.0,0.0,0.0,0,21.0,34.29471766284814,43.25,98,20.3125,33.064833958162424,42.25,94,92.79375,0.7869700175423635,91.2,92.0
1.2,143.0,1.72,218.0,94.6,3.333333333333333,0.4763930673403308,58.41666666666666,3.9,51.4,57.8,68.55,95.9,1.0833333333333333,4.932882862316247,0.0,28,24.4375,38.51935476470707,54.0,112,23.979166666666668,37.53324176764715,52.0,108,89.50416666666666,3.671799276795769,82.2,86.52499999999999
9.5,143.0,1.72,218.0,94.6,4.833333333333333,1.0175760378997736,68.14375,7.5,53.8,69.25,95.5,96.5,46.04166666666666,134.55647526396115,0.0,541,41.16666666666666,80.54424800396876,35.5,267,59.75,132.50748674151657,34.5,489,85.91458333333333,4.505976626061208,78.6,81.975
5.3,143.0,1.72,218.0,94.6,2.708333333333333,1.030561370122446,66.27083333333333,8.2,54.45,68.4,84.0,95.8,23.5625,72.76979331528251,0.0,385,32.75,57.09994969629263,55.0,222,41.020833333333336,76.67324690385912,53.0,288,82.65833333333333,5.104767622749291,72.5,78.45
0.5,143.0,1.72,218.0,94.6,1.0,1.0105823052798224,45.225,0.0,0.0,61.35,74.625,88.2,0.0,0.0,0.0,0,17.270833333333332,28.20648754659665,35.25,110,16.708333333333332,27.31141008017301,34.25,106,84.49583333333334,4.9056614420888565,75.3,79.7
1.2,143.0,1.72,218.0,94.6,-0.0416666666666666,0.8981857205792589,74.31875000000001,17.0,65.15,71.6,91.525,93.4,0.0,0.0,0.0,0,21.104166666666668,35.81408232675802,30.75,111,20.375,34.56269357608059,29.75,107,89.04583333333333,2.06675388742968,84.3,87.625
0.8,143.0,1.72,218.0,94.6,2.895833333333333,1.2245638968990773,83.32708333333333,56.2,76.3,88.35,91.375,96.8,0.0,0.0,0.0,0,18.75,30.7041476164225,40.5,104,18.125,29.68460092227775,39.25,101,90.77291666666667,2.929144787202766,85.8,87.85000000000001
0.2,143.0,1.72,218.0,94.6,7.083333333333333,1.595650115401288,84.03333333333333,48.9,78.15,89.75,95.225,96.1,0.0,0.0,0.0,0,14.1875,24.668574418271263,19.5,79,13.6875,23.788211142532383,18.5,76,91.22708333333333,2.118483960472705,88.0,89.475
8.4,143.0,1.72,218.0,94.6,5.4375,1.8090346549966152,45.71875,8.5,40.65,49.3,58.125,78.1,2.083333333333333,9.50886111562852,0.0,53,31.541666666666668,52.3165318379009,42.75,165,31.1875,51.18703968696465,41.5,159,83.88958333333333,2.794465623436333,78.7,82.57499999999999
5.0,143.0,1.72,218.0,94.6,3.4375,1.8439810078866885,25.6625,0.0,0.0,15.05,49.525,67.9,13.5,53.579926377686434,0.0,277,35.4375,57.08705791027476,51.5,169,39.22916666666666,65.42764058471212,58.75,242,84.32916666666667,7.673662010571115,70.5,78.1
22.9,143.0,1.72,218.0,94.6,3.6041666666666665,2.090908214896237,42.63333333333333,0.5,23.375,52.45,58.25,71.7,92.95833333333331,194.2813224926769,11.75,735,52.60416666666666,90.63810188979244,70.25,274,86.29166666666667,155.67245459800327,96.25,515,75.91458333333334,9.445318317588216,60.9,68.65
12.2,143.0,1.72,218.0,94.6,5.791666666666667,1.529265340701052,53.37916666666666,2.0,34.15,65.9,70.175,81.1,55.25,134.72280446365863,0.0,574,43.5625,80.36562890011275,51.25,271,63.645833333333336,124.8047819568256,49.25,469,77.84166666666667,4.385849263126272,71.3,74.125
