production,p_per_m2,panel_area,facade_area,total_panel_area,air_temp_mean,air_temp_std,cloud_opacity_mean,cloud_opacity_min,cloud_opacity_q1,cloud_opacity_q2,cloud_opacity_q3,cloud_opacity_max,dni_mean,dni_std,dni_q3,dni_max,ghi_mean,ghi_std,ghi_q3,ghi_max,gti_mean,gti_std,gti_q3,gti_max,precipitation_rate_std,relative_humidity_mean,relative_humidity_std,relative_humidity_min,relative_humidity_q1
7.328571428571428,143.0,1.72,218.0,94.6,7.922619047619048,1.9371700859887853,43.03690476190476,8.685714285714285,15.403571428571428,37.49285714285714,67.64285714285714,90.0,23.988095238095237,58.96726963079423,0.0,250.85714285714286,29.008928571428573,50.81749435058047,41.035714285714285,166.71428571428572,38.050595238095234,70.70013595822275,46.392857142857146,260.85714285714283,0.15974000747712105,87.14910714285715,5.1114815263914215,77.64285714285714,83.675
14.37142857142857,143.0,1.72,218.0,94.6,6.565476190476191,2.295014632020443,32.70446428571429,0.9142857142857144,12.671428571428573,28.271428571428572,52.396428571428565,79.34285714285714,71.19642857142857,138.1290732393653,109.92857142857143,457.2857142857143,44.354166666666664,74.27061297165687,68.71428571428571,237.14285714285714,69.81249999999999,120.97381701470617,108.60714285714286,396.7142857142857,0.02834674396890896,76.02589285714285,7.033234821650148,63.81428571428571,70.91428571428571
22.385714285714283,143.0,1.72,218.0,94.6,7.333333333333334,2.313480780026598,39.240476190476194,0.0,13.646428571428572,43.464285714285715,63.18571428571429,82.21428571428571,93.1815476190476,168.5509575111225,101.07142857142857,519.2857142857143,75.75892857142857,118.4201336253254,138.35714285714286,364.2857142857143,105.36011904761904,171.1781407620583,172.82142857142858,538.7142857142857,0.250644041557124,72.86577380952382,9.365011614492518,57.357142857142854,65.67857142857143
34.74285714285714,143.0,1.72,218.0,94.6,10.261904761904761,4.156534588776778,18.982440476190476,5.885714285714286,8.225,12.578571428571427,26.428571428571427,53.94285714285714,221.6845238095238,282.7492122448942,523.5357142857143,693.4285714285714,159.43749999999997,213.18992159503293,329.92857142857144,579.2857142857143,208.73214285714286,283.4618456863872,429.2142857142857,774.8571428571429,0.04645486746559718,72.39017857142856,14.014021628063512,50.32857142857142,59.675000000000004
35.357142857142854,143.0,1.72,218.0,94.6,13.639880952380953,5.083838238280529,10.04672619047619,0.0,0.55,2.900000000000001,17.064285714285713,48.142857142857146,288.48511904761904,339.00882626520064,577.5714285714286,866.1428571428571,237.59821428571425,287.03039151149136,470.82142857142856,788.8571428571429,273.60416666666663,343.9918254148794,532.6428571428571,965.1428571428571,0.029279660010530624,53.05595238095238,15.028328105341187,32.24285714285714,38.84285714285714
25.642857142857142,143.0,1.72,218.0,94.6,17.839285714285715,4.747700859369205,18.49434523809524,4.799999999999999,12.103571428571428,18.885714285714283,22.400000000000002,44.25714285714285,304.33035714285717,292.4271872197003,595.0714285714286,703.7142857142857,265.0416666666667,284.75765821475704,529.1071428571429,753.8571428571429,276.45238095238096,314.74060746825836,561.1071428571429,843.2857142857143,0.10789472442381531,60.27738095238095,15.967597612008884,40.31428571428571,44.95357142857143
12.485714285714286,143.0,1.72,218.0,94.6,17.276785714285715,2.638254687616407,50.46071428571429,9.2,34.93928571428572,50.0,68.22142857142858,87.82857142857144,64.59821428571429,129.18149834753206,85.10714285714286,472.0,153.84821428571428,178.18785274741904,250.46428571428572,595.5714285714286,149.5863095238095,178.36861778618797,234.10714285714286,615.2857142857143,0.26821435806265764,77.85089285714285,12.532267745001345,59.15714285714286,66.0142857142857
20.657142857142855,143.0,1.72,218.0,94.6,19.264880952380953,3.372170465807236,33.76517857142857,6.485714285714286,20.910714285714285,31.29285714285714,45.61071428571428,67.3,225.2738095238095,244.61417225013452,408.89285714285717,691.7142857142857,232.375,257.2696296199646,450.64285714285717,721.0,236.90178571428572,277.53644491646656,460.85714285714283,789.0,0.1007662130667037,60.68125,13.798296576750115,41.971428571428575,47.44642857142857
27.657142857142855,143.0,1.72,218.0,94.6,23.166666666666664,3.906474207926791,36.15208333333333,0.0,10.710714285714285,30.77857142857143,57.93928571428571,92.54285714285713,224.4672619047619,306.9314157440122,412.0,841.7142857142857,217.7678571428571,268.1181291767368,427.60714285714283,775.8571428571429,241.10714285714283,309.0754287155734,459.7142857142857,923.2857142857143,0.33169577340439466,64.28065476190476,17.606101004658612,37.84285714285714,47.800000000000004
37.94285714285714,143.0,1.72,218.0,94.6,20.976190476190474,4.839177572543124,13.782738095238097,0.0,1.2285714285714284,4.828571428571428,23.192857142857143,59.65714285714286,277.69642857142856,335.4793375775029,647.3214285714286,789.8571428571429,202.1845238095238,257.8243078862866,440.5,677.0,255.8095238095238,332.5258873786338,556.9642857142857,879.4285714285714,0.008654611565291086,60.03541666666667,15.954426483656745,36.48571428571429,45.53214285714286
12.914285714285713,143.0,1.72,218.0,94.6,8.127976190476192,1.639342714210321,50.913988095238096,14.057142857142859,33.80714285714286,51.614285714285714,68.57857142857144,87.2,52.50892857142857,90.70353860598247,96.21428571428571,300.57142857142856,73.60119047619047,105.0224828024974,145.82142857142858,335.57142857142856,87.48809523809523,128.36786977766982,174.17857142857142,422.57142857142856,0.0646506351180796,87.79136904761904,6.606374641047574,75.38571428571429,82.52142857142857
21.614285714285717,143.0,1.72,218.0,94.6,7.752976190476191,2.2845461509029366,34.354464285714286,2.0571428571428574,17.446428571428573,32.51428571428571,52.396428571428565,73.67142857142858,87.94047619047618,169.42389700373238,105.03571428571429,537.4285714285714,59.00892857142857,98.01723820556403,98.25,306.42857142857144,89.61309523809523,154.79320253641657,129.60714285714286,503.7142857142857,0.17243482598746934,81.74345238095238,9.65710846770825,64.77142857142857,74.37857142857142
0.6428571428571429,143.0,1.72,218.0,94.6,6.425595238095238,1.5901151816468884,52.433035714285715,3.0857142857142854,31.289285714285715,57.48571428571428,73.45357142857142,90.45714285714287,23.895833333333336,66.79064716434534,0.0,295.14285714285717,29.9375,52.845937546635014,47.535714285714285,186.71428571428572,38.75297619047619,75.01840076400616,52.392857142857146,298.85714285714283,0.07134311398331887,89.48779761904761,4.538995591624361,81.87142857142858,86.39642857142857
0.7571428571428571,143.0,1.72,218.0,94.6,4.550595238095238,1.8262120754123539,68.64702380952382,21.814285714285717,57.95357142857143,70.42142857142858,85.04642857142858,94.72857142857143,8.333333333333334,29.97723545957646,0.0,149.71428571428572,31.595238095238095,53.37279678185314,52.5,185.85714285714286,34.12202380952381,61.663682716246626,51.214285714285715,236.14285714285714,0.21201994024346632,79.86904761904762,6.407277504184217,68.87142857142858,74.99642857142858
3.1571428571428575,143.0,1.72,218.0,94.6,5.014880952380952,3.598941088789313,38.535714285714285,3.914285714285714,18.017857142857142,37.028571428571425,55.48571428571428,89.95714285714287,155.10119047619045,241.88689126462492,291.75,689.1428571428571,99.77083333333333,148.2273987689995,204.57142857142858,428.85714285714283,146.88690476190476,222.48141546058045,283.0,655.2857142857143,0.05352133891557282,74.83928571428571,10.562488985109374,55.771428571428565,65.99285714285715
2.942857142857143,143.0,1.72,218.0,94.6,3.711309523809524,1.5980235548198543,45.34136904761905,5.414285714285714,27.11785714285714,46.67857142857143,65.69285714285715,82.37142857142858,92.38690476190474,173.483051599412,120.17857142857143,655.4285714285714,108.34821428571429,155.36132447872382,187.46428571428572,542.1428571428571,127.41369047619047,191.8603327334193,214.0,708.7142857142857,0.14711498736786824,79.85625,8.59881645604674,65.27142857142857,72.81785714285714
26.614285714285717,143.0,1.72,218.0,94.6,5.663690476190476,3.166136380963258,30.058630952380952,4.014285714285714,12.671428571428573,28.064285714285713,44.58571428571429,71.75714285714285,174.28869047619045,254.87063666414613,334.14285714285717,749.0,187.52083333333331,230.307224046685,374.57142857142856,661.5714285714286,208.40178571428572,265.9054567371074,403.4642857142857,784.2857142857143,0.1070672622952092,67.01934523809524,15.337674539849486,45.214285714285715,52.68214285714286
16.385714285714283,143.0,1.72,218.0,94.6,12.05952380952381,2.1362326898165804,46.34464285714285,8.157142857142857,31.61785714285714,46.99285714285714,61.24285714285714,83.28571428571429,94.43452380952382,176.57591261728308,105.57142857142857,650.7142857142857,176.6488095238095,206.99806683452658,329.89285714285717,674.8571428571429,177.72023809523807,215.5484671023922,324.14285714285717,733.5714285714286,0.30318850101987155,75.26011904761904,10.671499784612843,57.74285714285714,66.21785714285714
27.014285714285712,143.0,1.72,218.0,94.6,23.601190476190474,4.636147480570176,14.029166666666665,0.0,1.5535714285714286,6.95,18.285714285714285,58.31428571428571,385.4761904761905,360.15446596892525,735.5714285714286,852.0,328.4732142857143,345.8670422011641,657.5714285714286,895.0,332.98809523809524,377.1986889390826,679.25,985.8571428571429,0.08716339658261964,58.19851190476191,15.751558792738123,36.385714285714286,43.464285714285715
14.471428571428572,143.0,1.72,218.0,94.6,18.139880952380953,2.3673015681868077,50.583928571428565,10.257142857142856,33.31071428571429,52.228571428571435,68.31071428571428,85.81428571428572,57.8125,115.15403272969532,65.32142857142857,409.42857142857144,154.52678571428572,180.87282438901914,265.57142857142856,599.4285714285714,152.26190476190476,183.39599684739784,248.53571428571428,626.0,0.5957685379531332,84.28660714285715,8.824668700282857,70.22857142857143,75.79285714285713
21.842857142857145,143.0,1.72,218.0,94.6,18.892857142857142,2.8329495067846118,40.309821428571425,8.985714285714286,21.025000000000002,34.95,57.59642857142857,86.88571428571429,130.75595238095238,189.91655463308888,227.42857142857142,588.7142857142857,183.01190476190476,226.8414688178204,357.14285714285717,678.5714285714286,195.84821428571428,251.0387696593459,374.14285714285717,776.0,0.11735621706685469,77.52976190476191,11.686087184830399,58.94285714285714,66.55
26.457142857142856,143.0,1.72,218.0,94.6,17.678571428571427,3.2799100077067678,38.21160714285715,8.357142857142858,15.974999999999998,32.121428571428574,58.22500000000001,87.92857142857143,175.58928571428572,232.90234012461164,352.4642857142857,643.7142857142857,158.85416666666666,207.2464949434903,307.7142857142857,595.8571428571429,190.48214285714286,254.77966454468802,368.4642857142857,745.8571428571429,0.18278522164875205,80.06934523809524,12.892728311624932,58.92857142857143,67.70714285714286
17.785714285714285,143.0,1.72,218.0,94.6,10.616071428571429,2.77196595019076,47.2875,7.142857142857143,25.057142857142857,46.34285714285714,69.8,84.85714285714286,77.36011904761904,137.1678204018744,122.85714285714286,497.7142857142857,79.5297619047619,116.09967033867221,152.71428571428572,349.57142857142856,101.78571428571429,152.90240888451086,182.64285714285714,493.2857142857143,0.17247544519397032,78.7235119047619,10.64475345240786,60.057142857142864,70.44642857142857
2.814285714285714,143.0,1.72,218.0,94.6,6.767857142857143,1.0440673981682558,55.10178571428571,12.085714285714287,46.596428571428575,55.32142857142857,69.30714285714285,81.95714285714287,2.6785714285714284,12.868872060607874,0.0,76.71428571428571,29.854166666666664,46.94249651203539,62.75,140.14285714285714,29.672619047619044,46.35253427141072,61.42857142857143,136.0,0.037232181579943846,89.42410714285714,3.9397637098863916,82.81428571428572,86.60714285714286
12.1,143.0,1.72,218.0,94.6,4.074404761904762,1.3141446158068317,37.0764880952381,0.3,17.45357142857143,38.621428571428574,55.864285714285714,70.85714285714286,56.163690476190474,102.3163467111267,106.35714285714286,331.0,36.461309523809526,61.83994270421528,58.535714285714285,193.28571428571428,56.735119047619044,96.93167734349552,92.75,309.85714285714283,0.010047650259006443,90.43452380952382,4.44889735411148,81.55714285714285,87.72142857142856
10.5,143.0,1.72,218.0,94.6,2.2113095238095237,1.471092907771913,47.202083333333334,13.614285714285714,34.46785714285714,47.1,60.228571428571435,78.75714285714285,26.05059523809524,70.63453217149696,0.0,286.2857142857143,35.50892857142857,61.0815289051856,50.964285714285715,202.71428571428572,44.63095238095237,83.3035123684369,52.5,304.57142857142856,0.06315647911893847,85.17440476190475,5.341789289246679,76.61428571428571,80.67857142857143
18.257142857142856,143.0,1.72,218.0,94.6,8.032738095238095,2.081601798513169,51.16220238095239,9.942857142857141,35.707142857142856,53.25,67.78571428571429,81.32857142857142,94.13988095238095,148.99877453588718,174.92857142857142,432.7142857142857,69.54166666666666,102.1518878271911,145.89285714285714,304.42857142857144,97.39583333333333,145.16714087206185,199.71428571428572,440.57142857142856,0.13363093827946643,69.65595238095237,8.832148482676343,56.01428571428572,62.832142857142856
20.157142857142855,143.0,1.72,218.0,94.6,9.047619047619047,2.6208847630525764,53.14315476190477,15.157142857142858,34.55714285714286,51.528571428571425,70.06071428571428,87.87142857142858,97.91666666666667,136.97391295711736,212.28571428571428,369.14285714285717,107.50892857142857,148.5325599859372,228.96428571428572,440.42857142857144,128.8452380952381,180.21633504919023,276.2142857142857,540.4285714285714,0.15147403536100798,73.04732142857144,11.388696105883238,56.214285714285715,62.25714285714286
33.1,143.0,1.72,218.0,94.6,12.80952380952381,4.200602641041617,21.924107142857142,0.0,4.189285714285714,15.642857142857142,35.410714285714285,69.42857142857143,269.4732142857143,327.3067802720269,565.25,842.2857142857143,232.69940476190473,283.66755626535434,474.7142857142857,774.8571428571429,270.96726190476187,342.0942745566481,541.7857142857143,954.4285714285714,0.027136822912978312,62.593452380952385,16.452204696389867,39.300000000000004,47.074999999999996
27.885714285714283,143.0,1.72,218.0,94.6,20.738095238095237,4.348745136763354,16.11488095238095,0.014285714285714287,2.810714285714286,12.792857142857143,22.50357142857143,56.857142857142854,309.4047619047619,340.16665729083144,613.7857142857143,840.0,281.5833333333333,312.2376922931612,579.4285714285714,834.2857142857143,295.3482142857143,345.2033815267163,609.6428571428571,941.4285714285714,0.12152884879353117,62.274702380952384,14.131643877826685,41.18571428571429,48.785714285714285
11.433333333333332,143.0,1.72,218.0,94.59999999999998,18.58333333333333,2.2664879555339374,41.28125,0.0,19.441666666666666,38.23333333333333,62.26666666666667,94.39999999999999,67.61111111111111,138.21168035102517,50.583333333333336,569.0,184.05555555555554,213.55961211872045,331.4166666666667,668.0,179.9375,216.08360246688338,318.5833333333333,700.3333333333334,0.4774056485924844,77.30972222222222,11.97157190085707,59.333333333333336,65.71666666666667
19.342857142857145,143.0,1.72,243.0,111.8,3.4434523809523805,1.7903240985570008,41.29732142857143,8.614285714285714,25.332142857142856,41.800000000000004,55.31428571428571,79.78571428571429,61.101190476190474,117.3945690813257,87.5,422.57142857142856,42.029761904761905,71.12440144898623,62.07142857142857,226.0,63.32738095238095,109.00931152300117,95.53571428571429,369.7142857142857,0.09960561286627756,82.66845238095239,6.0015376769392,71.92857142857143,78.375
41.82857142857143,143.0,1.72,243.0,111.8,4.886904761904761,3.665271475947106,23.154166666666665,6.685714285714285,14.442857142857145,23.0,29.71071428571429,53.4,170.29166666666669,243.43766197392242,398.39285714285717,681.8571428571429,93.05059523809523,137.43865434598519,194.53571428571428,388.57142857142856,144.31249999999997,211.5228383423001,305.5357142857143,618.1428571428571,0.10200135331586106,73.73869047619048,12.523864967634141,50.357142857142854,63.392857142857146
48.371428571428574,143.0,1.72,243.0,111.8,7.339285714285714,4.266422050525443,9.848214285714286,0.0,0.0,1.9928571428571427,16.83214285714286,50.07142857142857,262.2291666666667,331.5648683660012,563.9642857142857,864.7142857142857,169.70238095238093,219.56104169111833,358.5357142857143,612.7142857142857,221.3630952380952,290.59149964417446,463.2857142857143,813.5714285714286,0.06091991753323014,66.21041666666666,16.1425539654115,42.385714285714286,50.746428571428574
41.42857142857143,143.0,1.72,243.0,111.8,12.029761904761903,4.645348091817996,14.367261904761904,0.0,0.14999999999999997,9.485714285714286,26.057142857142853,42.128571428571426,267.32440476190476,306.7873212748401,504.35714285714283,801.1428571428571,224.78571428571428,267.01626131273747,453.32142857142856,725.5714285714286,255.0922619047619,314.9374226349913,510.42857142857144,872.0,0.05317155461626675,64.14315476190475,15.20066374486905,40.91428571428571,50.49285714285714
39.300000000000004,143.0,1.72,243.0,111.8,11.55952380952381,3.5899125838178563,11.908035714285713,2.0142857142857142,3.9714285714285715,8.178571428571429,16.38214285714286,44.05714285714286,320.43154761904765,346.20992252809805,648.1071428571429,843.5714285714286,286.75595238095235,322.13518403692143,573.6428571428571,867.7142857142857,302.61309523809524,359.3501778576815,603.4642857142857,986.0,0.050430052157543336,61.53630952380952,14.184621669912376,42.05714285714286,47.892857142857146
27.271428571428572,143.0,1.72,243.0,111.8,20.532738095238095,3.5524465503297726,23.954166666666662,0.4571428571428572,7.385714285714286,20.214285714285715,38.839285714285715,63.971428571428575,248.51190476190476,267.2217628658753,498.9642857142857,672.1428571428571,259.04761904761904,275.66559868013087,504.67857142857144,771.8571428571429,259.34226190476187,292.4707200686788,506.4642857142857,833.7142857142857,0.17518985643974136,68.5202380952381,15.013938765623367,48.48571428571428,54.46785714285714
31.714285714285715,143.0,1.72,243.0,111.8,20.532738095238095,4.554569167836027,22.779761904761905,0.0,9.464285714285714,20.842857142857145,34.84642857142857,60.971428571428575,221.3363095238095,258.5703449470321,451.60714285714283,688.7142857142857,253.44345238095235,277.93637499669734,503.9642857142857,765.4285714285714,258.19642857142856,296.59040024603854,512.8571428571429,834.4285714285714,0.061828810387036616,60.495535714285715,17.422486425490522,36.94285714285714,43.903571428571425
31.485714285714288,143.0,1.72,243.0,111.8,17.934523809523807,3.2295976730478957,31.806250000000002,5.314285714285715,10.082142857142857,23.414285714285715,48.11071428571428,85.89999999999999,159.09821428571428,226.40752914711143,310.67857142857144,657.0,191.11904761904762,243.43213361932527,340.10714285714283,705.5714285714286,205.07142857142858,271.6913956618174,353.89285714285717,801.8571428571429,0.06902314401666645,69.67708333333334,13.737765330149516,49.0,56.91428571428571
52.08571428571429,143.0,1.72,243.0,111.8,15.875,4.413148258227467,9.46577380952381,0.0,0.0,7.642857142857143,17.07857142857143,44.871428571428574,302.61607142857144,356.42081554118016,646.4642857142857,861.7142857142857,197.91369047619045,250.45777136922078,422.57142857142856,681.5714285714286,252.4494047619048,325.25217479537747,540.0714285714286,892.2857142857143,0.0,60.17232142857143,15.511035103295564,37.542857142857144,45.653571428571425
26.457142857142856,143.0,1.72,243.0,111.8,15.154761904761903,2.388355782216642,45.179761904761904,12.171428571428573,34.167857142857144,38.800000000000004,56.621428571428574,83.18571428571428,89.54166666666666,142.1413551555169,177.78571428571428,433.0,81.9375,117.22674358703885,165.28571428571428,355.85714285714283,104.94047619047618,153.41930242304278,203.42857142857142,482.14285714285717,0.27183964195210264,80.28005952380953,8.795554517445293,64.02857142857142,73.76785714285714
12.285714285714286,143.0,1.72,243.0,111.8,4.032738095238095,1.8940117185711627,39.47261904761905,0.5142857142857143,11.282142857142857,36.66428571428571,65.68571428571428,86.7,25.5625,65.73100010618411,2.142857142857143,307.0,46.81547619047619,74.76874782023269,83.10714285714286,240.14285714285714,55.0,91.86009890656688,88.10714285714286,343.14285714285717,0.040101347200107905,86.31488095238095,7.40044427168136,72.51428571428572,80.70357142857142
10.485714285714286,143.0,1.72,243.0,111.8,7.928571428571429,1.938611386195751,42.978273809523806,8.685714285714285,15.457142857142856,37.435714285714276,67.60714285714286,90.08571428571429,24.205357142857142,59.32974283510908,0.0,251.57142857142858,29.047619047619044,50.888818890516994,40.92857142857143,166.85714285714286,38.15773809523809,70.84176324233702,46.357142857142854,261.42857142857144,0.15974000747712105,87.09672619047619,5.14016801519636,77.48571428571428,83.58571428571429
21.485714285714288,143.0,1.72,243.0,111.8,6.568452380952381,2.2964337056044863,32.72291666666667,0.9142857142857144,12.671428571428573,28.385714285714283,52.30357142857143,79.38571428571429,71.23214285714285,138.4779637882398,110.46428571428571,458.57142857142856,44.291666666666664,74.21173349485727,68.67857142857143,237.57142857142858,69.75892857142857,121.01933152309903,108.92857142857143,397.85714285714283,0.02834674396890896,75.98511904761904,7.030353301165974,63.814285714285724,70.87142857142858
31.400000000000002,143.0,1.72,243.0,111.8,7.330357142857143,2.3142804242073156,39.219047619047615,0.0,13.414285714285715,43.542857142857144,63.425,82.11428571428571,93.29166666666666,168.7454969750722,101.10714285714286,521.1428571428571,75.75,118.38224802012067,138.21428571428572,364.0,105.35714285714286,171.04295074346277,172.75,538.8571428571429,0.252440357283867,72.8625,9.369741462593609,57.371428571428574,65.68928571428572
45.285714285714285,143.0,1.72,243.0,111.8,10.264880952380953,4.155046972511856,18.992261904761904,5.885714285714286,8.225,12.642857142857142,26.403571428571432,54.042857142857144,221.71428571428572,282.83378279737406,523.25,693.7142857142857,159.47023809523807,213.245204076191,329.5,579.2857142857143,208.76190476190476,283.53439703178526,428.42857142857144,774.8571428571429,0.04645486746559718,72.37529761904761,14.016770861156724,50.32857142857142,59.660714285714285
44.357142857142854,143.0,1.72,243.0,111.8,13.642857142857142,5.083065355321186,10.051488095238096,0.0,0.55,2.892857142857143,16.975,48.15714285714286,288.48809523809524,338.86994641985154,575.0357142857143,866.4285714285714,237.55654761904762,287.06804918692484,470.17857142857144,789.2857142857143,273.57440476190476,344.03993394719777,531.6071428571429,965.5714285714286,0.029279660010530624,53.012499999999996,15.007520758420611,32.24285714285714,38.81428571428571
32.1,143.0,1.72,243.0,111.8,17.839285714285715,4.747700859369205,18.503869047619048,4.757142857142857,12.103571428571428,18.885714285714283,22.400000000000002,44.31428571428571,304.4523809523809,292.4903021268423,595.0714285714286,703.8571428571429,265.0654761904762,284.7978585752785,529.8571428571429,754.0,276.50892857142856,314.80833902826924,561.8928571428571,843.4285714285714,0.10664878381657414,60.25327380952381,15.984716017981045,40.25714285714286,44.93571428571429
17.814285714285713,143.0,1.72,243.0,111.8,17.279761904761905,2.6352114957896116,50.48720238095238,9.014285714285714,34.996428571428574,50.01428571428572,68.21428571428571,88.01428571428572,64.91666666666666,130.0220547951099,85.42857142857143,475.42857142857144,153.81547619047618,178.44217531359294,251.07142857142858,597.5714285714286,149.57738095238093,178.69752445996323,234.71428571428572,618.0,0.26555138459864547,77.84880952380952,12.513356347239366,59.15714285714286,66.0142857142857
26.842857142857145,143.0,1.72,243.0,111.8,19.258928571428573,3.3782028103294843,33.77708333333333,6.457142857142856,20.974999999999998,31.264285714285712,45.80714285714286,67.41428571428571,225.58333333333331,245.02140374724883,408.67857142857144,692.7142857142857,232.49107142857142,257.56748312267837,450.7857142857143,721.2857142857143,237.05357142857142,277.89215410239586,461.0,789.1428571428571,0.10034312627559376,60.69166666666666,13.81585102973599,41.971428571428575,47.44642857142857
35.75714285714286,143.0,1.72,243.0,111.8,23.169642857142858,3.9028111731883657,36.1702380952381,0.0,10.667857142857143,30.785714285714285,57.90714285714286,92.7,224.41964285714286,306.7083364397676,410.60714285714283,841.2857142857143,217.61011904761904,267.9391705660893,427.2857142857143,775.1428571428571,240.91666666666666,308.8765148271144,459.5357142857143,922.1428571428571,0.32851126453536156,64.23482142857142,17.609979719582938,37.785714285714285,47.760714285714286
