production,p_per_m2,facade_area,total_panel_area,exploitation_ratio,cloud_opacity_mean,cloud_opacity_q2,cloud_opacity_q3,dni_mean,dni_std,dni_q3,dni_max,gti_mean,gti_std,gti_q3,gti_max
1.7,143.0,251.0,111.8,0.445,39.71041666666667,45.55,69.47500000000001,44.85416666666666,112.9982092841229,16.5,537,98.625,142.56564370828423,166.25,505
0.6,143.0,251.0,111.8,0.445,54.24791666666667,62.0,79.1,11.375,38.86617793447207,0.0,202,51.395833333333336,65.34124486219896,108.25,241
4.2,143.0,251.0,111.8,0.445,13.835416666666667,0.95,29.45,251.375,320.6364432241043,502.0,885,224.1875,295.012560587266,444.0,840
1.8,143.0,251.0,111.8,0.445,34.947916666666664,40.65,55.5,67.91666666666667,175.0833033746147,0.5,768,134.04166666666666,220.40967256194827,167.25,844
4.3,143.0,251.0,111.8,0.445,5.39375,0.0,0.45,323.5208333333333,385.9608617344253,767.75,887,263.6458333333333,346.82072685757146,575.0,910
3.5,143.0,251.0,111.8,0.445,18.86458333333333,0.0,43.425,240.85416666666663,357.36738290623026,662.0,856,226.125,328.05731368745586,425.25,890
2.5,143.0,251.0,111.8,0.445,29.25,17.15,58.575,141.45833333333334,236.10914878895304,268.5,762,179.47916666666666,267.99571206345297,317.25,851
4.4,143.0,251.0,111.8,0.445,0.0,0.0,0.0,304.4166666666667,353.6882768245515,698.75,828,258.3958333333333,337.64936739377805,556.0,888
4.5,143.0,251.0,111.8,0.445,0.0,0.0,0.0,310.1666666666667,358.56299089520707,715.5,836,262.5416666666667,341.77863672971534,565.75,897
4.2,143.0,251.0,111.8,0.445,8.739583333333334,0.0,0.375,231.75,287.8302913102523,552.5,685,236.625,313.88618515959337,502.25,828
5.0,143.0,251.0,111.8,0.445,13.772916666666667,0.0,30.0,342.9375,418.6461160439966,823.5,969,283.6875,373.4756909831203,634.75,978
5.1,143.0,251.0,111.8,0.445,0.0,0.0,0.0,380.4583333333333,415.8805555983866,850.5,942,299.0208333333333,379.5066500459221,645.25,990
5.1,143.0,251.0,111.8,0.445,0.0,0.0,0.0,388.0,423.0561051268571,868.75,957,301.1875,381.36282251107934,644.75,994
4.9,143.0,251.0,111.8,0.445,0.0,0.0,0.0,383.2083333333333,418.3695281168761,856.25,958,298.9166666666667,378.2446485865956,640.25,988
4.0,143.0,251.0,111.8,0.445,4.683333333333334,0.0,0.05,221.41666666666663,298.8533998634265,436.0,802,233.22916666666663,309.37797852997033,393.0,906
4.8,143.0,251.0,111.8,0.445,4.39375,0.0,0.0,260.5208333333333,314.4074460154038,595.5,770,260.5,339.4566998364148,550.75,897
4.7,143.0,251.0,111.8,0.445,0.575,0.0,0.0,258.5416666666667,310.12920837374355,598.25,769,259.8541666666667,335.9286898481886,567.75,883
0.2,143.0,251.0,111.8,0.445,42.96666666666667,53.0,63.85,0.0,0.0,0.0,0,62.3125,74.97096069017998,128.75,230
5.3,143.0,251.0,111.8,0.445,2.3875,0.0,0.0,368.8541666666667,427.8885313973938,868.75,969,304.2083333333333,386.5013257709409,660.75,1005
5.1,143.0,251.0,111.8,0.445,0.0020833333333333,0.0,0.0,370.9791666666667,397.33819078287695,810.25,915,300.6041666666667,376.14142539364514,640.0,981
5.1,143.0,251.0,111.8,0.445,0.0,0.0,0.0,404.0416666666667,424.18346885307415,871.5,961,310.0833333333333,385.220513435657,661.25,1002
5.0,143.0,251.0,111.8,0.445,0.0,0.0,0.0,393.3125,412.6620458628885,848.25,938,307.5,381.4464073787138,652.75,993
2.9,143.0,251.0,111.8,0.445,16.575,0.25,26.425,101.66666666666669,210.0210053662144,70.25,863,167.58333333333334,249.7125013557257,229.75,944
5.0,143.0,251.0,111.8,0.445,0.0,0.0,0.0,387.5625,405.595695676204,837.25,924,306.5833333333333,379.26428405944137,650.75,988
5.0,143.0,251.0,111.8,0.445,0.0,0.0,0.0,396.125,410.79433302146856,845.75,929,312.0416666666667,384.6502118301677,661.25,999
4.9,143.0,251.0,111.8,0.445,0.0,0.0,0.0,364.7916666666667,386.1899520676505,782.5,900,303.9791666666667,376.2446289760604,641.0,981
4.9,143.0,251.0,111.8,0.445,0.3979166666666667,0.0,0.0,362.375,387.14633139795296,783.75,888,304.2083333333333,375.4720692976976,640.5,978
5.0,143.0,251.0,111.8,0.445,0.2375,0.0,0.0,365.0833333333333,383.82519477210457,778.0,887,304.4166666666667,374.19199948992696,639.5,975
4.9,143.0,251.0,111.8,0.445,0.4479166666666666,0.0,0.0,330.9583333333333,358.75191204669994,722.0,855,297.3541666666667,366.6250034759752,630.5,965
4.8,143.0,251.0,111.8,0.445,0.45,0.0,0.0,317.4791666666667,343.03954176787266,692.0,796,295.6666666666667,364.02456857308783,619.75,950
4.9,143.0,251.0,111.8,0.445,1.1416666666666668,0.0,0.0,349.1875,380.16842047378407,768.25,871,305.1666666666667,374.70830262583934,642.25,975
3.3,143.0,251.0,111.8,0.445,16.916666666666668,0.0,29.3,168.6875,300.73754417884606,157.0,841,206.47916666666663,302.80237144461444,344.75,954
3.3,143.0,251.0,111.8,0.445,11.960416666666667,0.75,21.825,148.85416666666666,215.1306371628628,211.25,780,203.6458333333333,256.7128944853286,368.0,852
5.0,143.0,251.0,111.8,0.445,0.0,0.0,0.0,418.6666666666667,415.9831897858341,863.75,937,326.125,393.06794523907456,689.25,1017
4.8,143.0,251.0,111.8,0.445,0.6687500000000001,0.0,0.0,423.2916666666667,425.1965732299883,884.5,963,327.7916666666667,395.49021336216174,695.0,1026
4.0,143.0,251.0,111.8,0.445,3.591666666666667,0.0,2.35,323.8125,363.2701155637525,731.25,872,300.7916666666667,370.6783866265428,648.0,980
4.3,143.0,251.0,111.8,0.445,12.541666666666666,0.05,21.325,300.875,355.3175160810997,668.25,881,294.1875,363.8838753421792,537.25,979
4.0,143.0,251.0,111.8,0.445,24.68541666666667,19.6,44.6,234.3958333333333,296.78911056924284,535.0,795,256.4375,325.0709190217067,450.75,949
4.7,143.0,251.0,111.8,0.445,5.85625,0.0,7.35,315.5,369.8675438586089,754.25,878,302.9791666666667,374.9410444200263,654.5,982
4.6,143.0,251.0,111.8,0.445,7.225,0.0,0.95,385.3541666666667,386.2160948189021,802.75,893,318.6041666666667,382.0632530667816,669.75,996
4.4,143.0,251.0,111.8,0.445,14.86875,11.3,28.55,243.3125,306.92581099908625,482.5,851,271.2708333333333,330.78364334663496,602.0,940
4.8,143.0,251.0,111.8,0.445,0.1083333333333333,0.0,0.0,441.2916666666667,423.6547148042691,888.5,954,337.0833333333333,400.1812266766111,710.75,1036
4.8,143.0,251.0,111.8,0.445,0.2708333333333333,0.0,0.0,443.2083333333333,427.12865959096166,896.25,962,339.3125,402.05425463513353,716.25,1042
4.8,143.0,251.0,111.8,0.445,13.520833333333334,7.4,25.4,313.9375,340.4906601181001,629.0,837,308.4791666666667,366.88678696616296,665.5,989
4.8,143.0,251.0,111.8,0.445,6.71875,0.0,6.25,393.2708333333333,404.6310502059625,836.25,908,330.4583333333333,392.1347987039788,693.0,1016
4.2,143.0,251.0,111.8,0.445,16.516666666666666,5.25,27.75,304.8333333333333,351.501117296934,641.5,889,298.4583333333333,357.5990836256842,651.25,979
4.2,143.0,251.0,111.8,0.445,22.725,8.3,48.625,363.7708333333333,368.0233711116689,703.5,900,314.75,369.9016833148356,680.5,1005
2.2,143.0,251.0,111.8,0.445,55.56458333333333,60.1,71.5,70.125,165.23556685287673,3.5,702,167.10416666666666,224.11739321104977,245.75,814
2.6,143.0,251.0,111.8,0.445,61.72291666666666,64.7,79.125,72.08333333333333,185.5373832072014,27.25,793,157.875,237.7793206297574,229.0,895
0.7,143.0,251.0,111.8,0.445,59.302083333333336,71.65,78.80000000000001,28.791666666666668,108.93174875363393,0.0,504,79.60416666666667,91.2156060703438,150.25,266
1.7,143.0,251.0,111.8,0.445,44.41368421052632,38.0,58.05,56.73684210526316,119.84859335990195,9.0,514,129.45263157894738,168.61392186666097,209.5,615
1.9,143.0,251.0,111.8,0.445,29.026530612244898,21.4,45.4,130.44897959183675,240.48311281880152,126.0,834,144.22448979591837,197.3313906125643,230.0,827
4.1,143.0,251.0,111.8,0.445,21.4375,20.85,31.025,245.04166666666663,308.8844002131468,540.0,835,272.7083333333333,332.4034947670275,417.25,949
2.9,143.0,251.0,111.8,0.445,40.47291666666667,43.75,58.85,135.75,243.8667669035697,120.5,875,205.60416666666663,258.0074829512998,427.75,847
0.5,143.0,251.0,111.8,0.445,58.02916666666667,67.15,85.325,30.354166666666668,112.56118706433996,0.0,635,80.5,97.17367649860388,137.0,285
4.7,143.0,251.0,111.8,0.445,5.541666666666667,0.0,4.525,459.5208333333333,421.8696980228956,893.5,955,348.7291666666667,404.4042500136195,732.5,1046
4.8,143.0,251.0,111.8,0.445,10.914583333333333,0.0,8.425,460.4791666666667,426.2120633686861,897.25,960,349.9791666666667,404.5108677278388,735.0,1047
4.1,143.0,251.0,111.8,0.445,32.702083333333334,31.0,62.525,298.6041666666667,378.1020767038994,754.5,871,302.5625,377.7972498154071,636.5,999
3.4,143.0,251.0,111.8,0.445,39.63541666666666,35.95,64.35,162.77083333333334,279.6653197057141,254.75,816,223.35416666666663,294.57712132445283,376.5,886
3.3,143.0,251.0,111.8,0.445,52.99375,55.15,81.7,117.39583333333331,220.3364680011134,94.75,777,209.10416666666663,266.33775066459884,415.75,859
4.0,143.0,251.0,111.8,0.445,19.572916666666668,9.1,35.9,310.8541666666667,400.7384136222559,764.25,958,310.0625,385.1920441860856,574.0,1060
0.7,143.0,251.0,111.8,0.445,61.39375,61.55,71.65,0.125,0.8660254037844388,0.0,6,84.5625,86.19273461261105,144.5,293
2.0,143.0,251.0,111.8,0.445,50.57708333333333,47.6,61.475,2.625,15.99551133845753,0.0,110,132.83333333333334,155.46407306572277,270.0,497
4.1,143.0,251.0,111.8,0.445,22.45833333333333,18.6,40.025,212.3333333333333,306.2877477098343,400.0,836,273.6666666666667,353.4077467472847,482.75,1010
4.7,143.0,251.0,111.8,0.445,1.50625,0.0,0.0,437.6041666666667,408.949496938313,864.0,930,353.1875,401.8763256488509,735.0,1043
4.6,143.0,251.0,111.8,0.445,0.6437499999999999,0.0,0.0,435.6041666666667,398.56966286018593,845.5,905,348.1666666666667,396.0557307298704,725.0,1027
4.3,143.0,251.0,111.8,0.445,0.4604166666666667,0.0,0.0,445.1875,399.70599068485535,849.5,912,344.4375,391.8739976742416,719.25,1016
4.1,143.0,251.0,111.8,0.445,3.9125,0.0,4.475,417.7916666666667,401.6120154986748,851.75,909,343.6458333333333,390.98601431064617,720.5,1013
4.4,143.0,251.0,111.8,0.445,3.185416666666667,0.0,2.65,378.75,374.5664444081928,789.0,875,336.7291666666667,381.7465316808453,683.75,1002
4.5,143.0,251.0,111.8,0.445,3.4250000000000003,0.0,0.0,427.125,393.7018325823787,829.75,900,344.7083333333333,390.29791994328735,713.75,1013
2.5,143.0,251.0,111.8,0.445,50.06875,55.5,65.175,22.291666666666668,58.387538138964864,0.0,292,156.20833333333334,187.938192458045,240.5,652
0.2,143.0,251.0,111.8,0.445,67.73958333333333,76.94999999999999,84.6,4.208333333333333,19.410414328322908,0.0,127,61.395833333333336,64.26664519326619,121.25,177
4.6,143.0,251.0,111.8,0.445,21.3875,17.7,35.25,257.9583333333333,333.15455223328235,463.25,898,303.6458333333333,353.46428328296145,605.5,1012
2.8,143.0,251.0,111.8,0.445,22.008333333333336,13.75,31.700000000000003,185.79166666666663,254.351905524554,421.0,811,201.97916666666663,232.51982204071115,376.5,843
4.6,143.0,251.0,111.8,0.445,1.6916666666666669,0.0,0.125,434.8333333333333,387.56662204687177,819.75,902,348.25,389.9753129120497,731.25,1024
4.3,143.0,251.0,111.8,0.445,1.0104166666666667,0.0,0.0,455.4791666666667,402.36508189852367,861.25,911,353.3125,396.8028159351223,736.0,1027
4.7,143.0,251.0,111.8,0.445,9.285416666666666,0.0,3.6,385.5208333333333,377.42238822201,776.5,854,340.6875,385.22726954633896,707.0,994
3.9,143.0,251.0,111.8,0.445,5.458333333333333,0.0,6.65,346.3333333333333,337.79776987619874,654.0,899,303.5416666666667,333.74152046496926,611.0,939
4.4,143.0,251.0,111.8,0.445,3.952083333333333,0.0,5.5,420.875,376.2863116004518,782.25,896,342.9791666666667,383.4030982229413,723.0,1013
4.5,143.0,251.0,111.8,0.445,4.1937500000000005,0.0,1.125,409.5,391.0141206570314,843.75,895,347.5208333333333,395.3521990059815,733.75,1025
4.2,143.0,251.0,111.8,0.445,2.920833333333333,0.0,0.0,453.0416666666667,400.0179761031668,856.5,918,353.7291666666667,395.9211580435236,729.75,1027
4.3,143.0,251.0,111.8,0.445,11.416666666666666,0.0,14.575,422.125,388.9067396274582,824.25,877,350.25,389.2429367757202,724.25,1010
2.8,143.0,251.0,111.8,0.445,39.40833333333333,36.0,56.05,161.5625,248.0300175939589,210.25,788,232.5625,258.1492151590511,438.75,790
1.6,143.0,251.0,111.8,0.445,65.92291666666667,68.94999999999999,82.69999999999999,1.1458333333333333,5.724116891224109,0.0,37,113.375,149.8769175875055,165.0,528
0.7,143.0,251.0,111.8,0.445,66.17916666666666,69.0,78.525,0.0,0.0,0.0,0,77.875,86.22080140977977,146.75,303
0.5,143.0,251.0,111.8,0.445,70.03333333333333,71.0,81.225,0.0,0.0,0.0,0,78.9375,91.57427081046336,153.5,329
2.4,143.0,251.0,111.8,0.445,54.93958333333333,62.25,72.025,39.47916666666666,121.79875092524696,0.0,606,156.89583333333334,218.4334203623742,197.25,807
4.1,143.0,251.0,111.8,0.445,28.875,30.8,46.725,184.875,289.23461911330224,380.25,856,267.0416666666667,322.8166568992858,538.75,984
0.8,143.0,251.0,111.8,0.445,60.74166666666667,62.75,78.075,0.0,0.0,0.0,0,78.08333333333333,78.4267739056518,136.25,257
1.2,143.0,251.0,111.8,0.445,57.14375,55.3,69.44999999999999,0.0,0.0,0.0,0,105.0,117.77132548452948,152.0,431
3.3,143.0,251.0,111.8,0.445,31.86458333333333,30.95,45.85,148.95833333333334,245.23787482407147,223.0,782,221.5208333333333,239.89882526858736,446.5,680
3.9,143.0,251.0,111.8,0.445,18.135416666666668,8.1,30.65,398.4166666666667,398.7101988851494,836.0,894,344.2708333333333,384.0348354978837,717.5,1000
3.3,143.0,251.0,111.8,0.445,35.85625,37.0,47.525,124.375,199.88141431167145,184.75,660,216.1458333333333,244.7370268731216,394.5,787
0.6,143.0,251.0,111.8,0.445,69.02708333333334,70.30000000000001,76.0,0.0,0.0,0.0,0,90.72916666666669,100.465668865376,153.25,341
2.2,143.0,251.0,111.8,0.445,57.44583333333333,60.2,66.6,11.3125,30.35755452965993,0.0,147,157.04166666666666,179.79597874154803,305.75,550
2.3,143.0,251.0,111.8,0.445,55.08541666666667,58.95,74.525,56.22916666666666,161.49741313827477,0.25,802,168.16666666666666,245.2291445430852,184.5,965
0.6,143.0,251.0,111.8,0.445,61.69791666666666,66.19999999999999,81.35000000000001,0.0,0.0,0.0,0,75.10416666666667,86.73320294390034,114.25,365
2.1,143.0,251.0,111.8,0.445,28.28333333333333,16.9,60.2,232.75,328.804572365578,598.75,850,221.8333333333333,250.39342093638749,340.5,760
2.6,143.0,251.0,111.8,0.445,41.33125,42.2,55.45,51.75,139.36627083626982,0.5,655,164.25,173.93891077286605,285.0,552
1.8,143.0,251.0,111.8,0.445,40.08125,35.45,63.475,99.75,242.6597740818342,8.0,834,171.45833333333334,212.5010095929292,254.25,777
3.6,143.0,251.0,111.8,0.445,14.125,4.15,25.85,336.0,355.4204582289257,729.25,882,306.0,334.8537947071636,603.0,989
3.9,143.0,251.0,111.8,0.445,12.9875,0.0,34.225,435.8125,413.4688573649028,860.0,925,352.7916666666667,396.87293418237135,731.75,1026
3.9,143.0,251.0,111.8,0.445,0.8645833333333334,0.0,0.0,442.5,386.7359316782756,825.0,899,351.4375,388.8721775580293,722.75,1007
3.9,143.0,251.0,111.8,0.445,0.8770833333333333,0.0,0.0,462.25,399.1832352681523,858.0,907,355.0208333333333,393.24116846791895,728.75,1018
3.7,143.0,251.0,111.8,0.445,1.0916666666666666,0.0,0.0,456.8541666666667,393.4071568313155,850.75,900,351.5416666666667,389.7253783978866,719.75,1009
2.7,143.0,251.0,111.8,0.445,33.204166666666666,28.75,51.9,114.4375,239.03991532173296,59.0,794,197.5833333333333,293.4922401622588,240.5,961
3.3,143.0,251.0,111.8,0.445,26.260416666666668,26.2,36.35,170.70833333333334,247.59326274934304,331.75,816,234.5833333333333,265.8186738660144,365.75,882
2.6,143.0,251.0,111.8,0.445,57.31666666666666,59.4,72.525,52.4375,154.0365950233352,0.0,870,173.66666666666666,241.72292326381805,227.75,935
2.8,143.0,251.0,111.8,0.445,42.375,31.85,69.975,130.66666666666666,215.9689037243245,246.0,786,202.85416666666663,258.35815397805885,349.75,953
2.3,143.0,251.0,111.8,0.445,24.57708333333333,23.7,35.400000000000006,186.5208333333333,270.11297790615936,344.0,797,227.0625,253.2796290243718,409.5,847
3.1,143.0,251.0,111.8,0.445,15.918947368421051,6.4,27.5,302.8,344.2477645595615,650.0,892,301.81052631578945,346.1880651954406,666.0,952
2.1,143.0,251.0,111.8,0.445,50.71836734693877,47.1,69.3,83.3061224489796,213.4437088244456,3.0,759,151.3673469387755,194.2292131603739,229.0,619
3.1,143.0,251.0,111.8,0.445,18.95833333333333,16.9,29.75,224.16666666666663,277.9042643462744,406.75,807,241.85416666666663,253.32377647380497,498.25,679
3.7,143.0,251.0,111.8,0.445,16.243750000000002,6.7,32.1,370.5,395.2513878210525,829.75,896,331.4583333333333,379.9648896620404,714.0,999
2.7,143.0,251.0,111.8,0.445,30.65833333333333,33.0,48.9,206.1875,295.95648445588984,424.0,828,223.5,244.92664989704,406.75,728
4.1,143.0,251.0,111.8,0.445,22.90833333333333,15.2,36.65,298.375,344.1357738612245,578.5,919,299.1458333333333,341.17163519718423,621.0,975
4.1,143.0,251.0,111.8,0.445,3.333333333333333,0.0,3.6,464.6458333333333,393.09603014841,847.75,916,350.5833333333333,391.2606375867916,729.5,1019
3.6,143.0,251.0,111.8,0.445,21.1875,17.9,38.325,231.85416666666663,317.4895534943066,521.75,861,267.2083333333333,316.01097195692927,506.75,891
3.6,143.0,251.0,111.8,0.445,17.308333333333334,10.0,27.325,338.9583333333333,359.63515544988223,717.5,880,313.3125,355.6884338407493,673.75,971
2.9,143.0,251.0,111.8,0.445,36.53333333333333,30.15,70.75,184.4583333333333,303.32294133083417,404.25,837,222.75,295.5693028140058,287.75,924
4.1,143.0,251.0,111.8,0.445,17.154166666666665,10.4,20.825,359.2916666666667,350.3424439233482,729.0,897,329.875,365.6524698718774,666.25,973
4.0,143.0,251.0,111.8,0.445,1.0166666666666666,0.0,0.0,470.3125,400.1123861398861,867.75,923,355.1041666666667,398.29579725366057,736.75,1031
4.5,143.0,251.0,111.8,0.445,11.99375,1.35,24.6,433.6666666666667,390.9952567233289,847.75,904,349.0208333333333,392.1508876767638,728.5,1018
3.6,143.0,251.0,111.8,0.445,29.5375,23.85,52.475,198.47916666666663,300.9784038045547,393.25,812,268.5833333333333,322.5034938509958,494.0,958
1.9,143.0,251.0,111.8,0.445,67.1875,70.5,82.57499999999999,22.33333333333333,98.1454269066829,0.0,586,111.9375,143.59879188877215,193.25,515
3.2,143.0,251.0,111.8,0.445,43.90833333333333,43.25,50.85,73.33333333333333,161.25232419018832,31.0,738,195.375,263.90227277245657,298.0,867
6.5,143.0,251.0,111.8,0.445,12.197916666666666,3.8,22.95,379.3125,359.69988413806334,723.75,876,331.2291666666667,373.93321963717926,684.25,998
12.7,143.0,251.0,111.8,0.445,7.375,0.0,7.95,315.875,343.7539709635243,701.0,859,302.9791666666667,355.1115191684146,547.0,987
13.1,143.0,251.0,111.8,0.445,31.647916666666664,33.599999999999994,47.7,186.3958333333333,314.8155650254121,180.25,857,244.60416666666663,313.5828466042062,365.5,986
27.8,143.0,251.0,111.8,0.445,10.660416666666666,2.2,21.2,376.7291666666667,371.7615765104075,788.25,854,334.2916666666667,378.6097726275406,700.5,984
27.7,143.0,251.0,111.8,0.445,10.66875,4.8,18.075000000000003,321.8333333333333,367.3323808408188,805.0,861,322.3125,377.4862633121393,689.5,988
28.5,143.0,251.0,111.8,0.445,16.056250000000002,7.8,28.55,395.5208333333333,380.0374555775312,804.5,876,335.875,381.1883783475489,681.5,992
15.2,143.0,251.0,111.8,0.445,52.78958333333333,60.3,70.525,38.125,133.54617099428214,0.0,745,144.375,211.32083352298952,183.0,934
22.2,143.0,251.0,111.8,0.445,33.170833333333334,25.85,54.275,235.25,294.8215110948577,462.5,864,271.5833333333333,323.1335165276826,548.75,927
18.6,143.0,251.0,111.8,0.445,47.03541666666666,43.65,74.025,151.04166666666666,244.9963055156384,216.0,820,206.25,258.7229274561676,351.75,907
28.7,143.0,251.0,111.8,0.445,9.914583333333333,0.0,10.1,440.5416666666667,384.7133200871557,830.25,878,331.3958333333333,377.79138336385023,696.5,976
19.9,143.0,251.0,111.8,0.445,32.81041666666667,26.15,48.05,107.95833333333331,193.24110816936656,121.0,704,196.1875,219.3046706384289,329.5,835
29.8,143.0,251.0,111.8,0.445,5.033333333333333,0.0,6.275,450.125,403.0658372387024,861.75,914,341.4166666666667,390.3693740894006,716.0,1010
29.9,143.0,251.0,111.8,0.445,2.1666666666666665,0.0,0.0,459.7708333333333,403.6200678004077,866.75,920,340.8958333333333,390.6019489652618,716.0,1010
29.3,143.0,251.0,111.8,0.445,3.008333333333333,0.0,0.0,450.4375,398.7054000269352,854.5,910,339.4166666666667,389.36401134842106,713.5,1007
22.0,143.0,251.0,111.8,0.445,38.59791666666667,35.25,62.075,182.66666666666663,265.3425993606397,283.5,723,238.0208333333333,284.62498578912744,487.25,844
7.4,143.0,251.0,111.8,0.445,70.73333333333333,73.55,86.375,2.7916666666666665,15.18672199069618,0.0,104,82.6875,92.57869711534326,148.75,283
13.5,143.0,251.0,111.8,0.445,69.05,76.94999999999999,86.025,11.8125,31.804359563337258,0.0,156,116.35416666666669,168.30272745079293,155.0,580
19.5,143.0,251.0,111.8,0.445,38.21458333333333,26.2,73.45,162.66666666666666,260.87254027494646,346.0,769,200.2083333333333,272.7176825898224,283.25,863
31.6,143.0,251.0,111.8,0.445,0.7104166666666667,0.0,0.0,422.7708333333333,392.2320871563614,826.25,895,332.9166666666667,384.6679050338364,699.5,998
31.3,143.0,251.0,111.8,0.445,0.2020833333333333,0.0,0.0,424.6666666666667,387.9024517281859,832.25,893,328.2916666666667,380.9350175405938,690.25,987
30.5,143.0,251.0,111.8,0.445,3.65,0.0,0.0,402.375,376.4123262616438,790.75,858,321.2291666666667,371.9738746021349,672.5,965
30.7,143.0,251.0,111.8,0.445,3.358333333333333,0.0,0.0,406.9583333333333,387.1032056751424,812.75,880,324.7708333333333,376.6333077316819,681.75,978
30.7,143.0,251.0,111.8,0.445,5.341666666666666,0.0,3.725,375.3958333333333,369.1200427228469,778.5,839,319.6458333333333,371.4671595451842,670.0,963
30.2,143.0,251.0,111.8,0.445,17.395833333333332,16.8,31.675,307.875,347.0402285222362,711.25,805,306.6458333333333,361.26995208589074,646.75,949
22.5,143.0,251.0,111.8,0.445,32.03125,34.8,44.675,194.54166666666663,294.85459513038546,369.75,772,242.8125,305.833264005635,413.5,928
20.9,143.0,251.0,111.8,0.445,32.641666666666666,25.5,50.85,183.5833333333333,293.55646333051595,353.25,787,207.3333333333333,295.17844104327406,277.25,933
10.6,143.0,251.0,111.8,0.445,60.95416666666667,67.65,76.275,27.6875,91.08802295325064,0.0,507,102.08333333333331,141.18854653887072,188.5,508
12.5,143.0,251.0,111.8,0.445,60.74583333333334,60.95,79.925,16.166666666666668,64.52950284628459,0.0,420,119.45833333333331,168.95006921136442,177.5,627
30.3,143.0,251.0,111.8,0.445,15.5625,15.85,24.8,278.4583333333333,299.4078523631897,551.5,779,274.875,316.10734946055703,610.75,848
24.6,143.0,251.0,111.8,0.445,32.84375,18.85,68.92500000000001,214.60416666666663,330.26622012019675,402.25,835,238.22916666666663,332.3300230758405,306.75,950
21.3,143.0,251.0,111.8,0.445,57.33541666666667,64.65,79.975,116.52083333333331,240.03971210307023,70.5,812,179.97916666666666,247.9139769804629,326.5,939
19.4,143.0,251.0,111.8,0.445,36.09166666666667,39.3,52.975,163.60416666666666,269.18661877394715,214.25,816,210.79166666666663,261.53157397223987,410.25,890
26.9,143.0,251.0,111.8,0.445,31.68541666666667,23.0,59.175,207.75,287.85764064307165,327.0,829,243.6458333333333,291.2516999919948,528.0,909
34.6,143.0,251.0,111.8,0.445,22.885416666666668,0.0,43.55,373.1666666666667,395.9011983629858,819.0,886,308.7708333333333,371.0940260263997,660.25,960
30.1,143.0,251.0,111.8,0.445,21.310416666666665,5.4,28.8,317.875,342.25277612600524,680.25,840,286.7708333333333,342.2873770575068,577.25,936
26.6,143.0,251.0,111.8,0.445,50.74791666666667,63.35,72.95,180.04166666666666,286.20762872011056,403.0,876,220.7708333333333,318.63527068884,411.0,885
22.8,143.0,251.0,111.8,0.445,39.71041666666667,45.6,62.375,145.83333333333334,239.1495867081836,249.25,750,181.25,222.3694931625328,346.25,680
25.8,143.0,251.0,111.8,0.445,37.391666666666666,37.8,54.9,92.1875,183.6011700062382,77.75,780,179.33333333333334,225.57947444477333,366.5,774
14.1,143.0,251.0,111.8,0.445,39.78333333333334,41.150000000000006,62.025,40.0,109.73701638898996,4.5,531,122.10416666666669,155.61767656299605,246.0,612
38.7,143.0,251.0,111.8,0.445,22.82708333333333,10.7,44.225,376.5833333333333,399.1551094730464,836.0,915,312.4375,378.14715734272414,662.75,981
29.2,143.0,251.0,111.8,0.445,17.508333333333333,2.25,37.5,196.5833333333333,311.4968551689436,342.25,862,210.16666666666663,274.7718073225322,342.5,860
5.8,143.0,251.0,111.8,0.445,63.90208333333334,67.55,80.85,0.5416666666666666,2.8205803939730645,0.0,18,62.9375,82.88120343587394,105.5,357
13.4,143.0,251.0,111.8,0.445,70.57291666666667,66.55,89.25,0.2916666666666667,1.543115573688136,0.0,10,104.39583333333331,134.6402202851723,185.5,425
1.7,143.0,251.0,111.8,0.445,82.90833333333333,84.55,89.325,0.0,0.0,0.0,0,37.47916666666666,45.63033219594239,68.0,137
17.4,143.0,251.0,111.8,0.445,60.01875,63.45,73.14999999999999,26.8125,80.1418041760712,3.25,460,130.66666666666666,164.4049661895936,236.75,526
20.3,143.0,251.0,111.8,0.445,57.76041666666666,60.1,68.75,28.1875,101.01119724112326,0.0,601,130.89583333333334,199.56391175732784,192.0,826
40.4,143.0,251.0,111.8,0.445,31.402083333333334,28.65,58.725,306.2083333333333,374.59458700030495,756.0,835,286.5833333333333,362.7922348586844,624.0,937
29.9,143.0,251.0,111.8,0.445,29.297916666666666,30.1,46.025,182.60416666666663,290.22483870879506,334.0,824,228.54166666666663,301.5899681110899,491.0,891
31.0,143.0,251.0,111.8,0.445,23.197916666666668,20.35,41.075,235.9375,315.28895266122595,389.75,836,248.29166666666663,314.45711126113054,553.25,917
20.8,143.0,251.0,111.8,0.445,40.01041666666666,50.7,58.325,65.58333333333333,191.49155120891672,0.0,799,151.91666666666666,236.48515164879723,234.75,862
15.0,143.0,251.0,111.8,0.445,42.63125,44.4,61.55,47.60416666666666,119.66028858029956,2.5,479,125.875,177.61356870248974,169.5,662
42.3,143.0,251.0,111.8,0.445,4.385416666666667,0.0,0.0,351.1875,376.7954835665765,760.5,871,291.8541666666667,361.6715325113078,613.25,943
42.2,143.0,251.0,111.8,0.445,2.94375,0.0,0.0,382.3541666666667,399.396592192034,819.75,904,295.9166666666667,364.89717778383806,631.5,950
42.1,143.0,251.0,111.8,0.445,1.1020833333333333,0.0,0.0,383.0833333333333,400.5545535312387,828.5,901,294.3541666666667,363.5833768163268,631.5,945
