,production,p_per_m2,p_max,panel_area,facade_area,total_panel_area,exploitation_ratio,air_temp_mean,air_temp_max,clearsky_ghi_mean,clearsky_gti_mean,cloud_opacity_mean,ghi_mean,ghi_max,gti_mean,gti_max,precipitable_water_mean,precipitable_water_min,precipitable_water_max,precipitation_rate_mean,precipitation_rate_min,precipitation_rate_max,relative_humidity_mean,relative_humidity_min,relative_humidity_max,surface_pressure_mean,surface_pressure_min,surface_pressure_max,wind_direction_100m_mean,wind_direction_100m_min,wind_direction_100m_max,wind_speed_100m_mean,wind_speed_100m_min,wind_speed_100m_max
2390,11.3,143.0,210,1.72,243.0,111.8,0.46,3.75,6,64.83333333333333,133.75,44.77916666666667,35.708333333333336,196,38.3125,238,10.23125,8.8,11.1,0.05,0.0,0.2,86.89583333333333,79.6,97.0,1005.3625,1003.9,1009.3,202.5,180,341,4.9375,0.7,7.5
2391,7.8,143.0,210,1.72,243.0,111.8,0.46,2.5625,4,65.1875,135.6875,66.63541666666667,31.77083333333333,183,34.020833333333336,194,8.9,7.9,12.4,0.03125,0.0,0.5,87.90833333333335,76.8,98.6,1013.60625,1009.6,1016.3,192.4583333333333,0,358,3.4770833333333333,0.1,8.3
2392,26.1,143.0,210,1.72,243.0,111.8,0.46,3.8958333333333335,6,64.89583333333333,135.33333333333334,59.41041666666666,48.020833333333336,309,76.35416666666667,604,10.375,7.5,18.5,0.0895833333333333,0.0,0.8,85.17916666666666,76.4,91.0,1010.2375,1001.3,1015.1,193.8958333333333,141,241,6.527083333333334,4.8,8.8
2393,1.0,143.0,210,1.72,243.0,111.8,0.46,4.541666666666667,6,57.145833333333336,107.54166666666669,82.73541666666667,18.875,107,18.229166666666668,103,13.541666666666666,10.2,20.1,0.2291666666666666,0.0,1.1,91.78541666666666,88.0,95.1,1001.3333333333334,1000.5,1003.9,206.4583333333333,174,262,5.285416666666666,2.3,8.8
2394,24.1,143.0,210,1.72,243.0,111.8,0.46,3.6875,5,60.520833333333336,121.47916666666669,48.5625,43.645833333333336,293,68.64583333333333,564,10.020833333333334,8.8,11.5,0.0416666666666666,0.0,0.3,85.8875,76.2,95.0,1007.0791666666668,1004.1,1008.6,220.0208333333333,185,262,5.345833333333334,2.7,7.7
2395,1.1,143.0,210,1.72,243.0,111.8,0.46,2.3541666666666665,4,60.0,123.35416666666669,67.97291666666666,18.416666666666668,105,17.791666666666668,102,11.7625,6.2,14.5,0.3020833333333333,0.0,1.0,87.53541666666666,82.6,94.0,997.4458333333332,992.8,1004.1,201.7708333333333,146,256,7.258333333333333,4.5,9.4
2396,9.7,143.0,210,1.72,243.0,111.8,0.46,3.3541666666666665,4,60.22916666666666,124.125,54.90625,27.916666666666668,182,35.3125,366,11.466666666666669,9.6,13.0,0.1395833333333333,0.0,0.4,90.0125,85.1,92.3,1016.9479166666666,1004.1,1026.5,255.41666666666663,210,292,4.2125,2.9,7.9
2397,2.3,143.0,210,1.72,243.0,111.8,0.46,3.2916666666666665,5,60.41666666666666,130.95833333333334,38.177083333333336,26.229166666666668,142,25.6875,137,18.92083333333333,10.0,23.8,0.0375,0.0,0.2,85.85000000000001,78.7,92.7,1028.0666666666666,1026.5,1029.1,196.4583333333333,185,215,5.410416666666666,3.6,6.7
2398,41.6,143.0,210,1.72,243.0,111.8,0.46,5.0625,8,60.72916666666666,130.54166666666666,31.22083333333333,58.10416666666666,292,119.39583333333331,583,15.9,10.4,23.2,0.0,0.0,0.0,90.24166666666667,80.9,95.3,1029.0333333333333,1028.4,1029.9,169.75,22,268,1.64375,0.2,3.8
2399,23.1,143.0,210,1.72,243.0,111.8,0.46,4.125,6,58.5,123.35416666666669,59.39375,36.625,233,41.91666666666666,380,15.85,10.0,19.8,0.0,0.0,0.0,93.24791666666664,83.6,98.6,1029.36875,1028.3,1031.4,247.6458333333333,6,358,3.2270833333333333,1.4,5.1
2400,0.5,143.0,210,1.72,243.0,111.8,0.46,4.979166666666667,6,57.645833333333336,119.9375,54.94583333333333,15.375,72,14.916666666666666,70,15.714583333333332,10.2,18.4,0.0,0.0,0.0,94.00833333333333,87.1,99.3,1032.9208333333331,1031.4,1035.2,25.625,0,56,1.525,0.1,2.6
2401,5.0,143.0,210,1.72,243.0,111.8,0.46,4.708333333333333,7,59.083333333333336,125.0625,33.858333333333334,26.229166666666668,150,32.1875,264,13.65625,10.4,19.3,0.0,0.0,0.0,88.07916666666667,75.9,93.7,1036.8229166666667,1035.2,1038.0,62.3125,17,135,1.91875,0.1,5.0
2402,50.1,143.0,210,1.72,243.0,111.8,0.46,4.1875,7,61.75,134.83333333333334,0.21875,61.47916666666666,297,133.29166666666666,601,9.414583333333333,7.2,15.3,0.0,0.0,0.0,89.03541666666666,81.2,92.0,1037.475,1036.8,1037.9,46.4375,37,58,4.245833333333334,2.4,6.0
2403,11.0,143.0,210,1.72,243.0,111.8,0.46,2.1666666666666665,4,60.79166666666666,133.0,40.9375,31.6875,173,31.14583333333333,167,10.329166666666667,9.6,11.1,0.0,0.0,0.0,92.54791666666668,83.5,98.4,1036.2104166666666,1034.8,1037.6,36.41666666666666,19,52,3.929166666666666,1.8,6.2
2404,0.4,143.0,210,1.72,243.0,111.8,0.46,1.5833333333333333,2,58.770833333333336,123.6875,31.683333333333334,41.91666666666666,214,52.04166666666666,292,9.0875,8.1,10.4,0.0,0.0,0.0,95.7125,91.9,97.9,1030.7229166666666,1027.0,1035.1,249.22916666666663,3,357,1.3229166666666667,0.3,2.4
2405,2.4,143.0,210,1.72,243.0,111.8,0.46,2.645833333333333,6,60.47916666666666,129.5,48.51666666666667,20.20833333333333,108,19.5625,104,7.258333333333333,4.2,9.4,0.0,0.0,0.0,88.52083333333333,74.9,97.9,1025.6895833333333,1024.7,1027.0,100.5,6,359,3.0666666666666664,0.8,5.2
2406,38.9,143.0,210,1.72,243.0,111.8,0.46,-1.7708333333333333,1,63.583333333333336,141.0625,30.65833333333333,53.72916666666666,293,103.91666666666669,595,4.35625,4.2,4.6,0.0,0.0,0.0,86.01875,75.3,90.7,1024.0854166666666,1023.2,1025.4,60.41666666666666,47,96,3.310416666666667,2.0,4.6
2407,34.2,143.0,210,1.72,243.0,111.8,0.46,-3.3125,0,63.9375,142.08333333333334,39.625,51.395833333333336,291,94.9375,600,4.035416666666666,3.6,5.4,0.0,0.0,0.0,86.70833333333333,78.8,91.2,1024.0270833333334,1021.3,1025.9,128.72916666666666,85,181,2.2416666666666667,1.4,4.7
2408,3.5,143.0,210,1.72,243.0,111.8,0.46,1.9375,7,56.458333333333336,118.04166666666669,60.48541666666667,24.375,160,24.14583333333333,155,14.345833333333331,5.6,21.4,0.0083333333333333,0.0,0.1,74.75,68.1,82.3,1015.9520833333332,1012.1,1021.6,203.66666666666663,184,220,7.54375,5.6,8.7
2409,0.5,143.0,210,1.72,243.0,111.8,0.46,7.604166666666667,9,56.395833333333336,118.95833333333331,80.14166666666667,12.9375,63,12.4375,61,21.566666666666663,20.1,23.2,0.35,0.0,1.5,86.14791666666667,77.1,94.7,1008.6083333333332,1005.6,1012.0,212.0625,199,219,7.15625,4.3,9.0
2410,1.6,143.0,210,1.72,243.0,111.8,0.46,7.770833333333333,9,55.85416666666666,115.66666666666669,81.78125,18.08333333333333,119,17.458333333333332,115,19.48333333333333,18.4,21.9,0.2708333333333333,0.1,0.6,94.97708333333333,92.2,100.0,1005.4604166666668,1004.6,1006.5,168.60416666666666,44,228,4.0,0.6,6.8
2411,0.8,143.0,210,1.72,243.0,111.8,0.46,5.8125,7,53.958333333333336,107.85416666666669,68.23125,17.5625,103,16.9375,99,18.85833333333333,17.3,20.4,0.3166666666666667,0.0,0.8,96.56041666666664,93.3,100.0,1006.2,1005.3,1007.4,143.35416666666666,5,201,3.4458333333333333,0.5,6.6
2412,13.0,143.0,210,1.72,243.0,111.8,0.46,7.833333333333333,9,57.875,122.66666666666669,52.84166666666667,33.895833333333336,221,47.395833333333336,353,17.820833333333333,14.1,21.3,0.2166666666666666,0.0,1.2,91.24375,83.3,95.1,1002.9583333333334,1001.4,1005.6,186.2083333333333,157,204,6.670833333333333,3.7,9.3
2413,3.0,143.0,210,1.72,243.0,111.8,0.46,10.083333333333334,12,57.708333333333336,123.91666666666669,65.50208333333333,19.666666666666668,94,19.041666666666668,91,19.35833333333333,16.0,22.6,0.4416666666666666,0.0,1.7,84.28333333333333,76.9,91.4,1000.8291666666668,998.0,1005.3,218.4375,178,249,10.039583333333333,8.1,11.8
2414,0.6,143.0,210,1.72,243.0,111.8,0.46,9.895833333333334,14,57.22916666666666,121.33333333333331,79.24583333333334,18.33333333333333,106,17.6875,103,22.9875,15.6,32.2,0.2770833333333333,0.0,0.9,87.80624999999999,78.2,94.5,1011.0375,1005.6,1016.1,222.54166666666663,196,245,7.277083333333334,5.1,10.4
2415,6.6,143.0,210,1.72,243.0,111.8,0.46,13.375,15,58.75,127.3125,59.00625,26.916666666666668,156,26.729166666666668,154,23.45833333333333,18.1,28.2,0.13125,0.0,0.6,88.40416666666665,84.2,91.7,1021.5583333333334,1016.2,1024.7,220.54166666666663,214,238,6.564583333333334,5.2,8.1
2416,38.3,143.0,210,1.72,243.0,111.8,0.46,9.9375,14,61.083333333333336,134.22916666666666,15.575,51.583333333333336,290,96.45833333333331,585,16.96875,13.9,18.6,0.0,0.0,0.0,87.51041666666667,75.9,92.8,1024.6166666666666,1022.9,1027.8,210.22916666666663,192,232,5.24375,3.4,7.1
2417,46.8,143.0,210,1.72,243.0,111.8,0.46,8.291666666666666,13,60.4375,130.35416666666666,20.675,58.66666666666666,276,123.625,558,16.460416666666667,12.2,18.7,0.0,0.0,0.0,87.71875,73.1,94.4,1026.94375,1024.5,1028.8,199.8958333333333,180,225,4.33125,2.9,6.0
2418,8.7,143.0,210,1.72,243.0,111.8,0.46,8.375,13,60.25,128.64583333333334,65.56666666666666,26.20833333333333,179,31.89583333333333,316,16.118750000000002,11.9,20.4,0.0041666666666666,0.0,0.1,75.97500000000001,63.0,90.6,1020.7291666666666,1019.1,1024.4,212.0625,195,230,8.0,5.4,11.1
2419,2.5,143.0,210,1.72,243.0,111.8,0.46,11.520833333333334,13,60.54166666666666,129.125,78.38541666666667,26.95833333333333,139,26.729166666666668,135,20.047916666666666,16.4,25.3,0.2791666666666667,0.0,1.0,75.03750000000001,67.9,82.7,1016.5354166666666,1008.2,1020.1,221.91666666666663,205,237,8.93125,7.8,11.0
2420,0.1,143.0,210,1.72,243.0,111.8,0.46,9.479166666666666,13,58.4375,120.72916666666669,89.09375,10.854166666666666,66,10.5,64,23.9625,16.7,28.0,0.8666666666666667,0.1,1.9,84.11458333333333,69.2,90.6,1001.2291666666666,997.7,1007.8,237.85416666666663,210,318,8.581249999999999,1.5,12.9
2421,16.1,143.0,210,1.72,243.0,111.8,0.46,3.625,6,64.66666666666667,136.58333333333334,65.425,37.8125,243,49.145833333333336,440,9.41875,5.2,16.4,0.1229166666666666,0.0,0.6,74.37291666666667,59.4,85.1,1010.3541666666666,1001.8,1016.1,257.9375,210,290,6.558333333333334,4.5,8.4
2422,17.3,143.0,210,1.72,243.0,111.8,0.46,2.1041666666666665,4,63.79166666666666,132.91666666666666,46.61875,39.375,209,53.3125,400,8.647916666666667,7.3,10.7,0.0645833333333333,0.0,0.3,89.27708333333334,80.0,98.5,1019.9416666666666,1016.2,1022.1,246.47916666666663,188,307,2.908333333333333,0.7,4.8
2423,1.2,143.0,210,1.72,243.0,111.8,0.46,1.3958333333333333,4,63.083333333333336,130.375,61.93125,21.541666666666668,111,20.83333333333333,107,9.904166666666669,7.5,12.8,0.1145833333333333,0.0,0.5,88.81666666666666,81.8,94.7,1017.8208333333332,1012.2,1021.2,200.29166666666663,185,216,7.272916666666667,4.6,9.1
2424,8.2,143.0,210,1.72,243.0,111.8,0.46,3.6666666666666665,5,63.85416666666666,130.75,69.98125,31.95833333333333,162,36.9375,242,12.064583333333331,7.0,16.9,0.3145833333333333,0.0,1.3,80.85625,67.9,91.0,1010.2416666666668,996.7,1017.5,218.79166666666663,186,282,9.095833333333331,6.3,12.2
2425,19.2,143.0,210,1.72,243.0,111.8,0.46,4.041666666666667,5,62.625,124.16666666666669,62.62291666666667,40.5,292,56.85416666666666,542,11.38125,9.2,16.2,0.3583333333333333,0.0,1.4,86.47708333333333,78.8,96.5,1004.1854166666668,996.1,1010.5,236.0625,201,278,6.679166666666667,2.1,12.4
2426,29.9,143.0,210,1.72,243.0,111.8,0.46,2.0416666666666665,4,65.95833333333333,134.9375,37.69375,52.35416666666666,311,89.375,599,8.377083333333333,7.6,9.2,0.0,0.0,0.0,91.71458333333334,79.4,97.2,1020.7791666666668,1010.8,1029.4,113.3125,1,353,2.9729166666666664,1.8,4.9
2427,26.9,143.0,210,1.72,243.0,111.8,0.46,0.6875,4,68.39583333333333,142.1875,27.441666666666663,61.79166666666666,315,114.875,602,7.135416666666667,5.4,8.3,0.0,0.0,0.0,88.29583333333333,74.2,95.9,1032.19375,1029.6,1035.0,52.0625,28,68,3.752083333333333,2.5,4.6
2428,51.6,143.0,210,1.72,243.0,111.8,0.46,-0.7083333333333334,3,69.22916666666667,144.83333333333334,4.645833333333333,68.85416666666667,321,142.33333333333334,623,7.962499999999999,5.7,10.4,0.0,0.0,0.0,84.04375,68.3,91.3,1037.8833333333334,1035.0,1040.5,44.0625,30,66,3.1437500000000003,2.0,4.2
2429,26.3,143.0,210,1.72,243.0,111.8,0.46,-0.8541666666666666,3,69.77083333333333,145.22916666666666,16.745833333333334,52.04166666666666,271,90.29166666666669,529,12.20625,9.5,15.3,0.0,0.0,0.0,88.12708333333335,77.0,92.3,1039.9541666666669,1038.5,1041.0,37.9375,28,51,2.475,1.0,3.5
2430,24.9,143.0,210,1.72,243.0,111.8,0.46,0.4583333333333333,7,70.08333333333333,145.75,29.33125,42.270833333333336,209,53.6875,348,14.025,10.8,15.0,0.0,0.0,0.0,87.33541666666667,67.3,95.7,1035.4375,1031.8,1038.2,162.6875,9,327,0.9041666666666668,0.2,2.2
2431,1.4,143.0,210,1.72,243.0,111.8,0.46,-1.2708333333333333,2,72.02083333333333,148.4375,32.2125,19.5,81,19.0,79,10.475,9.5,10.8,0.0,0.0,0.0,92.00416666666666,83.4,95.0,1027.8729166666667,1025.0,1031.4,75.14583333333333,32,220,1.6666666666666667,0.4,2.7
2432,5.4,143.0,210,1.72,243.0,111.8,0.46,0.125,2,71.14583333333333,141.64583333333334,52.42291666666667,30.95833333333333,164,31.041666666666668,158,10.7625,8.1,13.8,0.0291666666666666,0.0,0.2,87.67916666666667,81.3,94.3,1029.1395833333331,1025.3,1033.5,234.54166666666663,210,263,4.477083333333334,3.2,5.4
2433,4.6,143.0,210,1.72,243.0,111.8,0.46,2.7916666666666665,5,71.79166666666667,143.54166666666666,55.31666666666666,21.33333333333333,119,20.58333333333333,115,13.99375,12.5,16.2,0.025,0.0,0.1,86.19166666666666,80.5,93.2,1035.79375,1033.8,1037.7,238.47916666666663,225,268,3.7916666666666665,2.2,5.1
2434,26.0,143.0,210,1.72,243.0,111.8,0.46,3.6875,6,73.70833333333333,146.6875,26.73958333333333,49.1875,281,69.04166666666667,527,11.389583333333334,8.6,14.5,0.0,0.0,0.0,86.49791666666665,74.0,96.3,1036.2666666666669,1033.6,1037.9,98.14583333333331,3,350,3.647916666666666,1.3,5.2
2435,30.8,143.0,210,1.72,243.0,111.8,0.46,2.3125,4,72.0625,138.14583333333334,35.62708333333333,49.020833333333336,311,81.0625,571,10.614583333333334,7.7,14.7,0.0333333333333333,0.0,0.4,80.20416666666667,74.9,87.5,1028.1958333333334,1025.8,1033.1,204.3958333333333,129,230,5.5125,3.4,7.1
2436,2.2,143.0,210,1.72,243.0,111.8,0.46,2.270833333333333,4,74.02083333333333,141.85416666666666,57.0375,19.64583333333333,83,19.166666666666668,80,9.995833333333334,8.0,14.5,0.1374999999999999,0.0,0.5,87.95625,80.7,95.6,1028.2104166666666,1025.9,1032.0,274.0,226,308,5.283333333333333,3.8,6.9
2437,20.9,143.0,210,1.72,243.0,111.8,0.46,1.3541666666666667,4,75.95833333333333,145.54166666666666,46.96875,49.625,278,62.4375,422,10.38125,7.9,13.3,0.0145833333333333,0.0,0.1,82.67083333333333,68.1,90.2,1033.8666666666666,1032.0,1034.9,295.2708333333333,227,336,3.0083333333333333,1.7,4.1
2438,4.1,143.0,210,1.72,243.0,111.8,0.46,2.895833333333333,5,74.6875,140.3125,56.114583333333336,28.77083333333333,179,29.39583333333333,248,13.810416666666669,11.6,15.2,0.0395833333333333,0.0,0.1,84.91458333333334,76.5,91.3,1034.825,1033.8,1035.7,238.3125,224,248,2.6625,1.6,4.0
2439,2.5,143.0,210,1.72,243.0,111.8,0.46,3.2916666666666665,6,79.45833333333333,152.52083333333334,51.17083333333333,23.0625,125,22.33333333333333,121,10.2875,9.2,11.6,0.0,0.0,0.0,85.16458333333334,71.6,94.3,1034.4729166666666,1033.5,1035.7,104.625,11,351,2.9,1.0,5.2
2440,56.7,143.0,210,1.72,243.0,111.8,0.46,0.7916666666666666,5,82.0,159.27083333333334,2.4625,81.04166666666667,360,156.35416666666666,659,10.05,9.4,10.4,0.0,0.0,0.0,84.48125,69.7,91.3,1032.8083333333334,1032.2,1033.4,93.6875,74,185,1.98125,1.1,3.4
2441,45.2,143.0,210,1.72,243.0,111.8,0.46,0.5416666666666666,5,84.04166666666667,162.89583333333334,20.729166666666668,75.27083333333333,361,130.41666666666666,656,9.391666666666667,8.8,10.1,0.0,0.0,0.0,85.45,69.8,96.4,1032.89375,1032.3,1033.6,207.1875,125,290,1.3604166666666666,0.1,2.5
2442,0.5,143.0,210,1.72,243.0,111.8,0.46,-0.8958333333333334,0,82.625,153.22916666666666,51.99166666666667,15.5625,58,15.020833333333334,56,8.03125,7.0,9.6,0.0,0.0,0.0,93.79791666666668,89.0,96.9,1033.2416666666666,1032.5,1034.0,291.5416666666667,256,322,2.06875,1.7,2.8
2443,2.2,143.0,210,1.72,243.0,111.8,0.46,0.5625,3,86.125,161.8125,60.96041666666667,25.125,110,24.229166666666668,106,9.975,6.6,18.2,0.0999999999999999,0.0,0.6,87.41666666666667,79.1,95.0,1030.80625,1029.2,1032.4,241.0,223,276,4.739583333333333,2.2,6.7
2444,24.2,143.0,210,1.72,243.0,111.8,0.46,3.458333333333333,5,87.39583333333333,164.54166666666666,50.84791666666666,57.16666666666666,325,79.52083333333333,542,10.427083333333334,7.8,13.7,0.0208333333333333,0.0,0.2,88.35000000000001,78.7,94.5,1035.4458333333334,1031.8,1037.3,243.8125,199,270,4.770833333333333,3.4,6.5
2445,3.7,143.0,210,1.72,243.0,111.8,0.46,3.7708333333333335,6,87.3125,162.75,54.275000000000006,28.979166666666668,128,28.041666666666668,124,13.802083333333334,11.4,16.2,0.0520833333333333,0.0,0.2,83.8875,77.7,90.7,1031.9229166666669,1029.4,1035.5,221.5,205,240,7.452083333333333,4.7,9.3
2446,37.1,143.0,210,1.72,243.0,111.8,0.46,5.375,8,89.89583333333333,165.54166666666666,26.910416666666663,72.6875,374,108.83333333333331,645,9.73125,7.6,13.1,0.04375,0.0,0.3,77.63333333333334,57.2,90.7,1028.98125,1023.4,1031.4,275.9166666666667,213,321,4.504166666666666,1.0,8.7
2447,12.0,143.0,210,1.72,243.0,111.8,0.46,4.479166666666667,6,86.29166666666667,150.625,62.63958333333333,41.625,231,41.66666666666666,230,11.064583333333331,9.0,14.0,0.25625,0.0,1.0,78.25833333333334,65.1,90.0,1016.7145833333334,1014.1,1022.9,258.5,212,299,9.095833333333331,3.9,10.8
2448,2.9,143.0,210,1.72,243.0,111.8,0.46,3.625,6,91.1875,164.8125,60.583333333333336,28.89583333333333,121,27.875,117,13.95625,9.7,18.7,0.225,0.0,0.8,82.15416666666667,75.5,91.4,1021.1895833333332,1017.7,1024.8,246.9375,206,299,8.695833333333333,6.2,10.9
2449,2.4,143.0,210,1.72,243.0,111.8,0.46,7.791666666666667,9,89.75,157.9375,67.30208333333333,30.3125,160,29.27083333333333,154,17.8125,15.0,20.3,0.35625,0.1,0.8,89.72500000000001,84.4,95.3,1021.4979166666668,1017.6,1024.8,262.8541666666667,234,281,6.266666666666667,3.9,8.0
2450,10.0,143.0,210,1.72,243.0,111.8,0.46,7.229166666666667,9,96.9375,174.66666666666666,53.71666666666667,53.145833333333336,264,54.458333333333336,283,13.216666666666669,9.7,20.1,0.0083333333333333,0.0,0.2,89.52708333333334,78.7,96.0,1019.48125,1015.9,1024.6,217.16666666666663,184,258,4.15,3.4,5.1
2451,10.0,143.0,210,1.72,243.0,111.8,0.46,6.479166666666667,8,97.14583333333331,172.375,51.725,45.9375,228,46.75,276,13.404166666666669,7.5,16.6,0.0958333333333333,0.0,0.9,82.93333333333334,74.4,92.1,1016.65625,1014.2,1020.3,226.2708333333333,205,299,6.966666666666666,3.3,9.6
2452,60.0,143.0,210,1.72,243.0,111.8,0.46,3.8541666666666665,8,100.83333333333331,180.10416666666666,11.772916666666667,99.29166666666669,422,175.04166666666666,717,9.075,7.2,11.2,0.0,0.0,0.0,74.84375,57.3,86.3,1024.55,1020.9,1025.9,234.85416666666663,214,291,5.702083333333333,4.5,7.6
2453,0.7,143.0,210,1.72,243.0,111.8,0.46,5.895833333333333,8,98.75,173.85416666666666,75.88333333333334,23.791666666666668,102,22.9375,98,16.364583333333332,11.3,20.6,0.75,0.0,3.2,78.54375,70.0,90.0,1015.425,1007.5,1024.4,221.54166666666663,210,257,12.177083333333334,7.8,16.3
2454,17.9,143.0,210,1.72,243.0,111.8,0.46,4.0,7,105.02083333333331,184.125,33.65208333333333,52.25,257,63.35416666666666,366,8.420833333333333,7.0,18.3,0.1291666666666666,0.0,3.2,72.27499999999999,54.6,89.6,1024.7041666666669,1008.7,1033.3,268.9375,211,298,7.285416666666666,4.5,11.4
2455,28.9,143.0,210,1.72,243.0,111.8,0.46,4.895833333333333,9,105.35416666666669,184.7083333333333,28.429166666666664,84.02083333333333,406,119.60416666666669,685,12.41875,8.1,13.9,0.0125,0.0,0.1,75.33125,64.3,89.1,1032.9708333333333,1031.9,1033.8,214.5208333333333,200,234,5.495833333333334,3.2,7.3
2456,64.5,143.0,210,1.72,243.0,111.8,0.46,6.541666666666667,14,110.9375,196.5,8.427083333333334,110.9375,454,196.5,762,10.370833333333334,8.1,13.1,0.0,0.0,0.0,73.35625,46.7,91.7,1028.9,1025.3,1032.3,200.3958333333333,183,220,4.479166666666667,3.3,6.4
2457,13.7,143.0,210,1.72,243.0,111.8,0.46,6.083333333333333,9,106.35416666666669,179.77083333333334,48.38333333333333,36.97916666666666,246,46.97916666666666,368,12.852083333333333,8.8,17.0,0.00625,0.0,0.1,76.47291666666666,69.3,83.2,1023.9645833333334,1022.4,1025.3,226.625,202,255,6.297916666666667,3.3,7.8
2458,22.6,143.0,210,1.72,243.0,111.8,0.46,4.166666666666667,7,113.75,194.9583333333333,39.62708333333333,61.395833333333336,300,79.95833333333333,513,8.606250000000001,5.3,17.3,0.0979166666666666,0.0,0.7,76.23125,58.7,88.0,1030.3770833333333,1022.4,1034.7,259.6666666666667,85,315,3.789583333333333,0.5,6.7
2459,51.1,143.0,210,1.72,243.0,111.8,0.46,1.1666666666666667,7,120.25,206.66666666666663,17.745833333333334,117.0,483,195.16666666666663,794,4.641666666666667,3.5,6.9,0.0,0.0,0.0,76.22708333333334,51.8,92.8,1028.7833333333333,1024.3,1034.1,124.14583333333331,65,197,3.2687500000000003,1.7,6.4
2460,62.3,143.0,210,1.72,243.0,111.8,0.46,4.958333333333333,12,117.85416666666669,199.47916666666663,10.545833333333333,117.85416666666669,474,199.47916666666663,770,8.46875,7.0,11.8,0.0,0.0,0.0,65.39375,43.2,86.4,1017.5020833333332,1010.6,1024.0,187.04166666666663,170,201,6.7250000000000005,4.1,8.9
2461,6.1,143.0,210,1.72,243.0,111.8,0.46,6.666666666666667,10,112.27083333333331,184.0208333333333,51.37083333333334,38.0625,162,36.770833333333336,156,15.58125,12.2,18.6,0.2166666666666666,0.0,1.1,72.64166666666667,59.9,89.2,1008.3958333333334,1007.1,1010.5,196.79166666666663,186,209,7.25625,5.8,8.6
2462,18.8,143.0,210,1.72,243.0,111.8,0.46,6.541666666666667,9,118.83333333333331,196.79166666666663,59.4375,52.22916666666666,309,63.270833333333336,440,11.84375,8.0,15.9,0.05625,0.0,0.3,77.96249999999999,62.1,89.5,1014.9145833333332,1010.5,1017.2,223.79166666666663,196,273,6.714583333333334,4.6,10.0
2463,1.1,143.0,210,1.72,243.0,111.8,0.46,8.708333333333334,12,118.77083333333331,197.6458333333333,75.76875,25.541666666666668,107,24.75,103,22.589583333333334,16.4,29.4,0.31875,0.1,0.8,82.12916666666666,68.2,86.1,1009.4104166666666,1006.5,1015.0,209.66666666666663,200,224,11.529166666666669,10.0,13.7
2464,42.9,143.0,210,1.72,243.0,111.8,0.46,11.520833333333334,13,124.1875,204.2083333333333,51.95208333333333,94.5625,423,136.25,676,14.852083333333333,10.3,26.9,0.0791666666666666,0.0,0.4,67.83333333333333,57.0,83.0,1011.9979166666668,1005.2,1017.8,247.35416666666663,208,267,11.6625,7.4,14.7
2465,4.8,143.0,210,1.72,243.0,111.8,0.46,10.9375,15,123.08333333333331,200.54166666666663,68.85833333333333,36.270833333333336,155,35.020833333333336,150,17.935416666666665,7.6,23.8,0.0583333333333333,0.0,0.6,67.33958333333332,60.4,76.8,1010.4104166666666,1004.5,1016.6,223.9583333333333,193,264,10.125,7.5,14.0
2466,55.5,143.0,210,1.72,243.0,111.8,0.46,6.895833333333333,9,129.9375,209.54166666666663,40.46458333333333,121.375,502,185.3333333333333,792,8.362499999999999,6.8,14.8,0.0020833333333333,0.0,0.1,54.275,41.3,65.2,1018.7229166666666,1013.7,1021.6,236.6458333333333,210,255,8.352083333333333,6.2,11.1
2467,5.9,143.0,210,1.72,243.0,111.8,0.46,8.041666666666666,10,127.4375,204.5208333333333,70.76041666666667,46.520833333333336,189,45.395833333333336,182,17.004166666666666,14.4,18.9,0.01875,0.0,0.2,71.29166666666667,56.4,77.4,1016.7854166666666,1008.7,1020.1,217.91666666666663,204,226,11.083333333333334,9.1,13.7
2468,15.9,143.0,210,1.72,243.0,111.8,0.46,6.645833333333333,10,122.16666666666669,182.9375,49.77916666666667,61.145833333333336,393,73.91666666666667,553,12.008333333333333,7.2,20.3,0.3999999999999999,0.0,2.4,75.1125,59.1,82.6,1010.3666666666668,1005.8,1018.3,253.375,216,287,11.391666666666666,7.4,15.7
2469,8.8,143.0,210,1.72,243.0,111.8,0.46,7.375,9,131.91666666666666,206.2708333333333,45.34166666666667,52.54166666666666,300,50.91666666666666,292,13.025,9.0,17.2,0.09375,0.0,0.4,77.51666666666667,64.1,83.9,1022.9104166666666,1018.3,1025.1,239.91666666666663,218,271,7.91875,6.4,9.7
2470,61.3,143.0,210,1.72,243.0,111.8,0.46,7.9375,12,141.45833333333334,225.54166666666663,22.647916666666664,140.08333333333334,533,222.16666666666663,821,10.789583333333333,9.0,17.1,0.0229166666666666,0.0,0.1,79.26041666666667,54.7,96.4,1025.68125,1022.3,1029.0,202.41666666666663,118,277,3.2583333333333333,0.9,9.2
2471,9.7,143.0,210,1.72,243.0,111.8,0.46,7.5,12,138.66666666666666,216.5208333333333,58.34166666666667,60.29166666666666,241,59.85416666666666,255,12.5,9.0,16.5,0.1270833333333333,0.0,1.3,73.0625,56.2,86.9,1017.4916666666668,1014.0,1022.2,216.47916666666663,187,271,7.65625,5.3,10.6
