production,p_per_m2,panel_area,facade_area,total_panel_area,exploitation_ratio,cloud_opacity_mean,cloud_opacity_q1,cloud_opacity_q2,cloud_opacity_q3,dni_mean,dni_std,dni_q3,dni_max,ghi_std,gti_mean,gti_std,gti_q3,gti_max,relative_humidity_std,relative_humidity_min
24.9,143.0,1.72,251.0,111.8,0.445,16.152083333333334,0.0,6.75,33.625,300.1666666666667,335.0594315864507,630.25,870,326.4502333831093,308.5208333333333,355.1376113015811,671.75,979,16.746017706981956,44.9
27.2,143.0,1.72,251.0,111.8,0.445,0.2770833333333333,0.0,0.0,0.0,455.1041666666667,393.4634666099733,844.75,911,354.1029020612892,349.4583333333333,392.6753820571884,719.0,1017,19.22655475641485,38.0
26.7,143.0,1.72,251.0,111.8,0.445,0.5833333333333334,0.0,0.0,0.0,476.4583333333333,410.4967907891936,885.0,939,359.77214950123306,355.6666666666667,398.71556188689215,735.0,1032,18.086875531427808,29.8
14.7,143.0,1.72,251.0,111.8,0.445,21.385416666666668,0.0,0.95,36.075,214.375,328.5216806861475,486.0,838,282.80868953390825,224.8125,303.23992721514566,323.25,967,12.9408905773973,46.1
26.8,143.0,1.72,251.0,111.8,0.445,8.0875,0.0,0.0,14.425,350.1875,362.4193912576623,753.25,827,347.3308092382524,338.5208333333333,378.7405775575843,694.75,988,21.857449088897784,28.8
24.8,143.0,1.72,251.0,111.8,0.445,17.645833333333332,0.0,6.5,26.95,351.2708333333333,339.48294474023805,704.5,856,321.874121908876,318.1041666666667,345.6927204954512,686.75,976,15.10500832822494,37.3
6.1,143.0,1.72,251.0,111.8,0.445,41.56666666666667,0.0,54.5,78.95,42.645833333333336,122.2756720785844,0.0,487,93.22648154737004,80.10416666666667,86.15380595273689,123.75,335,7.08666682095367,64.6
23.1,143.0,1.72,251.0,111.8,0.445,18.75625,0.0,0.9,35.375,240.47916666666663,359.95667526436546,645.75,877,335.55259811137023,288.7708333333333,363.7894667970504,545.0,1005,15.700076653153433,44.7
27.4,143.0,1.72,251.0,111.8,0.445,2.3604166666666666,0.0,0.0,0.775,459.4166666666667,416.62993596967954,876.5,946,364.4164065679349,361.0833333333333,399.7139846234381,744.0,1041,17.530810643222136,30.9
13.9,143.0,1.72,251.0,111.8,0.445,35.75,13.7,36.150000000000006,56.725,66.16666666666667,157.65398866455607,8.75,655,192.28810756793243,165.75,192.19665239407627,272.75,718,14.612592785258933,50.3
6.3,143.0,1.72,251.0,111.8,0.445,70.22291666666666,59.8,76.15,82.8,0.7083333333333334,3.4329959208988003,0.0,17,83.09342505417648,69.35416666666667,80.65093939206594,108.25,343,6.826138423746027,73.5
10.5,143.0,1.72,251.0,111.8,0.445,59.50833333333333,47.85,59.4,73.97500000000001,20.77083333333333,58.2168505193914,0.0,277,150.91056366918238,138.10416666666666,146.46809827418645,229.25,494,7.412465241567534,71.8
16.9,143.0,1.72,251.0,111.8,0.445,26.879166666666663,0.075,16.45,47.825,154.89583333333334,259.9374916335417,264.25,851,265.57364313703647,217.3958333333333,274.52494670839707,394.0,791,15.283376306041042,49.7
25.8,143.0,1.72,251.0,111.8,0.445,7.743749999999999,0.0,0.0,8.575,444.2083333333333,405.2427671835857,859.25,930,359.518413105229,353.8333333333333,392.493628262868,730.25,1027,18.65610663338716,36.0
7.6,143.0,1.72,251.0,111.8,0.445,41.43541666666667,13.35,38.4,69.175,0.2291666666666666,1.5877132402714709,0.0,11,99.68588965217036,92.22916666666669,96.30917403625732,151.0,385,9.64277901109103,58.1
21.8,143.0,1.72,251.0,111.8,0.445,28.9375,10.875,28.3,46.9,122.29166666666669,223.2515953418812,139.0,833,270.6325922722539,239.47916666666663,282.89408510346203,449.5,940,12.58455215787134,52.2
18.5,143.0,1.72,251.0,111.8,0.445,30.125,0.0,25.55,54.525,156.52083333333334,225.80560172303865,279.5,670,251.52770722129208,221.91666666666663,259.5597609483144,419.0,787,14.481065529347218,53.0
25.9,143.0,1.72,251.0,111.8,0.445,0.6,0.0,0.0,0.0,438.7083333333333,380.9264718424734,822.25,881,354.8250367964311,350.0208333333333,388.1457551182442,715.75,1005,16.858602619123083,46.2
23.5,143.0,1.72,251.0,111.8,0.445,15.31875,0.0,3.1,32.325,313.7083333333333,359.0793166888882,721.5,870,328.1262561610538,310.1875,356.07975775516746,525.5,996,15.61193950609096,44.1
24.8,143.0,1.72,251.0,111.8,0.445,10.739583333333334,0.0,0.4,16.975,374.4166666666667,364.9983872499103,756.75,873,341.62479937220496,336.1041666666667,368.8905297794901,684.75,991,20.128068243268498,31.0
14.3,143.0,1.72,251.0,111.8,0.445,38.72916666666666,23.85,33.45,53.3,116.16666666666669,180.71622674770816,210.25,528,212.13885456705304,184.0833333333333,213.12835342924456,361.75,715,12.077964813765323,56.9
22.2,143.0,1.72,251.0,111.8,0.445,19.410416666666663,3.15,17.75,34.875,334.9583333333333,342.86148548203886,703.75,828,334.54925747004563,330.4166666666667,357.6031815588235,699.25,944,17.405126822758625,44.8
6.4,143.0,1.72,251.0,111.8,0.445,52.40625,25.475,60.6,79.4,2.7916666666666665,12.561268287593728,0.0,63,107.06135768105428,84.95833333333333,104.08261005716592,143.25,402,8.580894785460838,63.4
24.4,143.0,1.72,251.0,111.8,0.445,19.01458333333333,0.0,4.95,36.7,261.3333333333333,350.33445013351826,675.5,852,329.25815969684083,285.1041666666667,357.91293601866863,494.0,982,16.52487272083257,50.2
24.7,143.0,1.72,251.0,111.8,0.445,8.8125,0.0,0.5,12.85,417.0208333333333,381.6438402926653,790.25,898,347.87075736512725,342.4791666666667,379.1557805700927,668.5,997,17.077207732418387,43.2
23.8,143.0,1.72,251.0,111.8,0.445,6.70625,0.0,0.8,10.5,332.7291666666667,328.3388065659664,669.5,792,334.1314233462275,327.25,359.5489195254449,687.25,946,18.08788042971637,38.4
24.7,143.0,1.72,251.0,111.8,0.445,2.28125,0.0,0.0,0.0,389.5416666666667,369.3345343004772,772.75,847,345.3820367792558,340.5833333333333,374.2974601202662,700.5,972,18.53959236145924,37.7
24.9,143.0,1.72,251.0,111.8,0.445,1.7958333333333334,0.0,0.0,0.0,382.5625,351.54013155789863,739.75,801,340.5592078109513,335.1666666666667,369.7141122850128,687.0,961,15.127489977328825,44.3
25.7,143.0,1.72,251.0,111.8,0.445,0.6166666666666667,0.0,0.0,0.0,480.125,407.69317963807566,881.0,929,361.69679908465474,357.9791666666667,397.0939912093986,736.0,1026,12.341296068585434,28.7
25.4,143.0,1.72,251.0,111.8,0.445,0.75625,0.0,0.0,0.0,482.1458333333333,411.15369542163336,888.5,935,363.7627961971415,359.9166666666667,399.24390419324,741.0,1032,16.01854518655226,26.8
25.1,143.0,1.72,251.0,111.8,0.445,0.9,0.0,0.0,0.0,425.8958333333333,377.4148482000198,805.5,863,349.3297127742648,344.9166666666667,381.513661300438,710.5,990,16.621928074318014,30.7
25.9,143.0,1.72,251.0,111.8,0.445,19.021052631578947,0.0,15.6,30.75,210.23157894736843,290.40629838400093,536.5,750,307.4950132972688,277.5157894736842,328.9928817427544,580.0,938,14.52337560520159,34.3
26.3,143.0,1.72,251.0,111.8,0.445,4.812244897959183,0.0,0.0,3.2,410.9795918367347,381.2926200109699,795.0,888,354.3580463316729,341.6326530612245,386.68116139557577,692.0,1013,14.437621218974591,25.8
27.5,143.0,1.72,251.0,111.8,0.445,4.297916666666667,0.0,0.0,1.8,410.3333333333333,403.2041525734604,853.25,902,358.96483793804447,353.2291666666667,390.5460574131979,730.75,1016,12.805760941774308,27.6
26.3,143.0,1.72,251.0,111.8,0.445,1.0458333333333334,0.0,0.0,0.0,464.2708333333333,405.5286405177097,873.0,917,360.84946813384977,356.9791666666667,396.0625616594264,738.25,1025,12.617089720461866,22.5
25.8,143.0,1.72,251.0,111.8,0.445,4.785416666666666,0.0,0.0,0.9,447.75,390.3298386989181,857.5,910,352.7767807035295,346.8333333333333,388.848290349593,724.5,1010,19.51205801040522,18.8
22.6,143.0,1.72,251.0,111.8,0.445,14.55625,0.0,10.85,23.425,177.375,250.41630232092533,272.0,781,274.0454152648053,254.625,290.1215904307064,428.5,957,13.708822125843422,26.7
16.1,143.0,1.72,251.0,111.8,0.445,34.00833333333333,16.525,29.9,45.425,96.35416666666669,192.44302716823424,79.75,845,235.93528138781213,200.875,245.7957658517296,355.5,940,12.95388557907414,42.5
20.5,143.0,1.72,251.0,111.8,0.445,34.94375,0.475,42.400000000000006,56.65,108.83333333333331,238.369133848389,39.75,822,228.59625593379772,195.0,236.596433490502,278.5,847,10.074715340117413,36.0
27.4,143.0,1.72,251.0,111.8,0.445,2.01875,0.0,0.0,0.0,440.7708333333333,392.1038312110131,842.5,890,354.317293793079,350.2708333333333,389.48770169224025,726.5,1011,12.68489479069747,31.2
27.5,143.0,1.72,251.0,111.8,0.445,9.1,0.0,0.0,8.65,452.4583333333333,407.8366359600443,864.25,921,358.2964198371023,354.1666666666667,394.3950570087153,731.5,1023,17.853734809031007,23.6
12.5,143.0,1.72,251.0,111.8,0.445,48.8,32.2,46.55,77.9,77.66666666666667,202.37098157689795,0.0,749,187.8105926343713,136.4375,185.55424810378688,181.5,594,7.364972447262527,53.6
17.9,143.0,1.72,251.0,111.8,0.445,35.97291666666667,16.55,37.4,49.65,61.6875,139.83229411950376,16.25,606,223.17305167270487,180.9375,228.20468660691813,348.25,871,12.46299984948354,44.1
19.9,143.0,1.72,251.0,111.8,0.445,24.85,0.0,24.450000000000003,41.1,74.66666666666667,137.3941888165849,69.25,453,220.344748218277,203.54166666666663,222.91387119609945,362.75,674,18.046003074098003,45.3
11.6,143.0,1.72,251.0,111.8,0.445,43.85625,30.325,49.8,66.525,1.9583333333333333,8.749366745068828,0.0,48,163.61647417227698,130.8125,158.8732475169931,230.25,503,11.940791987882234,59.2
24.2,143.0,1.72,251.0,111.8,0.445,10.627083333333331,0.0,3.2,20.525,230.35416666666663,251.4081609385917,428.75,727,277.8035398219192,269.2291666666667,293.4426066312198,536.5,824,13.73468570124765,44.6
28.7,143.0,1.72,251.0,111.8,0.445,7.185416666666666,0.0,0.0,9.375,414.1875,399.2438947560751,839.25,896,352.71005448592047,348.2708333333333,388.50070454128905,720.75,1011,18.532007484847394,36.0
28.3,143.0,1.72,251.0,111.8,0.445,10.3,0.0,0.0,16.6,390.375,388.9705247816808,816.5,873,351.50366903344207,345.0,386.9190360082221,716.0,1004,21.94546179600048,26.2
24.2,143.0,1.72,251.0,111.8,0.445,34.364583333333336,17.849999999999998,38.25,48.3,193.85416666666663,302.4644160244191,279.0,790,312.0834578492115,264.8333333333333,338.6496547355132,509.0,959,19.834308225935644,28.8
16.7,143.0,1.72,251.0,111.8,0.445,35.854166666666664,17.75,39.25,56.05,102.625,182.78246866443132,213.0,710,205.83870553186892,185.22916666666663,208.41266751872232,348.25,709,14.35766284147611,40.3
22.7,143.0,1.72,251.0,111.8,0.445,17.01875,1.125,14.65,26.25,214.35416666666663,277.84593079414583,530.5,781,283.1701960466143,264.6458333333333,302.05075588583736,528.5,825,21.511211718774224,23.6
20.9,143.0,1.72,251.0,111.8,0.445,21.85625,2.625,24.25,36.25,120.72916666666669,197.4585051570716,142.5,731,246.3141337444311,230.29166666666663,254.57122552489747,424.25,928,19.65726906135119,36.3
25.1,143.0,1.72,251.0,111.8,0.445,13.5125,0.0,7.2,26.8,334.5,350.75941927875,698.0,872,320.3707785160038,307.9583333333333,355.1171792421592,549.5,987,19.16706679354159,27.8
27.6,143.0,1.72,251.0,111.8,0.445,0.75625,0.0,0.0,0.0,430.5,386.2786448787478,821.25,877,340.3480064789339,336.8125,380.5911782304058,702.25,987,20.02848669408948,21.7
27.6,143.0,1.72,251.0,111.8,0.445,5.922916666666667,0.0,0.0,0.0,409.3333333333333,379.3448626549397,803.5,863,339.9161948238803,335.6666666666667,379.5835530668646,699.5,987,18.38032585527523,16.2
27.6,143.0,1.72,251.0,111.8,0.445,5.145833333333333,0.0,0.0,6.1,375.0625,376.23433204106055,776.75,834,338.0219892968902,333.375,375.3642557144794,691.75,977,14.999556583280569,17.2
25.7,143.0,1.72,251.0,111.8,0.445,18.94375,0.0,13.75,38.1,247.97916666666663,300.7880776258327,572.5,772,291.1937249684356,280.6041666666667,312.68682854931217,571.0,858,11.631162097468536,24.0
15.4,143.0,1.72,251.0,111.8,0.445,52.302083333333336,39.275,50.25,71.775,55.5625,154.8488496031025,1.75,718,209.57401915205543,159.52083333333334,214.46082711126576,288.75,727,12.23368141619307,47.1
4.8,143.0,1.72,251.0,111.8,0.445,66.21041666666666,57.925,72.9,77.1,0.0,0.0,0.0,0,69.5224560639447,64.64583333333333,67.14464842455233,121.5,200,4.229850021652517,80.7
29.3,143.0,1.72,251.0,111.8,0.445,3.329166666666666,0.0,0.0,0.0,397.5416666666667,378.9955907413943,797.5,864,333.4097370327192,329.125,375.25161062491895,688.25,976,22.864210531460525,38.1
20.4,143.0,1.72,251.0,111.8,0.445,30.01458333333333,0.0,10.6,64.32499999999999,170.27083333333334,317.5901774824489,73.25,852,284.14841978811904,217.10416666666663,313.3246728563957,386.0,974,17.53136892192381,35.4
21.8,143.0,1.72,251.0,111.8,0.445,17.16875,0.0,10.2,27.325000000000003,141.8125,189.143158238702,304.5,629,233.8231045846168,215.4583333333333,241.9928747265913,441.0,659,22.292866508439868,32.9
30.0,143.0,1.72,251.0,111.8,0.445,11.833333333333334,0.0,0.0,26.625,380.9791666666667,390.3981322757541,799.75,878,339.641550072221,334.0416666666667,383.2746339577679,699.75,995,16.675863641547604,27.9
25.4,143.0,1.72,251.0,111.8,0.445,26.0,0.6,24.1,42.2,160.66666666666666,261.4785564075817,224.0,793,287.3391872171951,246.8333333333333,317.2418590966844,438.0,957,12.063007605165042,36.5
22.8,143.0,1.72,251.0,111.8,0.445,22.0,1.125,12.45,44.85,181.5208333333333,253.3056340423336,387.5,675,271.203032179068,246.625,293.8162419652004,482.75,842,15.855160020976763,40.9
31.2,143.0,1.72,251.0,111.8,0.445,15.979166666666666,0.0,0.75,36.725,350.625,378.2265236488438,766.25,853,333.39271390418406,324.2083333333333,377.21916189304426,684.25,980,22.89643504104193,24.4
21.1,143.0,1.72,251.0,111.8,0.445,36.235416666666666,12.95,34.95,59.075,76.47916666666667,160.65729212888033,68.5,766,232.2665838157672,192.54166666666663,248.0729952915225,330.25,918,13.358714317888166,33.6
26.0,143.0,1.72,251.0,111.8,0.445,28.554166666666664,13.25,32.25,42.05,153.04166666666666,221.46580912169964,322.25,648,264.9130594704877,241.2083333333333,288.43119009295737,441.75,843,12.1833537682591,46.0
3.4,143.0,1.72,251.0,111.8,0.445,54.85416666666666,35.075,61.8,81.825,5.041666666666667,22.530318422671044,0.0,147,55.477169286624,50.85416666666666,53.5155533499805,93.25,170,2.428355505479564,85.3
30.7,143.0,1.72,251.0,111.8,0.445,3.5395833333333333,0.0,0.0,0.225,350.7083333333333,363.2264376879263,740.75,862,319.9520845941939,314.2083333333333,365.1127461153424,679.5,969,17.330040816925727,48.7
22.8,143.0,1.72,251.0,111.8,0.445,23.9375,8.875,21.75,34.425,154.54166666666666,243.72603719273351,217.0,782,261.14441264426694,227.35416666666663,289.77522393710854,355.75,871,16.931757060716443,43.8
30.4,143.0,1.72,251.0,111.8,0.445,22.785416666666663,0.0,8.55,40.4,266.6666666666667,344.9607028703744,649.5,857,307.3817184435882,272.3541666666667,350.57408781326,594.0,950,16.382098510134316,44.7
22.7,143.0,1.72,251.0,111.8,0.445,27.27916666666667,0.0,9.05,44.65,207.7708333333333,312.72285599732,492.0,847,286.7344262652704,225.10416666666663,328.4117964802359,355.5,960,13.276604496269169,48.8
23.8,143.0,1.72,251.0,111.8,0.445,27.258333333333336,1.8,15.6,46.95,159.52083333333334,282.52486161235083,146.25,826,272.33634473408165,213.5625,310.25424757494926,238.75,916,13.200709200806422,56.7
27.3,143.0,1.72,251.0,111.8,0.445,25.53333333333333,6.075,18.15,36.05,140.375,200.4305604803521,324.0,616,265.0718757069111,239.875,290.57057772303426,502.5,771,18.26938298383196,41.2
25.2,143.0,1.72,251.0,111.8,0.445,11.889583333333333,0.0,0.0,11.975,236.25,312.5261861369005,545.0,843,268.5127544285004,250.2083333333333,302.1397421043204,459.0,840,17.728345971537355,39.8
15.9,143.0,1.72,251.0,111.8,0.445,42.78125,12.225,40.4,73.025,41.41666666666666,128.74663116159968,0.0,623,194.43326901353788,131.02083333333334,212.6967164150845,151.25,823,7.9369188512333775,53.1
31.8,143.0,1.72,251.0,111.8,0.445,19.4375,0.25,10.8,42.15,326.25,344.7442777208588,676.25,843,298.63859461736604,296.1666666666667,342.2860153615054,667.75,866,16.693634387934047,42.6
7.5,143.0,1.72,251.0,111.8,0.445,68.28333333333333,50.1,69.6,81.875,0.0,0.0,0.0,0,116.09331505913008,78.54166666666667,112.1770937161858,99.5,421,9.209540372095022,60.8
24.5,143.0,1.72,251.0,111.8,0.445,28.10833333333333,0.0,29.950000000000003,52.3,242.79166666666663,330.1059119745773,512.0,849,270.0025183754367,239.7083333333333,313.1500189959488,383.25,952,18.13934526467825,43.5
22.3,143.0,1.72,251.0,111.8,0.445,37.0,17.625,41.45,54.425,116.95833333333331,174.9977456795024,192.25,636,219.77773971875888,198.3125,235.4918940873572,369.0,720,13.131511555974091,59.2
2.6,143.0,1.72,251.0,111.8,0.445,62.775,47.9,75.55,81.775,0.0,0.0,0.0,0,55.63230587928931,46.35416666666666,53.64560206174758,90.5,146,7.95495184556438,68.2
36.9,143.0,1.72,251.0,111.8,0.445,18.870833333333334,0.0,0.3,41.875,291.7916666666667,384.9865959718782,780.0,869,317.1395983201956,298.25,375.4737433095604,654.25,975,21.00318449343452,43.7
36.7,143.0,1.72,251.0,111.8,0.445,0.9854166666666666,0.0,0.0,0.0,384.1875,384.1841677295442,803.25,876,315.90971867704536,316.1666666666667,376.0819474604887,665.25,978,12.986887652032904,48.4
36.5,143.0,1.72,251.0,111.8,0.445,0.5333333333333333,0.0,0.0,0.0,383.9583333333333,384.9513347708305,797.5,876,314.32456009356656,314.9583333333333,375.311442775216,661.5,974,17.27781432669657,42.9
35.8,143.0,1.72,251.0,111.8,0.445,1.3958333333333333,0.0,0.0,0.0,319.25,340.3989211673781,691.75,796,302.31419400544706,297.8125,358.8719119715663,631.5,934,14.35490130545528,45.0
36.6,143.0,1.72,251.0,111.8,0.445,0.8604166666666666,0.0,0.0,0.0,356.3541666666667,369.8722315095362,757.75,848,306.9723085669949,306.3958333333333,367.7275089428765,646.25,957,17.08800749063506,36.1
35.6,143.0,1.72,251.0,111.8,0.445,0.63125,0.0,0.0,0.0,325.9583333333333,339.9676429117194,693.25,785,295.3259168497078,293.0208333333333,353.3115971251447,613.25,921,16.834328318322594,37.8
35.6,143.0,1.72,251.0,111.8,0.445,14.097916666666668,0.0,0.0,27.5,320.4166666666667,358.52581338761127,717.25,821,300.3005224971424,296.3333333333333,360.6168670801396,623.25,940,18.72946251117332,30.6
26.5,143.0,1.72,251.0,111.8,0.445,37.427083333333336,17.450000000000003,41.95,55.5,164.20833333333334,281.2877649980331,159.75,768,268.8692758572463,230.10416666666663,320.9673702235586,348.75,906,15.814805882665237,33.7
21.9,143.0,1.72,251.0,111.8,0.445,26.53125,0.0,23.55,51.15,130.14583333333334,228.2958131025224,169.25,714,238.6874235694306,199.7708333333333,279.5707377911322,303.0,881,12.487123687171652,51.5
36.9,143.0,1.72,251.0,111.8,0.445,0.6437499999999999,0.0,0.0,0.0,331.2916666666667,351.2057018834703,723.0,804,290.6859062618805,290.5208333333333,352.72416983000966,612.75,917,21.766989777450405,34.7
37.5,143.0,1.72,251.0,111.8,0.445,0.4958333333333333,0.0,0.0,0.0,352.8541666666667,369.3101671450944,754.0,846,294.7202664578615,295.9166666666667,360.3316340884084,619.5,938,17.175991279062753,37.4
24.4,143.0,1.72,251.0,111.8,0.445,34.420833333333334,13.775,41.95,53.725,125.04166666666669,216.88088291937245,157.5,701,235.78920971588096,201.8958333333333,269.80443978361507,387.75,738,11.5439767767739,42.9
36.0,143.0,1.72,251.0,111.8,0.445,6.9875,0.0,0.0,6.425000000000001,247.04166666666663,311.02048631529306,487.5,833,274.69607883431894,261.6458333333333,330.73872760793574,558.75,898,15.174270023453545,36.4
39.3,143.0,1.72,251.0,111.8,0.445,0.3395833333333333,0.0,0.0,0.0,375.5625,385.3313526431339,801.25,881,295.39300588458747,299.7291666666667,365.8967264821518,632.25,952,20.80291126312077,27.4
40.5,143.0,1.72,251.0,111.8,0.445,0.30625,0.0,0.0,0.0,385.8333333333333,395.8795934148027,816.5,891,297.4425744683887,303.125,369.9690973293897,640.75,961,20.71260237544092,29.1
20.1,143.0,1.72,251.0,111.8,0.445,43.28541666666666,22.875,53.1,60.175,68.625,148.16575321420237,1.75,691,172.6346414103891,139.35416666666666,187.8182110653848,210.5,598,12.380516715748811,43.9
32.6,143.0,1.72,251.0,111.8,0.445,15.897916666666667,0.0,12.4,28.075,133.10416666666666,221.0909353284236,162.75,823,243.31153599058817,215.1458333333333,289.6891943859343,355.5,910,13.719153504219571,40.1
18.6,143.0,1.72,251.0,111.8,0.445,57.15208333333334,52.725,62.9,74.125,65.41666666666667,177.31086217141808,0.0,692,195.159999825566,133.16666666666666,233.00610286348984,137.25,816,14.236373197149293,45.0
3.8,143.0,1.72,251.0,111.8,0.445,65.78541666666666,55.925,71.8,79.825,0.0,0.0,0.0,0,72.22168394052906,55.85416666666666,69.75915697791584,105.0,198,3.30807897802074,89.0
16.1,143.0,1.72,251.0,111.8,0.445,43.15833333333333,20.05,43.25,67.25,37.583333333333336,85.90341764517038,7.25,349,139.59438296478532,115.58333333333331,147.03044023130016,213.25,493,13.636340033291413,60.0
36.9,143.0,1.72,251.0,111.8,0.445,16.622916666666665,0.0,8.2,26.55,269.1666666666667,335.10311739937623,629.0,856,270.695432704791,265.8125,338.89404961093976,536.25,915,20.778591235293227,41.9
22.7,143.0,1.72,251.0,111.8,0.445,35.075,0.0,29.85,70.15,167.125,306.2588687382801,69.0,841,222.23062823935769,183.04166666666663,276.6465567757649,245.5,889,17.80761202686342,41.1
36.3,143.0,1.72,251.0,111.8,0.445,20.33125,0.0,0.15,39.125,236.625,330.7225246303498,491.75,873,250.10609716763304,236.3125,313.8449377428422,457.5,916,16.22229389294055,42.3
36.5,143.0,1.72,251.0,111.8,0.445,2.247916666666667,0.0,0.0,0.0,296.7083333333333,339.66510154220106,655.5,834,247.7721576568463,249.6458333333333,311.3228118428826,491.25,874,14.204262015224987,52.5
37.2,143.0,1.72,251.0,111.8,0.445,10.616666666666667,0.0,1.2999999999999998,9.05,258.8333333333333,332.1645537683723,648.0,818,258.8743148793548,251.16666666666663,328.3576367143796,572.5,842,13.35564650025285,51.0
42.1,143.0,1.72,251.0,111.8,0.445,0.3333333333333333,0.0,0.0,0.0,346.9791666666667,379.7743725224527,767.75,865,270.9599750283718,279.0625,350.87328174203515,598.25,915,17.703365344011463,43.0
33.4,143.0,1.72,251.0,111.8,0.445,21.714583333333334,0.0,8.25,51.075,241.7083333333333,326.3386153123342,551.25,859,253.25219398628164,242.79166666666663,324.78680132058435,577.5,900,16.84404844700662,41.9
16.5,143.0,1.72,251.0,111.8,0.445,36.0375,0.0,45.15,68.125,98.45833333333331,216.59757354423024,0.25,733,160.7067281798416,128.52083333333334,189.2165245790094,181.75,742,12.096506148177989,46.9
45.9,143.0,1.72,251.0,111.8,0.445,2.095833333333333,0.0,0.0,0.0,368.7083333333333,404.07203688563726,826.0,907,271.5381317670616,283.6041666666667,357.23588604749915,613.75,930,15.004034770592982,35.3
46.6,143.0,1.72,251.0,111.8,0.445,3.358333333333333,0.0,0.0,0.0,362.2083333333333,394.5178559361823,805.5,897,270.3678730744098,282.2916666666667,356.7222507559588,609.75,931,14.075057002013496,34.0
46.3,143.0,1.72,251.0,111.8,0.445,2.583333333333333,0.0,0.0,0.0,346.9166666666667,388.0224183769806,783.0,884,264.7411613925213,276.125,350.22045488702764,602.5,916,16.022895298879828,27.3
45.7,143.0,1.72,251.0,111.8,0.445,0.0541666666666666,0.0,0.0,0.0,354.7291666666667,387.6401456705187,794.0,887,262.52825582474543,275.4583333333333,349.09956869816983,598.25,915,16.631423197930246,34.2
18.8,143.0,1.72,251.0,111.8,0.445,42.2375,22.1,39.1,67.07499999999999,40.625,93.57728061238215,33.0,476,160.922716132235,129.125,170.7398948755904,288.75,498,15.71690996555138,43.1
16.8,143.0,1.72,251.0,111.8,0.445,48.92916666666667,1.275,47.45,88.85,23.9375,79.18048498290257,0.0,424,151.37439934346807,106.20833333333331,164.25109971889154,182.25,581,12.459222672780548,58.5
7.9,143.0,1.72,251.0,111.8,0.445,47.43541666666667,19.575000000000003,57.8,67.42500000000001,6.0,35.8050275799363,0.0,247,103.07234256297096,75.1875,106.3670194146143,130.0,498,9.917220989930629,66.3
6.5,143.0,1.72,251.0,111.8,0.445,57.02291666666667,45.05,56.8,69.9,1.5208333333333333,7.882081978262896,0.0,53,97.11086877035616,73.47916666666667,93.80150830873087,157.25,322,7.517893253540594,66.3
3.7,143.0,1.72,251.0,111.8,0.445,67.68958333333333,61.65,68.05,76.4,0.0625,0.4330127018922193,0.0,3,72.4611781606229,52.04166666666666,69.9607666142119,109.75,250,4.166329064337158,81.9
2.3,143.0,1.72,251.0,111.8,0.445,65.16250000000001,53.2,64.9,80.875,0.0,0.0,0.0,0,66.31537320564709,45.10416666666666,64.13656957413289,70.0,226,4.988874146360772,78.0
11.0,143.0,1.72,251.0,111.8,0.445,31.33333333333333,0.0,38.45,53.925,18.95833333333333,67.48741674149126,0.0,398,128.61986813367292,98.20833333333331,138.13313934171322,169.5,622,12.52511501766246,55.3
28.0,143.0,1.72,251.0,111.8,0.445,24.516666666666666,0.0,1.85,54.55,165.47916666666666,297.5658689521502,127.25,850,190.00458654411847,161.4375,257.7554429125869,214.0,848,13.740030557328168,41.6
16.9,143.0,1.72,251.0,111.8,0.445,30.8,0.0,28.5,58.25,96.08333333333331,204.13062498492872,54.0,753,138.1004731761965,122.33333333333331,169.39043824069853,213.5,632,9.818393281550993,55.5
12.2,143.0,1.72,251.0,111.8,0.445,46.85052631578947,5.5,56.1,73.19999999999999,10.25263157894737,30.35883565908922,0.0,179,114.20910960464283,75.26315789473684,118.99072112280798,99.5,486,9.95812587772622,60.2
7.6,143.0,1.72,251.0,111.8,0.445,47.70612244897959,20.1,57.2,73.1,16.489795918367346,70.70275880077676,0.0,403,69.51549403956376,52.48979591836735,72.80943232421298,102.0,245,9.336383733785231,66.1
27.6,143.0,1.72,251.0,111.8,0.445,25.822916666666668,0.0,8.75,55.25,187.60416666666663,292.4756210668502,354.75,850,186.50571716561663,182.0625,244.4493948631008,337.0,790,13.36298326753838,56.9
7.2,143.0,1.72,251.0,111.8,0.445,43.802083333333336,14.225,54.7,75.35,26.291666666666668,88.7499375686525,0.0,411,78.05164854393232,57.47916666666666,88.9589887779597,94.5,416,4.298279694637531,81.5
3.4,143.0,1.72,251.0,111.8,0.445,67.03750000000001,56.75,70.5,73.45,0.0,0.0,0.0,0,68.09399792339623,49.16666666666666,65.81221943492221,104.5,211,3.18710764516104,80.2
2.3,143.0,1.72,251.0,111.8,0.445,70.58541666666666,56.475,73.5,79.725,0.0,0.0,0.0,0,61.92505407906428,44.0625,59.80407950576545,93.5,208,2.848114344465288,84.9
9.0,143.0,1.72,251.0,111.8,0.445,44.70416666666667,36.7,53.85,58.55,6.354166666666667,27.537587143280344,0.0,137,106.10144182548513,78.5,103.08228483502154,181.5,313,7.759043853776231,72.7
2.6,143.0,1.72,251.0,111.8,0.445,60.34583333333333,54.725,68.85,79.525,0.0,0.0,0.0,0,50.36784899880039,38.22916666666666,48.56810948415893,83.75,133,4.310291473746578,77.3
