production,p_per_m2,panel_area,facade_area,total_panel_area,air_temp_mean,air_temp_std,cloud_opacity_mean,cloud_opacity_min,cloud_opacity_q1,cloud_opacity_q2,cloud_opacity_q3,cloud_opacity_max,dni_mean,dni_std,dni_q3,dni_max,ghi_mean,ghi_std,ghi_q3,ghi_max,gti_mean,gti_std,gti_q3,gti_max,relative_humidity_mean,relative_humidity_std,relative_humidity_min,relative_humidity_q1
7.461290322580646,143.0,1.72,218.0,94.6,1.8852522306108443,1.2949556794834545,51.76782200869366,12.077419354838709,37.96612903225807,52.76129032258064,67.43709677419355,84.97419354838709,29.842584648821777,68.33404633172535,21.927419354838708,270.1290322580645,34.5713080530771,57.81730352383938,57.95967741935484,188.3548387096774,44.68658487760238,78.326651984675,69.55645161290323,277.51612903225805,84.14539007092199,4.324411932903902,75.97419354838709,81.17177419354839
3.1,143.0,1.72,218.0,94.6,2.395833333333333,1.4909597556298433,53.37916666666666,0.5,40.65,61.35,73.525,88.6,3.8958333333333335,20.03639197924864,0.0,126.0,31.541666666666668,52.3165318379009,51.75,165.0,31.1875,52.90369656350354,53.0,190.0,83.93541666666667,4.065408805872443,75.3,80.25
30.17142857142857,143.0,1.72,218.0,94.6,5.704613095238095,3.4913597205821865,26.85558035714286,4.610714285714286,15.545535714285714,23.833928571428572,37.33839285714286,62.707142857142856,169.234375,240.36195001021727,393.00892857142856,644.5714285714286,95.48958333333334,140.26587762224975,198.42857142857142,400.4642857142857,145.22321428571428,212.50734845076127,306.0357142857143,610.5,72.30453869047619,11.861342672089169,51.839285714285715,61.965178571428574
39.05,143.0,1.72,218.0,94.6,6.229166666666666,3.1791605715720825,17.397916666666667,0.0,0.0,1.55,41.675,63.7,242.26041666666663,336.8651633610224,592.125,819.0,105.25,158.88821311655272,219.75,450.0,182.41666666666663,276.27334982053685,377.5,749.5,74.55625,11.336250773052644,54.35,62.9375
26.516129032258064,143.0,1.72,218.0,94.6,8.653685769723849,2.9005649747185873,30.388516798909713,4.280645161290322,15.411290322580646,29.340322580645164,44.122580645161285,64.86451612903225,151.3796427993948,212.05243012755844,281.3709677419355,629.6129032258065,129.8879702135523,173.82146959780076,258.8467741935484,511.19354838709677,159.35851206356907,218.91759674508282,310.7096774193548,660.7741935483871,68.31652781146416,12.470777012443179,49.26774193548387,56.96935483870968
25.5,143.0,1.72,218.0,94.6,8.833333333333334,2.1251250463408096,30.3875,0.0,0.0,25.85,55.25,81.4,96.41666666666669,181.8002944839972,36.75,757.0,122.45833333333331,164.08144816281236,221.25,532.0,140.52083333333334,208.19635674284245,251.5,699.0,68.04791666666667,13.842494029525415,45.4,55.4
24.53666666666667,143.0,1.72,218.0,94.6,10.5625,3.4530761466559343,30.889236111111114,4.523333333333334,15.204166666666667,28.889999999999997,44.305,66.26666666666667,151.79722222222225,207.59435570562388,272.7583333333333,597.7333333333333,171.25833333333333,212.62006156872127,332.05,613.7333333333333,189.4125,243.8447183732492,359.65,719.5,70.04659722222223,12.292579519417034,50.763333333333335,58.91916666666667
25.15,143.0,1.72,218.0,94.6,10.135416666666668,3.0828849096486883,26.86354166666667,0.0,0.3375,25.525,51.125,72.65,139.65625,234.9712388645379,95.125,805.0,187.0,236.63630640311516,317.25,726.0,195.26041666666663,267.85788311447476,320.0,885.0,73.56562500000001,13.221221428937168,49.6,60.4375
22.516129032258064,143.0,1.72,218.0,94.6,12.57728422438585,3.201753451977861,28.78008240647702,3.0,13.368548387096775,25.866129032258065,41.83387096774193,68.43225806451613,186.04124885947587,233.94817391407005,343.5483870967742,679.1935483870968,216.53869191989187,245.75029792827377,412.80645161290323,715.6774193548387,222.99908873566406,264.7326748940857,422.31451612903226,792.7096774193549,71.84534531894252,13.510281107300997,52.29677419354839,59.12983870967742
23.4,143.0,1.72,218.0,94.6,12.6875,2.996155929622143,23.25,0.0,1.35,20.8,40.025,81.3,121.45833333333331,241.5503559676225,107.75,776.0,205.0,251.6321183016844,390.0,752.0,204.22916666666663,260.4847150809048,383.5,832.0,70.82083333333334,14.68090318882718,49.4,54.7
21.886666666666667,143.0,1.72,218.0,94.6,20.863888888888887,4.0208689894419924,19.646319444444444,2.033333333333333,6.596666666666667,15.475,30.336666666666666,56.20666666666667,276.8256944444445,289.4898619819226,539.1166666666667,729.1,267.6694444444444,286.092797967037,520.9416666666667,790.7,270.075,306.6857897848734,529.2916666666666,859.8333333333334,66.13930555555557,14.940301343197365,45.026666666666664,52.16166666666666
25.55,143.0,1.72,218.0,94.6,20.59375,4.079941231933253,16.427083333333336,0.0,0.0,0.975,29.7375,53.900000000000006,332.875,350.2080257527649,705.75,849.0,318.26041666666663,333.66213585788455,652.75,882.5,322.78125,358.4556697060275,676.625,974.5,66.515625,15.65919608274342,44.400000000000006,50.8125
24.370967741935484,143.0,1.72,218.0,94.6,22.10434453068154,4.027093329975902,20.414372264185808,0.9354838709677419,7.512096774193548,17.508064516129032,30.06048387096774,58.4483870967742,247.13418179665754,279.6371809737356,458.71774193548384,749.741935483871,258.3868773315778,282.8291020050892,505.2258064516129,791.3225806451613,263.50196632133327,304.15093898063054,516.6129032258065,871.1612903225806,55.55616349341094,15.607524878247732,34.47096774193548,41.24516129032258
26.7,143.0,1.72,218.0,94.6,21.75,3.8669700602420622,17.104166666666668,0.0,0.0,10.6,26.8,54.8,213.54166666666663,300.78718236988453,534.5,808.0,270.0,290.99943944768216,533.25,855.0,269.8333333333333,313.6451267183732,536.5,957.0,54.09791666666666,14.482106733950255,32.9,39.2
28.700000000000003,143.0,1.72,218.0,94.6,20.801747311827956,3.8350539269692234,22.53810483870968,1.2000000000000002,7.258870967741935,18.519354838709678,35.82258064516129,62.751612903225805,222.84879032258064,274.65932067715056,455.10483870967744,720.516129032258,219.9133064516129,263.356978304672,431.46774193548384,725.0,242.1619623655914,301.52891146659846,467.9758064516129,846.1290322580645,66.81108870967742,15.074586414159578,44.73225806451613,52.73145161290322
28.7,143.0,1.72,218.0,94.6,21.0,4.12949733344754,22.85833333333333,0.0,0.0,10.5,41.875,69.5,236.22916666666663,313.1929076928117,511.75,804.0,234.2708333333333,286.6951074977049,482.75,762.0,246.875,320.58470240864534,481.0,920.0,67.64583333333333,16.406895605331787,43.4,51.0
27.283333333333335,143.0,1.72,218.0,94.6,16.227777777777778,3.424687015717212,27.790763888888886,1.4533333333333334,12.2475,26.018333333333334,41.755833333333335,64.35,171.31666666666666,229.05938773539577,322.4916666666667,644.2333333333333,156.45138888888886,201.28690996794106,312.5,581.8333333333334,184.74930555555554,244.91421739519643,361.6333333333333,724.8333333333334,68.97756944444444,13.573207547815805,48.37,56.43833333333334
28.3,143.0,1.72,218.0,94.6,16.0625,3.2961691235513095,27.711458333333333,0.0,0.0,20.4,53.787499999999994,69.9,150.01041666666669,260.38486287010613,145.375,820.0,169.55208333333331,229.23625628422235,318.75,665.0,192.6875,273.62571212723884,321.0,845.5,68.028125,13.919482511040572,42.95,53.55
14.490322580645161,143.0,1.72,218.0,94.6,12.880681831306378,2.2930499075561834,47.82096105759791,10.348387096774195,31.00241935483871,47.75,65.73629032258064,85.04838709677419,60.79822684591662,108.59001245440517,100.7258064516129,359.1290322580645,72.50788520841273,105.15622249277155,139.2983870967742,332.741935483871,87.87314816418927,131.5026753309135,160.29032258064515,430.93548387096774,83.14185235554324,7.636912978085838,69.54838709677419,77.10241935483872
10.3,143.0,1.72,218.0,94.6,13.270833333333334,1.9998891813269684,46.81684210526316,0.0,29.4,55.05,72.6,88.6,16.448979591836736,70.5844828392691,0.0,394.0,63.9375,99.6685998057264,104.0,324.0,70.22916666666667,103.41306478431584,100.5,409.0,81.89583333333333,6.966006619789446,70.1,78.125
7.836666666666667,143.0,1.72,218.0,94.6,6.45,1.6570900300170779,50.047847222222224,6.323333333333333,31.264166666666664,50.376666666666665,69.82833333333333,88.31333333333333,25.37847222222222,60.37196881000438,21.108333333333334,271.8666666666667,42.91805555555555,69.36052783517046,76.275,228.0,51.12083333333333,86.17752675088259,85.85833333333333,314.3,87.37319444444444,5.556038918735284,76.87333333333332,83.50666666666666
5.0,143.0,1.72,218.0,94.6,5.25,1.6704077071846912,53.016666666666666,0.0,38.325,55.55,70.42500000000001,91.3,7.020833333333333,25.571869993870365,0.0,149.5,41.0625,65.50325012839448,71.5,232.5,41.645833333333336,65.94885335363867,74.25,269.0,88.23020833333334,5.548114708478947,76.6,84.1875
10.422580645161291,143.0,1.72,218.0,94.6,4.905096554750933,1.6696857977382464,40.955499549565154,4.561290322580645,20.58951612903226,39.7758064516129,60.167741935483875,81.07741935483871,47.84619007195408,97.12457757844847,60.895161290322584,347.93548387096774,34.2809951145144,59.833266501707,52.346774193548384,196.83870967741936,51.85748934548353,93.5673727443014,75.87903225806451,323.7096774193548,85.65045371204509,5.200940655143002,75.64193548387097,82.22983870967742
5.6,143.0,1.72,218.0,94.6,5.666666666666667,1.723841989764073,39.27291666666667,0.0,1.4249999999999998,44.35,66.625,89.8,20.02083333333333,64.43551603696795,0.0,325.0,28.64583333333333,52.73518329102108,42.5,192.0,37.770833333333336,67.4670099313584,42.25,262.0,84.96666666666667,5.180594930100912,76.5,82.4
11.593548387096773,143.0,1.72,218.0,94.6,4.569220430107526,1.9609072851787246,32.84415322580645,2.3,14.551612903225807,27.84516129032258,53.3233870967742,71.76774193548388,51.93951612903225,106.55298291557892,68.9274193548387,384.5806451612903,41.616263440860216,69.74358201785796,64.75,223.80645161290323,59.87231182795699,104.08454073654318,90.08870967741936,349.96774193548384,83.66149193548387,6.431779087177976,71.65806451612903,79.0733870967742
6.2,143.0,1.72,218.0,94.6,4.520833333333333,1.9459678260808533,23.43958333333333,0.0,0.0,7.7,59.075,76.2,18.27083333333333,66.95592058525101,0.0,398.0,34.9375,56.48438166732841,56.0,196.0,37.75,63.65314920925216,58.75,279.0,85.61458333333333,5.865066296264224,74.4,81.275
19.158620689655173,143.0,1.7200000000000002,218.0,94.6,7.458333333333333,2.2272973532378044,43.5382183908046,4.344827586206897,24.79396551724138,42.97241379310345,63.359482758620686,82.61724137931034,90.93678160919539,159.83047838654352,139.73275862068965,501.0689655172414,73.04956896551724,111.75159788088513,135.83620689655172,344.8965517241379,100.61637931034483,159.0077037399362,175.02586206896552,508.9310344827586,74.03045977011494,9.200607218984759,57.60344827586207,66.94913793103449
15.1,143.0,1.72,218.0,94.6,7.3125,2.29669821592552,43.4875,0.0,17.475,49.55,66.775,90.0,73.33333333333333,171.69075779452064,3.25,647.0,77.25,121.3146003970814,130.0,381.0,95.6875,160.65662581555642,139.75,597.0,76.55833333333334,8.703109159521842,58.5,68.525
28.596774193548388,143.0,1.72,218.0,94.6,7.419641702181722,2.947198031965076,28.751365221810286,4.758064516129032,14.804032258064517,28.124193548387098,41.29032258064516,61.10967741935483,175.65822880935056,232.97964254511385,359.6693548387097,641.4193548387096,140.64609247773814,184.51765501369712,292.0,519.3548387096774,176.40923997782474,237.08603218950194,356.2903225806452,682.2258064516129,67.81674116165992,11.052754986629882,50.306451612903224,58.15161290322581
27.5,143.0,1.72,218.0,94.6,7.208333333333333,2.66370069986095,29.304166666666664,0.0,0.0,17.45,55.125,77.6,144.10416666666666,276.4238525319409,268.5,770.0,146.29166666666666,209.62722317255327,301.0,619.0,179.77083333333334,272.9599175300546,362.5,844.0,69.85416666666667,10.300854432561229,48.5,58.6
37.016666666666666,143.0,1.72,218.0,94.6,13.59236111111111,4.754895481118695,11.79027777777778,0.27666666666666667,4.11,8.301666666666666,17.315,37.84,305.59583333333336,343.8247291061799,623.9583333333334,865.2,239.78263888888887,286.47857449697415,491.7083333333333,775.9333333333333,278.49791666666664,344.92796054027883,568.775,949.1,53.67902777777778,15.422203124893525,32.46666666666667,39.440000000000005
40.6,143.0,1.72,218.0,94.6,15.03125,5.099203539411388,4.713541666666667,0.0,0.0,0.0,1.725,36.05,339.95833333333337,368.9453012534488,742.75,883.5,250.34374999999994,300.2929890641741,527.125,785.0,304.0520833333333,372.4340098845347,645.125,979.5,51.67916666666667,16.26366198363138,28.35,36.0875
24.538709677419355,143.0,1.72,218.0,94.6,14.906154066040678,4.113139661004564,24.427875434554128,3.2548387096774194,11.960483870967742,22.50483870967742,33.565322580645166,62.79354838709677,260.96773731563934,283.7534919891519,500.8709677419355,739.8064516129032,246.62235239596689,273.0357655717715,488.64516129032256,754.9677419354839,256.2248793065613,300.2860186629299,508.81451612903226,845.1290322580645,60.54844280921197,15.082392973799118,41.09032258064516,45.88870967741936
29.9,143.0,1.72,218.0,94.6,14.958333333333334,4.180703307081714,21.3875,0.0,0.0,13.7,32.15,71.8,299.4583333333333,337.96764291803805,656.5,875.0,290.25,324.24731170656776,590.25,886.0,303.5625,353.9422954280935,605.75,999.0,58.775,15.551574570801687,38.1,42.275000000000006
18.043333333333333,143.0,1.72,218.0,94.6,18.23263888888889,3.2282349738291685,37.022638888888885,8.136666666666667,23.026666666666667,35.165,50.303333333333335,75.67333333333333,172.5048611111111,209.1225318480102,307.375,608.9,214.14930555555554,236.54122833536562,390.9916666666667,710.8666666666667,213.1159722222222,248.0227827599585,389.0083333333333,761.3333333333334,69.85833333333333,13.786233518960682,50.056666666666665,56.69666666666667
18.1,143.0,1.72,218.0,94.6,18.385416666666664,3.032886307488886,37.70833333333333,0.0,22.987499999999997,33.650000000000006,55.787499999999994,84.95,127.5625,240.56631683015922,196.75,795.5,214.5,242.86029594979544,367.0,759.0,209.29166666666663,247.93545412948126,344.5,816.5,72.2625,14.792718325119697,51.150000000000006,57.125
23.809677419354838,143.0,1.72,218.0,94.6,21.47336746243489,4.258793982650627,24.17743539436148,1.5516129032258066,9.251612903225807,19.929032258064513,35.83790322580645,67.65483870967742,276.605196314519,307.85686879199517,532.3064516129032,819.4193548387096,265.002241635194,290.58413526332765,517.4354838709677,808.9032258064516,271.0453328020512,315.94834900089506,531.2096774193549,896.6451612903226,52.48551947264474,15.761374509890052,31.980645161290322,37.6766129032258
25.0,143.0,1.72,218.0,94.6,21.83333333333333,4.815754287928542,17.345833333333335,0.0,0.0,10.1,29.2,68.8,301.4315789473684,343.8512373981607,650.0,861.0,296.58947368421053,320.0425995304132,614.5,874.0,301.0736842105263,345.38816406266744,619.5,973.0,49.44791666666666,16.028059947284916,29.3,33.625
23.712903225806453,143.0,1.72,218.0,94.6,22.18548387096774,3.6314286096928385,36.663440860215054,4.887096774193548,18.82983870967742,34.443548387096776,52.21532258064516,77.73548387096774,188.75,237.19043638298857,355.4032258064516,658.0967741935484,196.49395161290323,234.6210903898532,383.21774193548384,676.6774193548387,211.11693548387098,262.5668445255477,405.491935483871,775.8064516129032,61.69206989247312,15.035687711145465,40.18387096774194,47.7
24.3,143.0,1.72,218.0,94.6,21.916666666666668,4.06136440756845,36.11666666666667,0.0,7.824999999999999,34.849999999999994,59.025,92.2,182.41666666666663,285.6031993868416,342.25,787.0,195.5833333333333,258.2057978484473,374.75,753.0,210.35416666666663,284.68320625834593,362.0,882.0,60.325,14.757341603611174,39.9,46.525000000000006
30.483333333333334,143.0,1.72,218.0,94.6,17.560416666666665,3.729140559139648,29.449722222222224,4.246666666666667,12.957500000000001,26.033333333333335,43.11666666666667,70.95666666666666,201.85416666666666,264.1755176903498,434.85,681.2666666666667,170.31319444444443,220.27473382195166,355.94166666666666,610.8666666666667,207.09027777777777,274.5619536032912,426.9166666666667,773.1333333333333,67.06361111111111,14.1862825408822,45.46666666666667,54.07083333333333
37.3,143.0,1.72,218.0,94.6,18.458333333333336,4.131167250424575,26.79895833333333,0.0,0.0,24.225,52.2875,76.45,238.61458333333331,316.02804293451584,543.875,787.0,192.51041666666663,249.1144896516548,423.375,672.5,238.125,315.20842287583787,512.375,873.5,65.03020833333333,14.514898211530792,40.9,50.85
14.03225806451613,143.0,1.72,218.0,94.6,11.314084751048128,1.8774333122227491,58.90861211207743,15.783870967741937,41.99193548387097,61.854838709677416,76.71612903225805,91.60645161290323,51.97100744372452,101.65361422672649,60.83064516129032,360.51612903225805,72.81720560040654,108.4859945660101,132.76612903225808,352.38709677419354,86.45212354041786,133.49069565940025,151.5,455.64516129032256,82.05573630216092,7.8616270115682845,67.93225806451613,75.72096774193548
11.8,143.0,1.72,218.0,94.6,11.979166666666666,1.8637071270237584,62.26842105263158,10.5,46.075,65.95,79.8,94.8,12.875,52.40335582887474,0.0,303.0,69.70833333333333,102.03168182356244,119.25,371.0,71.22916666666667,105.53475571166386,118.0,436.0,83.08333333333333,8.635636364827556,66.4,75.675
14.770000000000001,143.0,1.72,218.0,94.6,7.288194444444444,2.227038432922907,43.409444444444446,6.553333333333333,27.935833333333335,42.95333333333333,59.1925,79.86666666666666,67.55694444444444,124.9074549358494,102.75,396.76666666666665,51.46875,82.25896723389133,92.85833333333333,251.73333333333332,74.09722222222221,122.17794118591685,122.75833333333334,388.8666666666667,84.70763888888888,7.539683518385525,70.68666666666667,79.135
7.300000000000001,143.0,1.72,218.0,94.6,7.552083333333334,2.143714477169655,49.44791666666667,0.0,31.8,49.55,64.0625,80.85,32.0,84.47625328644497,0.0,380.5,43.32291666666666,70.02708316246157,81.875,225.5,47.76041666666666,86.89788342900343,84.375,365.5,85.00208333333333,7.3451351727117276,68.9,78.375
1.5,143.0,1.72,218.0,94.6,4.09854914710245,1.3072529499502306,61.097755565572086,15.032142857142857,45.57767857142857,65.95892857142857,78.29285714285713,90.0,15.954174498746868,47.18461418689113,0.0,218.89285714285714,27.967781699145824,49.40069311451129,42.401785714285715,168.64285714285714,33.54328279244028,64.07908317303344,43.625,248.03571428571428,88.07371317323921,4.715496652536488,79.47142857142856,84.71696428571428
0.6,143.0,1.72,218.0,94.6,3.53125,1.191538720099831,62.422810374149655,3.5500000000000003,49.9875,65.94999999999999,78.4,93.69999999999999,3.1770833333333335,15.107511722047015,0.0,93.5,27.291666666666664,46.036676191099694,43.5,159.0,28.3125,48.93685095081584,41.875,190.5,88.796875,4.235791797732932,80.65,85.9
