date,production,p_per_m2,p_max,panel_area,facade_area,total_panel_area,exploitation_ratio,air_temp_mean,air_temp_max,clearsky_ghi_mean,clearsky_gti_mean,cloud_opacity_mean,ghi_mean,ghi_max,gti_mean,gti_max,precipitable_water_mean,precipitable_water_min,precipitable_water_max,precipitation_rate_mean,precipitation_rate_min,precipitation_rate_max,relative_humidity_mean,relative_humidity_min,relative_humidity_max,surface_pressure_mean,surface_pressure_min,surface_pressure_max,wind_direction_100m_mean,wind_direction_100m_min,wind_direction_100m_max,wind_speed_100m_mean,wind_speed_100m_min,wind_speed_100m_max,building_id
2019-10-04,7.2,143.0,210,1.72,251.0,111.8,0.445,10.9375,14,170.8125,240.60416666666663,43.802083333333336,53.9375,325,57.47916666666666,416,20.839583333333334,15.7,24.9,0.19375,0.0,0.7,87.06041666666665,81.5,94.3,1011.2833333333332,1008.9,1016.2,208.6875,182,236,6.983333333333333,3.9,8.3,3
2019-10-05,3.4,143.0,210,1.72,251.0,111.8,0.445,12.3125,14,165.33333333333334,232.0625,67.03750000000001,50.875,218,49.16666666666666,211,21.76875,18.9,24.2,0.2354166666666667,0.0,1.0,86.00208333333335,80.2,90.4,1014.7354166666668,1010.7,1018.8,147.89583333333334,2,345,4.420833333333333,1.8,7.4,3
2019-10-06,2.3,143.0,210,1.72,251.0,111.8,0.445,11.6875,14,162.97916666666666,231.7708333333333,70.58541666666666,45.60416666666666,216,44.0625,208,25.933333333333334,17.6,30.2,0.5750000000000001,0.0,2.7,90.7375,84.9,94.7,1014.0375,1010.2,1018.1,200.125,104,303,4.829166666666667,2.5,7.9,3
2019-10-07,9.0,143.0,210,1.72,251.0,111.8,0.445,11.833333333333334,15,164.1875,234.5,44.70416666666667,80.125,324,78.5,313,18.522916666666667,16.3,23.5,0.0083333333333333,0.0,0.1,87.69791666666667,72.7,97.8,1018.0729166666666,1014.1,1019.5,211.10416666666663,188,254,3.7229166666666655,2.3,5.8,3
2019-10-08,2.6,143.0,210,1.72,251.0,111.8,0.445,14.0,17,151.54166666666666,214.4583333333333,60.34583333333333,39.625,138,38.22916666666666,133,35.34166666666667,24.2,39.9,0.6437499999999999,0.0,2.3,83.03958333333334,77.3,90.7,1013.7708333333334,1010.6,1018.7,214.0,196,287,7.50625,5.8,8.8,3
2019-10-09,5.4,143.0,210,1.72,251.0,111.8,0.445,12.5,15,157.4375,227.3958333333333,61.1375,51.583333333333336,286,50.1875,276,20.61875,15.3,27.8,0.2625,0.0,1.6,85.86874999999999,77.1,93.4,1013.65,1012.2,1014.9,221.72916666666663,196,282,5.891666666666667,2.5,9.2,3
2019-10-10,14.2,143.0,210,1.72,251.0,111.8,0.445,12.1875,15,157.77083333333334,230.625,41.21875,75.47916666666667,409,80.66666666666667,555,19.570833333333333,18.0,22.3,0.1270833333333333,0.0,1.0,81.74583333333334,67.9,90.3,1018.4145833333332,1014.1,1022.0,221.3333333333333,197,236,7.214583333333334,5.3,10.0,3
2019-10-11,35.6,143.0,210,1.72,251.0,111.8,0.445,13.375,19,156.10416666666666,231.2708333333333,17.808333333333334,133.58333333333334,562,187.5833333333333,819,19.227083333333333,14.5,24.0,0.0,0.0,0.0,76.58541666666666,59.4,88.9,1018.96875,1016.3,1021.8,198.6458333333333,182,222,6.689583333333334,5.0,7.9,3
2019-10-12,19.8,143.0,210,1.72,251.0,111.8,0.445,16.375,21,147.58333333333334,216.4375,26.527083333333334,91.5625,501,122.5,718,27.6125,16.8,36.1,0.0,0.0,0.0,72.5125,60.7,79.8,1016.0229166666668,1015.4,1016.6,195.97916666666663,176,207,7.320833333333333,5.0,8.3,3
2019-10-13,24.7,143.0,210,1.72,251.0,111.8,0.445,18.854166666666668,25,143.5,210.22916666666663,10.366666666666667,100.58333333333331,376,127.02083333333331,553,27.660416666666663,24.4,32.7,0.0,0.0,0.0,68.97083333333333,50.8,82.1,1015.0666666666666,1013.9,1015.9,194.04166666666663,182,206,6.84375,4.3,8.2,3
2019-10-14,40.5,143.0,210,1.72,251.0,111.8,0.445,17.3125,25,143.77083333333334,212.5833333333333,10.91875,142.95833333333334,525,210.8333333333333,767,22.758333333333336,19.9,25.7,0.0,0.0,0.0,77.52499999999999,56.3,90.5,1013.5395833333332,1010.4,1016.1,181.5625,147,201,4.277083333333334,1.8,7.4,3
2019-10-15,3.4,143.0,210,1.72,251.0,111.8,0.445,13.729166666666666,18,134.1875,194.875,64.64583333333333,45.0625,184,43.41666666666666,177,27.60833333333333,20.5,34.6,0.4833333333333333,0.0,1.8,89.03958333333333,75.6,93.6,1009.6833333333334,1006.7,1014.7,203.79166666666663,93,276,4.05625,0.6,7.5,3
2019-10-16,36.1,143.0,210,1.72,251.0,111.8,0.445,13.291666666666666,18,142.95833333333334,218.97916666666663,20.25208333333333,131.58333333333334,521,191.47916666666663,778,21.80625,17.8,25.7,0.0,0.0,0.0,75.32291666666667,56.8,89.3,1015.04375,1013.8,1016.4,192.5833333333333,180,213,7.145833333333333,6.2,7.8,3
2019-10-17,11.4,143.0,210,1.72,251.0,111.8,0.445,14.5,18,136.45833333333334,207.75,71.59583333333333,70.27083333333333,458,77.9375,651,29.695833333333336,23.2,34.3,0.2749999999999999,0.0,1.0,79.06666666666666,67.6,94.9,1014.8208333333332,1014.2,1015.6,189.1875,182,197,6.7125,3.8,8.3,3
2019-10-18,5.7,143.0,210,1.72,251.0,111.8,0.445,14.479166666666666,17,136.5,209.4375,59.28541666666666,48.895833333333336,264,50.0,294,22.891666666666666,16.0,26.1,0.1270833333333333,0.0,1.2,85.64583333333333,71.7,93.0,1012.8145833333332,1012.1,1014.4,192.1875,176,233,7.004166666666666,5.2,8.8,3
2019-10-19,1.7,143.0,210,1.72,251.0,111.8,0.445,13.895833333333334,17,127.91666666666669,191.79166666666663,79.45,33.75,161,32.666666666666664,155,27.266666666666666,24.8,32.5,0.6375000000000001,0.0,2.0,86.91875,69.8,95.4,1009.8854166666666,1008.6,1011.9,166.79166666666666,141,182,6.216666666666666,2.5,7.9,3
2019-10-20,12.1,143.0,210,1.72,251.0,111.8,0.445,14.291666666666666,18,130.29166666666666,201.41666666666663,43.6125,68.02083333333333,329,70.29166666666667,373,29.147916666666664,24.9,33.5,0.0687499999999999,0.0,1.9,90.38541666666669,75.3,98.5,1008.34375,1007.3,1011.2,111.83333333333331,43,166,2.739583333333333,0.4,4.8,3
2019-10-21,1.3,143.0,210,1.72,251.0,111.8,0.445,14.375,17,124.1875,189.97916666666663,59.54791666666667,32.166666666666664,146,31.02083333333333,141,30.822916666666668,27.8,33.9,0.3875,0.0,1.5,90.7875,77.9,98.1,1019.05,1011.4,1023.7,200.4583333333333,13,347,2.997916666666667,0.2,5.5,3
2019-10-22,3.0,143.0,210,1.72,251.0,111.8,0.445,13.1875,17,118.54166666666669,178.95833333333334,54.27708333333334,42.645833333333336,223,41.1875,215,29.71875,25.6,30.9,0.0,0.0,0.0,89.4875,77.0,97.1,1023.0854166666668,1020.0,1025.1,69.45833333333333,4,357,2.989583333333333,1.0,4.9,3
2019-10-23,3.4,143.0,210,1.72,251.0,111.8,0.445,12.479166666666666,16,124.41666666666669,194.4583333333333,46.17291666666667,52.0625,285,56.10416666666666,403,22.64375,20.5,25.8,0.0,0.0,0.0,92.49791666666664,80.3,98.5,1014.3208333333332,1009.7,1019.6,87.58333333333333,57,224,2.6166666666666667,1.3,4.2,3
2019-10-24,23.8,143.0,210,1.72,251.0,111.8,0.445,14.770833333333334,19,115.5,176.22916666666666,51.208333333333336,97.04166666666669,447,130.29166666666666,674,26.62291666666667,22.9,31.0,0.0,0.0,0.0,79.72083333333333,62.9,95.8,1012.8791666666666,1010.8,1017.8,201.375,172,232,4.51875,2.2,6.4,3
2019-10-25,26.3,143.0,210,1.72,251.0,111.8,0.445,13.5625,18,120.89583333333331,192.875,23.34583333333333,103.29166666666669,440,148.52083333333334,679,21.1125,19.1,22.7,0.0,0.0,0.0,81.13541666666667,59.5,95.1,1022.3583333333332,1018.1,1024.2,205.6458333333333,159,231,4.127083333333333,1.6,6.7,3
2019-10-26,37.5,143.0,210,1.72,251.0,111.8,0.445,12.6875,19,124.375,203.4583333333333,6.566666666666666,124.375,485,203.4583333333333,765,16.410416666666666,14.7,21.5,0.0,0.0,0.0,79.71041666666666,60.1,95.8,1020.6854166666668,1019.1,1023.0,194.3333333333333,187,213,5.566666666666666,3.4,8.0,3
2019-10-27,9.9,143.0,210,1.72,251.0,111.8,0.445,14.1875,19,113.0,179.64583333333334,46.22916666666666,64.08333333333333,308,71.97916666666667,423,26.30208333333333,18.1,32.2,0.1104166666666666,0.0,0.4,81.89999999999999,67.7,97.2,1020.60625,1019.7,1022.8,181.72916666666663,4,355,5.039583333333334,1.7,8.0,3
2019-10-28,1.5,143.0,210,1.72,251.0,111.8,0.445,8.6875,10,112.64583333333331,181.5,82.49583333333334,34.541666666666664,126,33.354166666666664,122,25.09375,22.0,29.3,0.03125,0.0,0.2,85.13333333333334,78.2,94.6,1021.3354166666668,1019.5,1022.8,38.708333333333336,11,56,4.770833333333333,4.1,5.9,3
2019-10-29,1.1,143.0,210,1.72,251.0,111.8,0.445,7.770833333333333,9,114.79166666666669,189.625,76.98333333333333,32.270833333333336,167,31.166666666666668,161,19.81458333333333,18.8,21.6,0.025,0.0,0.2,81.48541666666667,76.2,87.1,1021.5666666666666,1019.0,1024.2,43.875,32,59,5.177083333333333,3.9,6.1,3
2019-10-30,4.7,143.0,210,1.72,251.0,111.8,0.445,7.333333333333333,10,111.72916666666669,184.91666666666663,76.29583333333333,50.8125,244,49.04166666666666,235,19.48333333333333,17.0,21.6,0.0041666666666666,0.0,0.1,81.33749999999999,70.1,91.5,1023.5375,1022.4,1024.4,67.64583333333333,56,84,4.7250000000000005,4.0,5.5,3
2019-10-31,19.5,143.0,210,1.72,251.0,111.8,0.445,6.416666666666667,10,109.54166666666669,181.5208333333333,45.93125,81.16666666666667,402,104.45833333333331,612,18.26875,16.1,21.5,0.0,0.0,0.0,89.22708333333333,77.6,96.5,1020.38125,1018.6,1022.4,78.4375,55,137,2.8041666666666667,2.2,4.1,3
2019-11-01,0.8,143.0,210,1.72,251.0,111.8,0.445,10.291666666666666,13,106.25,178.39583333333334,69.93958333333333,28.52083333333333,128,28.0,123,27.12708333333333,22.1,32.0,0.2833333333333333,0.0,1.2,90.94375,87.2,95.8,1010.8041666666668,1002.1,1018.5,186.35416666666663,147,203,6.170833333333333,2.7,9.0,3
2019-11-02,12.9,143.0,210,1.72,251.0,111.8,0.445,14.958333333333334,17,106.54166666666669,181.6875,65.31666666666666,59.3125,328,66.47916666666667,487,25.454166666666666,19.3,32.3,0.25,0.0,0.9,83.75416666666666,72.0,90.7,997.4854166666668,994.3,1001.8,206.25,193,222,8.45,6.2,9.8,3
2019-11-03,4.1,143.0,210,1.72,251.0,111.8,0.445,12.5625,15,104.14583333333331,179.3125,77.37291666666667,41.04166666666666,239,40.145833333333336,250,23.33333333333333,20.6,27.2,0.2083333333333333,0.0,0.9,83.53541666666666,71.8,90.5,989.7354166666668,986.4,994.2,186.375,146,231,7.837499999999999,5.0,9.3,3
2019-11-04,11.7,143.0,210,1.72,251.0,111.8,0.445,11.166666666666666,13,104.52083333333331,181.5208333333333,51.21458333333334,57.97916666666666,313,64.39583333333333,466,18.672916666666666,13.8,20.5,0.275,0.0,1.1,84.44375000000001,76.2,90.9,994.3666666666668,992.6,997.9,206.72916666666663,190,228,8.152083333333334,7.2,9.5,3
2019-11-05,11.7,143.0,210,1.72,251.0,111.8,0.445,9.145833333333334,12,100.58333333333331,171.54166666666666,40.8875,60.0,258,72.10416666666667,306,15.45,12.7,17.9,0.0645833333333333,0.0,0.4,85.23541666666667,69.4,93.6,998.8895833333332,997.8,1001.0,195.125,175,226,4.654166666666667,2.4,7.9,3
2019-11-06,0.2,143.0,210,1.72,251.0,111.8,0.445,9.229166666666666,12,100.83333333333331,176.47916666666666,62.5875,49.833333333333336,271,49.770833333333336,301,17.056250000000002,15.8,18.1,0.0604166666666666,0.0,0.2,85.06458333333333,65.3,95.0,1004.325,1001.2,1005.8,219.125,198,236,4.6125,2.7,6.4,3
2019-11-07,1.6,143.0,210,1.72,251.0,111.8,0.445,7.833333333333333,10,99.35416666666669,175.14583333333334,41.72083333333333,37.125,157,36.66666666666666,152,13.802083333333334,10.6,18.3,0.0166666666666666,0.0,0.2,84.54791666666667,78.3,89.8,1003.1791666666668,1001.0,1005.6,187.75,162,212,6.670833333333333,3.5,10.1,3
2019-11-08,1.0,143.0,210,1.72,251.0,111.8,0.445,6.354166666666667,8,95.35416666666669,165.97916666666666,76.70416666666667,30.39583333333333,137,29.291666666666668,132,14.277083333333332,12.2,16.0,0.11875,0.0,0.4,87.91666666666667,75.4,93.8,1006.1145833333334,1004.6,1009.5,127.64583333333331,5,357,2.2875,0.2,4.3,3
2019-11-09,10.8,143.0,210,1.72,251.0,111.8,0.445,5.520833333333333,9,96.91666666666669,173.39583333333334,35.927083333333336,61.54166666666666,401,77.1875,678,11.608333333333334,10.2,12.5,0.0229166666666666,0.0,0.3,89.06041666666665,75.0,95.3,1010.5541666666668,1008.7,1012.1,195.8125,117,226,3.5375,2.3,4.7,3
2019-11-10,1.7,143.0,210,1.72,251.0,111.8,0.445,2.8125,6,94.6875,169.45833333333334,18.475,41.145833333333336,171,41.54166666666666,165,11.210416666666667,9.6,12.9,0.0,0.0,0.0,93.07083333333333,80.8,98.9,1012.3333333333334,1008.3,1016.5,80.47916666666667,6,133,1.6375,0.6,2.7,3
2019-11-11,0.8,143.0,210,1.72,251.0,111.8,0.445,4.125,6,93.10416666666669,168.75,50.62083333333334,31.125,149,30.125,144,12.639583333333334,10.9,15.7,0.0375,0.0,0.4,87.1375,77.0,98.4,1010.8520833333332,1006.7,1016.2,177.72916666666666,46,217,3.825,0.6,7.5,3
2019-11-12,9.0,143.0,210,1.72,251.0,111.8,0.445,5.8125,9,90.8125,163.10416666666666,35.177083333333336,52.41666666666666,292,62.35416666666666,514,11.302083333333334,10.0,12.4,0.0270833333333333,0.0,0.2,81.1875,64.9,89.8,1006.6645833333332,1004.1,1009.2,204.7083333333333,189,223,6.272916666666667,4.0,8.4,3
2019-11-13,5.5,143.0,210,1.72,251.0,111.8,0.445,4.3125,7,89.27083333333333,162.41666666666666,42.7,36.375,158,38.91666666666666,244,11.352083333333333,9.8,12.7,0.0145833333333333,0.0,0.1,85.46666666666665,72.5,94.4,1004.85625,1003.4,1006.2,208.3333333333333,177,232,4.766666666666667,3.0,6.4,3
2019-11-14,9.0,143.0,210,1.72,251.0,111.8,0.445,3.875,8,90.3125,168.60416666666666,56.68125,59.72916666666666,315,70.52083333333333,477,10.904166666666669,9.7,13.2,0.0,0.0,0.0,82.95625,66.9,94.7,1001.0854166666668,997.9,1003.8,91.95833333333331,17,172,4.014583333333333,1.1,6.0,3
2019-11-15,2.9,143.0,210,1.72,251.0,111.8,0.445,4.104166666666667,7,86.47916666666667,159.14583333333334,50.7375,45.22916666666666,277,49.9375,353,11.329166666666666,9.3,15.3,0.0291666666666666,0.0,0.5,85.3875,72.1,96.0,999.8479166666666,993.6,1004.4,151.4375,7,333,3.4020833333333336,0.2,6.7,3
2019-11-16,7.5,143.0,210,1.72,251.0,111.8,0.445,3.208333333333333,8,81.625,146.33333333333334,21.808333333333334,61.583333333333336,316,90.58333333333331,495,10.522916666666667,9.5,11.9,0.0,0.0,0.0,89.39375,73.8,97.1,1009.1604166666666,1004.2,1012.0,164.60416666666666,75,294,1.5895833333333331,0.2,2.7,3
2019-11-17,0.5,143.0,210,1.72,251.0,111.8,0.445,3.083333333333333,4,73.3125,124.08333333333331,65.83541666666666,22.229166666666668,114,21.45833333333333,110,15.441666666666668,9.5,20.4,0.4125,0.0,1.8,95.34375,92.7,97.1,1006.9354166666668,1004.1,1011.8,144.47916666666666,2,356,3.925,1.6,6.2,3
2019-11-18,2.2,143.0,210,1.72,251.0,111.8,0.445,4.229166666666667,5,75.83333333333333,133.35416666666666,66.76041666666667,35.916666666666664,201,34.666666666666664,194,13.335416666666667,12.8,13.9,0.1541666666666666,0.0,0.5,88.57083333333333,84.0,94.7,1009.9333333333334,1004.8,1015.4,211.5208333333333,195,224,6.579166666666667,5.2,7.7,3
2019-11-19,1.5,143.0,210,1.72,251.0,111.8,0.445,4.520833333333333,6,79.58333333333333,148.14583333333334,31.422916666666666,28.64583333333333,161,28.64583333333333,156,11.039583333333333,7.0,15.1,0.0,0.0,0.0,89.57083333333333,86.4,94.7,1017.55,1015.4,1019.2,159.47916666666666,1,358,3.0666666666666664,0.9,6.1,3
2019-11-20,0.6,143.0,210,1.72,251.0,111.8,0.445,1.9583333333333333,4,76.20833333333333,137.70833333333334,26.28125,25.02083333333333,130,24.416666666666668,125,8.797916666666667,7.0,10.7,0.0,0.0,0.0,94.33333333333331,87.1,97.7,1015.4708333333332,1012.0,1018.8,59.3125,43,115,3.2770833333333336,1.9,3.9,3
2019-11-21,3.4,143.0,210,1.72,251.0,111.8,0.445,3.4166666666666665,7,72.29166666666667,130.70833333333334,57.12291666666667,40.47916666666666,197,41.708333333333336,196,15.75625,11.3,17.1,0.0083333333333333,0.0,0.2,90.33125,77.6,97.0,1009.8083333333334,1008.3,1011.9,165.85416666666666,135,185,2.6166666666666667,1.1,4.0,3
2019-11-22,5.7,143.0,210,1.72,251.0,111.8,0.445,4.916666666666667,9,74.89583333333333,142.1875,52.83541666666667,49.41666666666666,244,62.66666666666666,335,15.075,12.5,16.8,0.0833333333333333,0.0,0.4,90.16666666666669,78.4,96.3,1006.0979166666666,1000.6,1008.9,132.47916666666666,79,192,3.4791666666666665,1.8,4.7,3
2019-11-23,2.6,143.0,210,1.72,251.0,111.8,0.445,4.6875,9,76.85416666666667,152.70833333333334,61.87291666666667,30.52083333333333,130,29.8125,142,16.372916666666665,13.6,18.6,0.0,0.0,0.0,88.69583333333333,78.1,95.0,997.53125,995.2,1001.6,139.89583333333334,4,345,2.629166666666667,0.3,4.4,3
2019-11-24,7.8,143.0,210,1.72,251.0,111.8,0.445,4.979166666666667,9,69.79166666666667,129.625,35.485416666666666,48.5625,306,65.6875,535,19.747916666666665,18.7,20.9,0.0,0.0,0.0,88.95416666666667,77.1,96.4,1007.10625,1001.9,1010.3,287.5625,190,322,1.5229166666666665,0.7,3.0,3
2019-11-25,2.6,143.0,210,1.72,251.0,111.8,0.445,6.4375,9,69.72916666666667,132.20833333333334,58.69166666666666,31.39583333333333,163,30.416666666666668,158,21.37708333333333,17.9,23.2,0.0083333333333333,0.0,0.2,94.02291666666667,86.2,97.9,1010.5270833333334,1010.0,1011.4,173.83333333333334,60,244,1.625,0.2,4.2,3
2019-11-26,6.7,143.0,210,1.72,251.0,111.8,0.445,8.75,12,71.8125,142.5,53.29375,55.91666666666666,311,87.41666666666667,566,19.010416666666668,17.3,20.6,0.0041666666666666,0.0,0.1,86.86458333333333,75.5,95.1,1007.3791666666666,1000.6,1011.2,186.35416666666663,160,197,5.277083333333334,4.0,6.5,3
2019-11-27,4.7,143.0,210,1.72,251.0,111.8,0.445,10.583333333333334,13,71.75,144.64583333333334,59.90625,43.020833333333336,311,58.6875,573,19.36041666666667,16.8,23.5,0.0729166666666666,0.0,0.7,77.28125,66.5,90.8,998.03125,996.7,1000.3,196.3333333333333,170,210,8.972916666666666,4.8,11.0,3
2019-11-28,1.7,143.0,210,1.72,251.0,111.8,0.445,10.458333333333334,12,70.22916666666667,141.02083333333334,53.13958333333333,31.95833333333333,223,32.229166666666664,280,17.791666666666668,16.0,19.1,0.1479166666666666,0.0,0.6,79.79583333333333,72.5,87.3,1000.7166666666668,998.5,1004.1,216.8125,206,227,9.297916666666667,8.5,10.0,3
2019-11-29,0.6,143.0,210,1.72,251.0,111.8,0.445,7.416666666666667,10,63.708333333333336,118.70833333333331,72.31041666666667,18.666666666666668,101,18.0,98,15.547916666666666,8.1,19.6,0.3374999999999999,0.0,0.9,89.67291666666667,85.3,94.2,1011.7104166666668,1004.2,1021.3,279.125,221,338,5.3,2.1,9.0,3
2019-11-30,19.8,143.0,210,1.72,251.0,111.8,0.445,2.75,6,72.41666666666667,149.60416666666666,8.272916666666667,72.35416666666667,334,149.22916666666666,641,6.679166666666667,4.6,7.9,0.0,0.0,0.0,88.93958333333335,81.0,97.2,1022.1,1019.1,1024.2,132.85416666666666,68,283,3.020833333333333,0.8,6.0,3
2019-12-01,2.0,143.0,210,1.72,251.0,111.8,0.445,2.2,4,65.66315789473684,127.9578947368421,66.95684210526315,23.178947368421053,170,23.431578947368426,191,12.210526315789474,5.8,15.1,0.0,0.0,0.0,82.97263157894737,77.5,85.7,1016.8368421052631,1015.0,1019.5,50.91578947368421,9,110,2.83578947368421,1.0,4.6,3
2019-12-02,23.0,143.0,210,1.72,251.0,111.8,0.445,1.816326530612245,4,69.26530612244898,144.6122448979592,19.748979591836736,67.51020408163265,329,136.89795918367346,637,9.183673469387756,6.5,13.1,0.0,0.0,0.0,80.98367346938775,65.8,91.5,1025.391836734694,1019.5,1029.1,40.326530612244895,2,360,3.371428571428571,0.9,4.8,3
2019-12-03,26.2,143.0,210,1.72,251.0,111.8,0.445,1.1041666666666667,6,68.4375,142.625,0.0,68.4375,320,142.625,621,9.45,8.2,10.2,0.0,0.0,0.0,86.81458333333335,68.9,96.9,1027.9166666666667,1025.0,1029.6,56.395833333333336,38,89,2.779166666666667,0.8,4.6,3
2019-12-04,15.2,143.0,210,1.72,251.0,111.8,0.445,-0.7708333333333334,3,68.91666666666667,146.27083333333334,2.027083333333333,65.20833333333333,321,129.60416666666666,629,8.427083333333334,7.5,9.5,0.0,0.0,0.0,88.03750000000001,73.4,94.0,1021.6645833333332,1019.7,1024.9,96.91666666666669,53,209,2.066666666666667,1.2,3.4,3
2019-12-05,4.6,143.0,210,1.72,251.0,111.8,0.445,-0.7708333333333334,3,66.54166666666667,136.97916666666666,10.689583333333331,43.583333333333336,226,55.8125,362,7.102083333333333,6.3,7.9,0.0,0.0,0.0,90.58541666666667,81.9,94.8,1022.9104166666666,1021.7,1023.7,226.3125,204,265,2.9333333333333336,1.2,4.8,3
2019-12-06,3.8,143.0,210,1.72,251.0,111.8,0.445,2.895833333333333,8,64.375,132.45833333333334,30.06458333333333,56.625,296,99.6875,564,12.5375,7.6,20.1,0.0541666666666666,0.0,0.4,83.34583333333333,70.9,94.1,1018.9395833333332,1014.7,1023.0,208.22916666666663,202,219,7.566666666666666,4.7,11.1,3
2019-12-07,1.5,143.0,210,1.72,251.0,111.8,0.445,8.375,10,63.0625,131.27083333333334,54.82708333333333,24.104166666666668,191,24.25,222,14.797916666666666,13.8,18.7,0.0625,0.0,0.4,84.45416666666667,81.0,88.4,1017.9333333333334,1014.7,1020.2,217.0,195,227,7.254166666666666,5.6,10.9,3
2019-12-08,0.8,143.0,210,1.72,251.0,111.8,0.445,9.791666666666666,12,62.66666666666666,132.58333333333334,65.19791666666667,17.645833333333332,82,17.0625,79,17.914583333333333,12.9,26.0,0.1708333333333333,0.0,0.6,79.52083333333333,70.2,87.0,1012.0395833333332,1007.0,1019.2,209.4375,196,245,9.73125,7.1,11.8,3
2019-12-09,1.3,143.0,210,1.72,251.0,111.8,0.445,7.395833333333333,9,57.35416666666666,109.8125,63.68541666666667,14.541666666666666,116,14.0625,112,14.208333333333334,10.1,15.9,0.4145833333333333,0.0,1.3,81.71249999999999,72.5,88.9,1008.1020833333332,1004.4,1020.3,246.5833333333333,212,336,9.1125,7.0,11.1,3
2019-12-10,11.4,143.0,210,1.72,251.0,111.8,0.445,2.6666666666666665,6,62.35416666666666,129.8125,2.575,61.6875,299,126.0625,585,8.285416666666666,7.5,9.0,0.0020833333333333,0.0,0.1,84.14999999999999,70.2,91.6,1025.84375,1021.3,1029.8,222.5625,171,316,4.458333333333333,2.4,7.1,3
2019-12-11,0.3,143.0,210,1.72,251.0,111.8,0.445,2.395833333333333,4,59.458333333333336,124.04166666666669,79.55208333333333,15.125,75,14.625,72,15.29375,8.5,20.6,0.1916666666666666,0.0,0.9,82.8125,72.5,91.9,1012.80625,1008.3,1021.0,196.875,184,213,6.275,4.9,7.4,3
2019-12-12,3.2,143.0,210,1.72,251.0,111.8,0.445,3.5625,5,60.22916666666666,125.3125,53.625,34.208333333333336,208,37.9375,265,11.014583333333334,8.4,14.3,0.1104166666666666,0.0,0.4,84.9375,77.1,91.9,1002.8083333333334,990.5,1008.0,193.0625,161,223,6.729166666666667,5.5,7.9,3
2019-12-13,1.8,143.0,210,1.72,251.0,111.8,0.445,5.270833333333333,7,53.91666666666666,101.10416666666669,80.13125000000001,20.52083333333333,126,19.791666666666668,122,14.083333333333334,10.7,18.3,0.4729166666666666,0.0,1.7,82.25833333333334,74.6,90.1,986.0604166666668,978.9,994.6,215.1458333333333,170,247,10.477083333333333,8.1,12.5,3
2019-12-14,4.0,143.0,210,1.72,251.0,111.8,0.445,8.416666666666666,10,59.54166666666666,123.875,66.53125,36.97916666666666,289,54.79166666666666,572,14.185416666666669,9.3,21.4,0.1875,0.0,1.0,73.27916666666667,53.4,85.9,998.9479166666666,989.6,1006.0,221.54166666666663,193,253,11.00625,7.4,13.8,3
2019-12-15,0.1,143.0,210,1.72,251.0,111.8,0.445,11.125,13,57.125,119.52083333333331,86.71666666666665,13.604166666666666,73,13.145833333333334,71,22.45833333333333,20.8,23.4,0.3333333333333333,0.1,1.0,82.24791666666667,70.7,92.1,1006.7583333333332,1002.5,1010.9,210.6875,176,243,8.25,4.4,12.1,3
2019-12-16,4.6,143.0,210,1.72,251.0,111.8,0.445,8.854166666666666,12,58.333333333333336,123.77083333333331,38.26875,40.9375,231,54.60416666666666,402,18.089583333333334,14.6,22.1,0.0041666666666666,0.0,0.2,87.87708333333335,77.3,92.1,1008.2833333333332,1004.9,1010.4,181.0,154,195,5.15,3.2,7.2,3
2019-12-17,4.3,143.0,210,1.72,251.0,111.8,0.445,8.458333333333334,12,58.35416666666666,124.79166666666669,32.32083333333333,38.5625,191,50.645833333333336,344,18.633333333333333,17.2,21.6,0.0,0.0,0.0,83.28333333333333,72.3,89.3,1007.5958333333332,1004.8,1012.1,189.10416666666663,165,220,4.366666666666666,3.1,6.1,3
2019-12-18,2.9,143.0,210,1.72,251.0,111.8,0.445,8.708333333333334,12,47.645833333333336,82.9375,35.66875,31.5,215,42.208333333333336,344,20.725,17.5,22.6,0.0541666666666666,0.0,0.4,89.26458333333333,79.0,97.8,1017.1145833333334,1012.2,1018.9,174.29166666666666,126,211,3.858333333333333,1.1,6.6,3
2019-12-19,1.2,143.0,210,1.72,251.0,111.8,0.445,6.520833333333333,11,57.375,121.79166666666669,22.87291666666667,20.875,123,20.229166666666668,119,17.272916666666667,15.5,18.4,0.0,0.0,0.0,89.75625000000001,76.5,96.2,1012.3583333333332,1004.8,1017.9,169.41666666666666,132,206,2.677083333333333,1.0,4.7,3
2019-12-20,0.1,143.0,210,1.72,251.0,111.8,0.445,6.104166666666667,9,57.208333333333336,124.08333333333331,55.87083333333334,13.5,77,12.979166666666666,74,18.885416666666668,10.3,25.7,0.2625,0.0,1.7,89.9375,87.5,93.5,995.2083333333334,991.0,1004.3,180.79166666666663,144,227,5.5375000000000005,3.1,8.6,3
2019-12-21,11.3,143.0,210,1.72,251.0,111.8,0.445,5.666666666666667,9,58.645833333333336,126.97916666666669,29.745833333333334,43.85416666666666,256,72.02083333333333,471,13.43125,9.9,20.4,0.075,0.0,1.2,87.82083333333333,80.5,93.2,993.71875,988.1,996.7,179.54166666666666,156,196,6.26875,4.9,9.4,3
